x,y,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN_FLAG,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,COOLING_DEGREE_DAYS,MAX_TEMPERATURE,TOTAL_SNOW_FLAG,SPEED_MAX_GUST,SNOW_ON_GROUND,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,CLIMATE_IDENTIFIER,SPEED_MAX_GUST_FLAG,DIRECTION_MAX_GUST_FLAG,STATION_NAME,COOLING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,TOTAL_RAIN,SNOW_ON_GROUND_FLAG,ID,LOCAL_DATE,MIN_TEMPERATURE_FLAG,LOCAL_MONTH,MIN_REL_HUMIDITY,PROVINCE_CODE,LOCAL_YEAR,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY,TOTAL_SNOW,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG
-119.60222222222222,49.4625,,,,7.5,0,16.9,,54,,,12.2,,1126146,,,PENTICTON A,,0.6,,35,0.6,,1126146.2017.10.1,2017-10-01 00:00:00,,10,,BC,2017,5.8,,0,1,
-119.60222222222222,49.4625,,,,5.8,0,17.4,,50,,,11.6,,1126146,,,PENTICTON A,,0,,3,0,,1126146.2017.10.2,2017-10-02 00:00:00,,10,,BC,2017,6.4,,0,2,
-119.60222222222222,49.4625,,,,1.6,0,16.7,,35,,,9.2,,1126146,,,PENTICTON A,,0,,36,0,,1126146.2017.10.3,2017-10-03 00:00:00,,10,,BC,2017,8.8,,0,3,
-119.60222222222222,49.4625,,,,0.9,0,16.1,,32,,,8.5,,1126146,,,PENTICTON A,,0,,35,0,,1126146.2017.10.4,2017-10-04 00:00:00,,10,,BC,2017,9.5,,0,4,
-119.60222222222222,49.4625,,,,-0.9,0,19.2,,33,,,9.2,,1126146,,,PENTICTON A,,0,,18,0,,1126146.2017.10.5,2017-10-05 00:00:00,,10,,BC,2017,8.8,,0,5,
-119.60222222222222,49.4625,,,,3.8,0,13.4,,48,,,8.6,,1126146,,,PENTICTON A,,0.4,,19,0.4,,1126146.2017.10.6,2017-10-06 00:00:00,,10,,BC,2017,9.4,,0,6,
-119.60222222222222,49.4625,,,,5.8,0,15.6,,39,,,10.7,,1126146,,,PENTICTON A,,1.2,,2,1.2,,1126146.2017.10.7,2017-10-07 00:00:00,,10,,BC,2017,7.3,,0,7,
-119.60222222222222,49.4625,,,,1.5,0,15.2,,44,,,8.4,,1126146,,,PENTICTON A,,0.8,,1,0.8,,1126146.2017.10.8,2017-10-08 00:00:00,,10,,BC,2017,9.6,,0,8,
-119.60222222222222,49.4625,,,,-1.4,0,15.3,,52,,,7,,1126146,,,PENTICTON A,,0,,19,0,,1126146.2017.10.9,2017-10-09 00:00:00,,10,,BC,2017,11,,0,9,
-119.60222222222222,49.4625,,,,4.6,0,15.5,,52,,,10.1,,1126146,,,PENTICTON A,,0,,20,0,,1126146.2017.10.10,2017-10-10 00:00:00,,10,,BC,2017,7.9,,0,10,
-119.60222222222222,49.4625,,T,,-2.6,0,12.6,,32,,,5,T,1126146,,,PENTICTON A,,0,,17,0,,1126146.2017.10.11,2017-10-11 00:00:00,,10,,BC,2017,13,,0,11,
-119.60222222222222,49.4625,,,,0.1,0,12.2,,43,,,6.2,,1126146,,,PENTICTON A,,0.6,,18,0.6,,1126146.2017.10.12,2017-10-12 00:00:00,,10,,BC,2017,11.8,,0,12,
-119.60222222222222,49.4625,,,,1.5,0,12.2,,39,,,6.9,,1126146,,,PENTICTON A,,0.8,,32,0.8,,1126146.2017.10.13,2017-10-13 00:00:00,,10,,BC,2017,11.1,,0,13,
-119.60222222222222,49.4625,,,,-4.8,0,10.2,,46,,,2.7,,1126146,,,PENTICTON A,,0,,18,0,,1126146.2017.10.14,2017-10-14 00:00:00,,10,,BC,2017,15.3,,0,14,
-119.60222222222222,49.4625,,,,6.1,0,15.6,,54,,,10.9,,1126146,,,PENTICTON A,,0,,20,0,,1126146.2017.10.15,2017-10-15 00:00:00,,10,,BC,2017,7.1,,0,15,
-119.60222222222222,49.4625,,,,10,0,17.5,,59,,,13.8,,1126146,,,PENTICTON A,,0.6,,19,0.6,,1126146.2017.10.16,2017-10-16 00:00:00,,10,,BC,2017,4.2,,0,16,
-119.60222222222222,49.4625,,T,,2.2,0,17.2,,95,,,9.7,T,1126146,,,PENTICTON A,,0,,19,0,,1126146.2017.10.17,2017-10-17 00:00:00,,10,,BC,2017,8.3,,0,17,
-119.60222222222222,49.4625,,,,0.9,0,13.1,,80,,,7,,1126146,,,PENTICTON A,,0.8,,19,0.8,,1126146.2017.10.18,2017-10-18 00:00:00,,10,,BC,2017,11,,0,18,
-119.60222222222222,49.4625,,,,6,0,15.1,,59,,,10.6,,1126146,,,PENTICTON A,,2.6,,19,2.6,,1126146.2017.10.19,2017-10-19 00:00:00,,10,,BC,2017,7.4,,0,19,
-119.60222222222222,49.4625,,,,8.7,0,15.9,,33,,,12.3,,1126146,,,PENTICTON A,,0.2,,30,0.2,,1126146.2017.10.20,2017-10-20 00:00:00,,10,,BC,2017,5.7,,0,20,
-119.60222222222222,49.4625,,,,0.6,0,11.5,,63,,,6.1,,1126146,,,PENTICTON A,,3.4,,20,3.4,,1126146.2017.10.21,2017-10-21 00:00:00,,10,,BC,2017,11.9,,0,21,
-119.60222222222222,49.4625,,,,6.3,0,17.2,,61,,,11.8,,1126146,,,PENTICTON A,,2,,19,2,,1126146.2017.10.22,2017-10-22 00:00:00,,10,,BC,2017,6.2,,0,22,
-119.60222222222222,49.4625,,,,-0.7,0,13.3,,35,,,6.3,,1126146,,,PENTICTON A,,0,,23,0,,1126146.2017.10.23,2017-10-23 00:00:00,,10,,BC,2017,11.7,,0,23,
-119.60222222222222,49.4625,,,,3.2,0,15.4,,44,,,9.3,,1126146,,,PENTICTON A,,0,,17,0,,1126146.2017.10.24,2017-10-24 00:00:00,,10,,BC,2017,8.7,,0,24,
-119.60222222222222,49.4625,,,,2,0,12.2,,54,,,7.1,,1126146,,,PENTICTON A,,0.2,,17,0.2,,1126146.2017.10.25,2017-10-25 00:00:00,,10,,BC,2017,10.9,,0,25,
-119.60222222222222,49.4625,,,,-0.5,0,11.2,,0,,,5.4,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2017.10.26,2017-10-26 00:00:00,,10,,BC,2017,12.6,,0,26,
-119.60222222222222,49.4625,,,,1,0,11.5,,33,,,6.3,,1126146,,,PENTICTON A,,0,,1,0,,1126146.2017.10.27,2017-10-27 00:00:00,,10,,BC,2017,11.7,,0,27,
-119.60222222222222,49.4625,,,,-2,0,14.7,,35,,,6.4,,1126146,,,PENTICTON A,,0,,17,0,,1126146.2017.10.28,2017-10-28 00:00:00,,10,,BC,2017,11.6,,0,28,
-119.60222222222222,49.4625,,,,1.5,0,10.6,,44,,,6.1,,1126146,,,PENTICTON A,,0,,35,0,,1126146.2017.10.29,2017-10-29 00:00:00,,10,,BC,2017,11.9,,0,29,
-119.60222222222222,49.4625,,,,-3.9,0,9.1,,0,,,2.6,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2017.10.30,2017-10-30 00:00:00,,10,,BC,2017,15.4,,0,30,
-119.60222222222222,49.4625,,,,-3.5,0,9.8,,46,,,3.2,,1126146,,,PENTICTON A,,0,,17,0,,1126146.2017.10.31,2017-10-31 00:00:00,,10,,BC,2017,14.8,,0,31,
-119.60222222222222,49.4625,,,,1,0,11.9,,41,,,6.5,,1126146,,,PENTICTON A,,5,,3,5,,1126146.2017.11.1,2017-11-01 00:00:00,,11,,BC,2017,11.5,,0,1,
-119.60222222222222,49.4625,,,,-1,0,5.4,,41,1,,2.2,,1126146,,,PENTICTON A,,5.2,,3,2.2,,1126146.2017.11.2,2017-11-02 00:00:00,,11,,BC,2017,15.8,,3,2,
-119.60222222222222,49.4625,,,,-4.4,0,-0.7,,43,1,,-2.6,,1126146,,,PENTICTON A,,0.2,,36,0.2,,1126146.2017.11.3,2017-11-03 00:00:00,,11,,BC,2017,20.6,,0,3,
-119.60222222222222,49.4625,,,,-5.5,0,-2.6,,0,1,,-4.1,,1126146,,,PENTICTON A,,0.4,,0,0,,1126146.2017.11.4,2017-11-04 00:00:00,,11,,BC,2017,22.1,,0.4,4,
-119.60222222222222,49.4625,,,,-4.2,0,-1.3,,52,1,,-2.8,,1126146,,,PENTICTON A,,0.3,,1,0.3,,1126146.2017.11.5,2017-11-05 00:00:00,,11,,BC,2017,20.8,,0,5,
-119.60222222222222,49.4625,,,,-9.7,0,-0.7,,0,,,-5.2,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2017.11.6,2017-11-06 00:00:00,,11,,BC,2017,23.2,,0,6,
-119.60222222222222,49.4625,,M,M,-9.7,,,,,0,,,M,1126146,M,M,PENTICTON A,M,,M,,,T,1126146.2017.11.7,2017-11-07 00:00:00,E,11,,BC,2017,,,,7,M
-119.60222222222222,49.4625,,,M,-3.7,,,,0,0,,,,1126146,,,PENTICTON A,M,1.4,M,0,0,T,1126146.2017.11.8,2017-11-08 00:00:00,E,11,,BC,2017,,,1.4,8,M
-119.60222222222222,49.4625,,,,-0.2,0,3,,41,1,,1.4,,1126146,,,PENTICTON A,,9.4,,16,8.4,,1126146.2017.11.9,2017-11-09 00:00:00,,11,,BC,2017,16.6,,1,9,
-119.60222222222222,49.4625,,,,3,0,4.7,,39,,,3.9,,1126146,,,PENTICTON A,,0,,17,0,,1126146.2017.11.10,2017-11-10 00:00:00,,11,,BC,2017,14.1,,0,10,
-119.60222222222222,49.4625,,,,2.9,0,4.9,,39,,,3.9,,1126146,,,PENTICTON A,,0.2,,14,0.2,,1126146.2017.11.11,2017-11-11 00:00:00,,11,,BC,2017,14.1,,0,11,
-119.60222222222222,49.4625,,,,4.3,0,8.5,,46,,,6.4,,1126146,,,PENTICTON A,,0.8,,17,0.8,,1126146.2017.11.12,2017-11-12 00:00:00,,11,,BC,2017,11.6,,0,12,
-119.60222222222222,49.4625,,,,6.2,0,9.4,,63,,,7.8,,1126146,,,PENTICTON A,,4.8,,20,4.8,,1126146.2017.11.13,2017-11-13 00:00:00,,11,,BC,2017,10.2,,0,13,
-119.60222222222222,49.4625,,,,5.4,0,9.9,,63,,,7.7,,1126146,,,PENTICTON A,,0.2,,20,0.2,,1126146.2017.11.14,2017-11-14 00:00:00,,11,,BC,2017,10.3,,0,14,
-119.60222222222222,49.4625,,,,4.6,0,8.8,,63,,,6.7,,1126146,,,PENTICTON A,,2.4,,20,2.4,,1126146.2017.11.15,2017-11-15 00:00:00,,11,,BC,2017,11.3,,0,15,
-119.60222222222222,49.4625,,,,1.8,0,8.3,,35,,,5.1,,1126146,,,PENTICTON A,,0,,18,0,,1126146.2017.11.16,2017-11-16 00:00:00,,11,,BC,2017,12.9,,0,16,
-119.60222222222222,49.4625,,,,-1,0,8.4,,41,,,3.7,,1126146,,,PENTICTON A,,0,,18,0,,1126146.2017.11.17,2017-11-17 00:00:00,,11,,BC,2017,14.3,,0,17,
-119.60222222222222,49.4625,,,,3.8,0,7.7,,56,,,5.8,,1126146,,,PENTICTON A,,0,,19,0,,1126146.2017.11.18,2017-11-18 00:00:00,,11,,BC,2017,12.2,,0,18,
-119.60222222222222,49.4625,,,,5.1,0,7,,76,,,6.1,,1126146,,,PENTICTON A,,0,,19,0,,1126146.2017.11.19,2017-11-19 00:00:00,,11,,BC,2017,11.9,,0,19,
-119.60222222222222,49.4625,,,,1.4,0,6.1,,48,,,3.8,,1126146,,,PENTICTON A,,4.4,,18,4.4,,1126146.2017.11.20,2017-11-20 00:00:00,,11,,BC,2017,14.2,,0,20,
-119.60222222222222,49.4625,,,,1.6,0,7.5,,65,,,4.6,,1126146,,,PENTICTON A,,1,,19,1,,1126146.2017.11.21,2017-11-21 00:00:00,,11,,BC,2017,13.4,,0,21,
-119.60222222222222,49.4625,,,,6.1,0,10.4,,63,,,8.3,,1126146,,,PENTICTON A,,2.6,,18,2.6,,1126146.2017.11.22,2017-11-22 00:00:00,,11,,BC,2017,9.7,,0,22,
-119.60222222222222,49.4625,,,,1.8,0,11.7,,65,,,6.8,,1126146,,,PENTICTON A,,3.6,,18,3.6,,1126146.2017.11.23,2017-11-23 00:00:00,,11,,BC,2017,11.2,,0,23,
-119.60222222222222,49.4625,,T,,3.2,0,8.2,,46,,,5.7,T,1126146,,,PENTICTON A,,0,,19,0,,1126146.2017.11.24,2017-11-24 00:00:00,,11,,BC,2017,12.3,,0,24,
-119.60222222222222,49.4625,,,,5.3,0,8.2,,46,,,6.8,,1126146,,,PENTICTON A,,0.4,,16,0.4,,1126146.2017.11.25,2017-11-25 00:00:00,,11,,BC,2017,11.2,,0,25,
-119.60222222222222,49.4625,,,,2.7,0,10.5,,56,,,6.6,,1126146,,,PENTICTON A,,0.6,,17,0.6,,1126146.2017.11.26,2017-11-26 00:00:00,,11,,BC,2017,11.4,,0,26,
-119.60222222222222,49.4625,,,,1.8,0,8.6,,35,,,5.2,,1126146,,,PENTICTON A,,0,,19,0,,1126146.2017.11.27,2017-11-27 00:00:00,,11,,BC,2017,12.8,,0,27,
-119.60222222222222,49.4625,,,,3.3,0,6.4,,74,,,4.9,,1126146,,,PENTICTON A,,1,,19,1,,1126146.2017.11.28,2017-11-28 00:00:00,,11,,BC,2017,13.1,,0,28,
-119.60222222222222,49.4625,,,,2,0,4,,52,,,3,,1126146,,,PENTICTON A,,0,,17,0,,1126146.2017.11.29,2017-11-29 00:00:00,,11,,BC,2017,15,,0,29,
-119.60222222222222,49.4625,,,,2.8,0,5.1,,52,,,4,,1126146,,,PENTICTON A,,2.2,,19,2.2,,1126146.2017.11.30,2017-11-30 00:00:00,,11,,BC,2017,14,,0,30,
-119.60222222222222,49.4625,,,,2.8,0,4.1,,50,,,3.5,,1126146,,,PENTICTON A,,0.2,,19,0.2,,1126146.2017.12.1,2017-12-01 00:00:00,,12,,BC,2017,14.5,,0,1,
-119.60222222222222,49.4625,,,,0,0,3.3,,44,1,,1.7,,1126146,,,PENTICTON A,,5.8,,19,2.8,,1126146.2017.12.2,2017-12-02 00:00:00,,12,,BC,2017,16.3,,3,2,
-119.60222222222222,49.4625,,,,-4.8,0,5,,32,1,,0.1,,1126146,,,PENTICTON A,,0.2,,36,0.2,,1126146.2017.12.3,2017-12-03 00:00:00,,12,,BC,2017,17.9,,0,3,
-119.60222222222222,49.4625,,,,-7,0,2.8,,0,,,-2.1,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2017.12.4,2017-12-04 00:00:00,,12,,BC,2017,20.1,,0,4,
-119.60222222222222,49.4625,,,,-4,0,3,,0,,,-0.5,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2017.12.5,2017-12-05 00:00:00,,12,,BC,2017,18.5,,0,5,
-119.60222222222222,49.4625,,,,-2.6,0,4.3,,0,,,0.9,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2017.12.6,2017-12-06 00:00:00,,12,,BC,2017,17.1,,0,6,
-119.60222222222222,49.4625,,,,-1,0,1.3,,50,,,0.2,,1126146,,,PENTICTON A,,0,,26,0,,1126146.2017.12.7,2017-12-07 00:00:00,,12,,BC,2017,17.8,,0,7,
-119.60222222222222,49.4625,,,,-0.6,0,1,,39,,,0.2,,1126146,,,PENTICTON A,,0,,15,0,,1126146.2017.12.8,2017-12-08 00:00:00,,12,,BC,2017,17.8,,0,8,
-119.60222222222222,49.4625,,,,-1,0,0.4,,41,,,-0.3,,1126146,,,PENTICTON A,,0,,19,0,,1126146.2017.12.9,2017-12-09 00:00:00,,12,,BC,2017,18.3,,0,9,
-119.60222222222222,49.4625,,,,-0.6,0,1.2,,41,,,0.3,,1126146,,,PENTICTON A,,0,,18,0,,1126146.2017.12.10,2017-12-10 00:00:00,,12,,BC,2017,17.7,,0,10,
-119.60222222222222,49.4625,,,,-1.2,0,1,,41,,,-0.1,,1126146,,,PENTICTON A,,0,,16,0,,1126146.2017.12.11,2017-12-11 00:00:00,,12,,BC,2017,18.1,,0,11,
-119.60222222222222,49.4625,,,,-1,0,0.7,,46,,,-0.2,,1126146,,,PENTICTON A,,0,,17,0,,1126146.2017.12.12,2017-12-12 00:00:00,,12,,BC,2017,18.2,,0,12,
-119.60222222222222,49.4625,,,,-1.8,0,2.1,,74,0,,0.2,,1126146,,,PENTICTON A,,0.8,,33,0.2,T,1126146.2017.12.13,2017-12-13 00:00:00,,12,,BC,2017,17.8,,0.6,13,
-119.60222222222222,49.4625,,,,0.7,0,2.3,T,41,,,1.5,T,1126146,,,PENTICTON A,,0,,16,0,,1126146.2017.12.14,2017-12-14 00:00:00,,12,,BC,2017,16.5,,0,14,
-119.60222222222222,49.4625,,,,0.3,0,2,,57,0,,1.2,,1126146,,,PENTICTON A,,1,,18,0,T,1126146.2017.12.15,2017-12-15 00:00:00,,12,,BC,2017,16.8,,1,15,
-119.60222222222222,49.4625,,,,-5.7,0,0.7,,56,0,,-2.5,,1126146,,,PENTICTON A,,0.6,,18,0.2,T,1126146.2017.12.16,2017-12-16 00:00:00,,12,,BC,2017,20.5,,1,16,
-119.60222222222222,49.4625,,,,-0.2,0,1.5,,57,1,,0.7,,1126146,,,PENTICTON A,,1.6,,18,0.1,,1126146.2017.12.17,2017-12-17 00:00:00,,12,,BC,2017,17.3,,2.3,17,
-119.60222222222222,49.4625,,,,0,0,3.1,T,46,0,,1.6,,1126146,,,PENTICTON A,,3,,17,3,T,1126146.2017.12.18,2017-12-18 00:00:00,,12,,BC,2017,16.4,,0,18,
-119.60222222222222,49.4625,,,,0,0,0.7,,0,3,,0.4,,1126146,,,PENTICTON A,,16.2,,0,10.8,,1126146.2017.12.19,2017-12-19 00:00:00,,12,,BC,2017,17.6,,6,19,
-119.60222222222222,49.4625,,,,-10.9,0,0.5,,41,15,,-5.2,,1126146,,,PENTICTON A,,0.2,,35,0,,1126146.2017.12.20,2017-12-20 00:00:00,,12,,BC,2017,23.2,,0.2,20,
-119.60222222222222,49.4625,,,,-11.6,0,-3.1,T,33,9,,-7.4,T,1126146,,,PENTICTON A,,0,,6,0,,1126146.2017.12.21,2017-12-21 00:00:00,,12,,BC,2017,25.4,,0,21,
-119.60222222222222,49.4625,,,,-5.1,0,-1.4,,39,9,,-3.3,,1126146,,,PENTICTON A,,1.4,,33,0,,1126146.2017.12.22,2017-12-22 00:00:00,,12,,BC,2017,21.3,,1.4,22,
-119.60222222222222,49.4625,,,,-13.8,0,-4.3,,0,,,-9.1,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2017.12.23,2017-12-23 00:00:00,,12,,BC,2017,27.1,,0,23,
-119.60222222222222,49.4625,,,,-15.2,0,-8.3,T,133,10,,-11.8,T,1126146,,,PENTICTON A,,0,,33,0,,1126146.2017.12.24,2017-12-24 00:00:00,,12,,BC,2017,29.8,,0,24,
-119.60222222222222,49.4625,,,,-9.6,0,-6.7,,37,10,,-8.2,,1126146,,,PENTICTON A,,0.2,,33,0,,1126146.2017.12.25,2017-12-25 00:00:00,,12,,BC,2017,26.2,,0.4,25,
-119.60222222222222,49.4625,,,,-10.9,0,-8.3,,0,10,,-9.6,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2017.12.26,2017-12-26 00:00:00,,12,,BC,2017,27.6,,0,26,
-119.60222222222222,49.4625,,,,-9,0,-6.2,,41,11,,-7.6,,1126146,,,PENTICTON A,,4.8,,15,0,,1126146.2017.12.27,2017-12-27 00:00:00,,12,,BC,2017,25.6,,8.4,27,
-119.60222222222222,49.4625,,,,-7.1,0,-3.5,,41,19,,-5.3,,1126146,,,PENTICTON A,,4.2,,18,0,,1126146.2017.12.28,2017-12-28 00:00:00,,12,,BC,2017,23.3,,5,28,
-119.60222222222222,49.4625,,,,-7.9,0,-3,,0,15,,-5.5,,1126146,,,PENTICTON A,,11,,0,0,,1126146.2017.12.29,2017-12-29 00:00:00,,12,,BC,2017,23.5,,10.2,29,
-119.60222222222222,49.4625,,,,-11.5,0,-3,,41,30,,-7.3,,1126146,,,PENTICTON A,,6.4,,33,0,,1126146.2017.12.30,2017-12-30 00:00:00,,12,,BC,2017,25.3,,9,30,
-119.60222222222222,49.4625,,,,-10.8,0,-5.5,T,0,33,,-8.2,T,1126146,,,PENTICTON A,,0,,0,0,,1126146.2017.12.31,2017-12-31 00:00:00,,12,,BC,2017,26.2,,0,31,
-119.60222222222222,49.4625,,,,-8.8,0,-6.2,T,0,31,,-7.5,T,1126146,,,PENTICTON A,,0,,0,0,,1126146.2018.1.1,2018-01-01 00:00:00,,1,,BC,2018,25.5,,0,1,
-119.60222222222222,49.4625,,,,-8.7,0,-6.9,T,0,27,,-7.8,T,1126146,,,PENTICTON A,,0,,0,0,,1126146.2018.1.2,2018-01-02 00:00:00,,1,,BC,2018,25.8,,0,2,
-119.60222222222222,49.4625,,,,-13.5,0,-4.1,,0,27,,-8.8,,1126146,,,PENTICTON A,,0,,0,0,,1126146.2018.1.3,2018-01-03 00:00:00,,1,,BC,2018,26.8,,0,3,
-119.60222222222222,49.4625,,,,-6.8,0,-3.7,,0,22,,-5.3,,1126146,,,PENTICTON A,,1.2,,0,0,,1126146.2018.1.4,2018-01-04 00:00:00,,1,,BC,2018,23.3,,1.2,4,
-119.60222222222222,49.4625,,,,-5,0,2.2,,39,15,,-1.4,,1126146,,,PENTICTON A,,3.1,,18,2.5,,1126146.2018.1.5,2018-01-05 00:00:00,,1,,BC,2018,19.4,,1,5,
-119.60222222222222,49.4625,,,,1.6,0,3.2,,39,21,,2.4,,1126146,,,PENTICTON A,,0,,18,0,,1126146.2018.1.6,2018-01-06 00:00:00,,1,,BC,2018,15.6,,0,6,
-119.60222222222222,49.4625,,,,0.9,0,3.2,T,48,16,,2.1,,1126146,,,PENTICTON A,,0.2,,19,0.2,,1126146.2018.1.7,2018-01-07 00:00:00,,1,,BC,2018,15.9,,0,7,
-119.60222222222222,49.4625,,,,1.8,0,3.2,,33,14,,2.5,,1126146,,,PENTICTON A,,0.2,,15,0.2,,1126146.2018.1.8,2018-01-08 00:00:00,,1,,BC,2018,15.5,,0,8,
-119.60222222222222,49.4625,,,,1,0,4.4,,46,3,,2.7,,1126146,,,PENTICTON A,,1.8,,25,1.8,,1126146.2018.1.9,2018-01-09 00:00:00,,1,,BC,2018,15.3,,0,9,
-119.60222222222222,49.4625,,,,-0.7,0,4.8,,39,2,,2.1,,1126146,,,PENTICTON A,,0.6,,18,0.6,,1126146.2018.1.10,2018-01-10 00:00:00,,1,,BC,2018,15.9,,0,10,
-119.60222222222222,49.4625,,,,-3.6,0,1.9,,30,0,,-0.9,,1126146,,,PENTICTON A,,5.2,,2,0,T,1126146.2018.1.11,2018-01-11 00:00:00,,1,,BC,2018,18.9,,6,11,
-119.60222222222222,49.4625,,,,-4.5,0,-1.6,,0,6,,-3.1,,1126146,,,PENTICTON A,,1,,0,0,,1126146.2018.1.12,2018-01-12 00:00:00,,1,,BC,2018,21.1,,0.8,12,
-119.60222222222222,49.4625,,T,,-2.2,0,1.3,,0,6,,-0.5,T,1126146,,,PENTICTON A,,0,,0,0,,1126146.2018.1.13,2018-01-13 00:00:00,,1,,BC,2018,18.5,,0,13,
-119.60222222222222,49.4625,,,,-0.3,0,1.8,T,0,5,,0.8,,1126146,,,PENTICTON A,,0.8,,0,0.8,,1126146.2018.1.14,2018-01-14 00:00:00,,1,,BC,2018,17.2,,0,14,
-119.60222222222222,49.4625,,,,0.6,0,2.7,,0,2,,1.7,,1126146,,,PENTICTON A,,0.6,,0,0.6,,1126146.2018.1.15,2018-01-15 00:00:00,,1,,BC,2018,16.3,,0,15,
-119.60222222222222,49.4625,,,,0.1,0,3.8,,44,0,,2,,1126146,,,PENTICTON A,,6.8,,18,4.4,T,1126146.2018.1.16,2018-01-16 00:00:00,,1,,BC,2018,16,,3.6,16,
-119.60222222222222,49.4625,,,,2.8,0,5.6,,50,,,4.2,,1126146,,,PENTICTON A,,2.4,,20,2.4,,1126146.2018.1.17,2018-01-17 00:00:00,,1,,BC,2018,13.8,,0,17,
-119.60222222222222,49.4625,,T,,1,0,7,,54,,,4,T,1126146,,,PENTICTON A,,0,,19,0,,1126146.2018.1.18,2018-01-18 00:00:00,,1,,BC,2018,14,,0,18,
-119.60222222222222,49.4625,,,,-0.2,0,5.2,,44,,,2.5,,1126146,,,PENTICTON A,,0,,19,0,,1126146.2018.1.19,2018-01-19 00:00:00,,1,,BC,2018,15.5,,0,19,
-119.60222222222222,49.4625,,,,2.3,0,5.8,,46,,,4.1,,1126146,,,PENTICTON A,,0,,18,0,,1126146.2018.1.20,2018-01-20 00:00:00,,1,,BC,2018,13.9,,0,20,
-119.60222222222222,49.4625,,,,2.5,0,5,,74,,,3.8,,1126146,,,PENTICTON A,,1,,19,1,,1126146.2018.1.21,2018-01-21 00:00:00,,1,,BC,2018,14.2,,0,21,
-119.60222222222222,49.4625,,,,0.7,0,5.5,,43,,,3.1,,1126146,,,PENTICTON A,,0,,17,0,,1126146.2018.1.22,2018-01-22 00:00:00,,1,,BC,2018,14.9,,0,22,
-119.60222222222222,49.4625,,,,-1.2,0,2.8,T,44,,,0.8,,1126146,,,PENTICTON A,,0.8,,17,0.8,,1126146.2018.1.23,2018-01-23 00:00:00,,1,,BC,2018,17.2,,0,23,
-119.60222222222222,49.4625,,,,0.5,0,4.2,T,41,,,2.4,,1126146,,,PENTICTON A,,8,,16,8,,1126146.2018.1.24,2018-01-24 00:00:00,,1,,BC,2018,15.6,,0,24,
-119.60222222222222,49.4625,,,,0.4,0,5,,44,,,2.7,,1126146,,,PENTICTON A,,1.4,,20,1.2,,1126146.2018.1.25,2018-01-25 00:00:00,,1,,BC,2018,15.3,,0.2,25,
-119.60222222222222,49.4625,,,,0.3,0,2.6,T,41,,,1.5,T,1126146,,,PENTICTON A,,0,,17,0,,1126146.2018.1.26,2018-01-26 00:00:00,,1,,BC,2018,16.5,,0,26,
-119.60222222222222,49.4625,,,,-1.4,0,4.4,,54,0,,1.5,,1126146,,,PENTICTON A,,3.6,,19,0,T,1126146.2018.1.27,2018-01-27 00:00:00,,1,,BC,2018,16.5,,4.2,27,
-119.60222222222222,49.4625,,,,-1.2,0,5.4,,57,1,,2.1,,1126146,,,PENTICTON A,,3.6,,19,0.2,,1126146.2018.1.28,2018-01-28 00:00:00,,1,,BC,2018,15.9,,3.4,28,
-119.60222222222222,49.4625,,,,4.4,0,7.6,,69,,,6,,1126146,,,PENTICTON A,,0.8,,20,0.8,,1126146.2018.1.29,2018-01-29 00:00:00,,1,,BC,2018,12,,0,29,
-119.60222222222222,49.4625,,T,,-0.8,0,7,,57,,,3.1,T,1126146,,,PENTICTON A,,0,,21,0,,1126146.2018.1.30,2018-01-30 00:00:00,,1,,BC,2018,14.9,,0,30,
-119.60222222222222,49.4625,,,,-0.5,0,3.7,,37,,,1.6,,1126146,,,PENTICTON A,,0,,16,0,,1126146.2018.1.31,2018-01-31 00:00:00,,1,,BC,2018,16.4,,0,31,
-119.60222222222222,49.4625,,,,0.2,0,3.6,,37,,,1.9,,1126146,,,PENTICTON A,,3.6,,17,0.6,,1126146.2018.2.1,2018-02-01 00:00:00,,2,,BC,2018,16.1,,3,1,
-119.60222222222222,49.4625,,,,0.4,0,4.7,,57,,,2.6,,1126146,,,PENTICTON A,,2,,19,2,,1126146.2018.2.2,2018-02-02 00:00:00,,2,,BC,2018,15.4,,0,2,
-119.60222222222222,49.4625,,,,2.1,0,7.4,,50,,,4.8,,1126146,,,PENTICTON A,,0.4,,15,0.4,,1126146.2018.2.3,2018-02-03 00:00:00,,2,,BC,2018,13.2,,0,3,
