x,y,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,ID,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS_FLAG,LOCAL_YEAR,HEATING_DEGREE_DAYS,TOTAL_RAIN_FLAG,DIRECTION_MAX_GUST,TOTAL_RAIN,LOCAL_DAY,MAX_REL_HUMIDITY_FLAG,STATION_NAME,CLIMATE_IDENTIFIER,SNOW_ON_GROUND,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,MIN_TEMPERATURE,LOCAL_MONTH,SPEED_MAX_GUST,TOTAL_PRECIPITATION_FLAG,SNOW_ON_GROUND_FLAG,PROVINCE_CODE,DIRECTION_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,LOCAL_DATE,TOTAL_SNOW,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST_FLAG
-122.6775,53.884166666666665,1.6,,1096439.2012.10.19,5.6,,,2012,16.4,M,0,,19,,PRINCE GEORGE,1096439,,6.3,0,-3.1,10,0,,,BC,,,M,2012-10-19 00:00:00,,,,,,
-122.6775,53.884166666666665,-2.7,,1096439.2012.10.20,0,,,2012,20.7,M,0,,20,,PRINCE GEORGE,1096439,,1.8,0,-7.2,10,0,,,BC,,,M,2012-10-20 00:00:00,,,,,,
-122.6775,53.884166666666665,-3,,1096439.2012.10.21,0,,,2012,21,M,0,,21,,PRINCE GEORGE,1096439,,1,0,-7,10,0,,,BC,,,M,2012-10-21 00:00:00,,,,,,
-122.6775,53.884166666666665,-4.8,,1096439.2012.10.22,0,,,2012,22.8,M,0,,22,,PRINCE GEORGE,1096439,,1.1,0,-10.6,10,0,,,BC,,,M,2012-10-22 00:00:00,,,,,,
-122.6775,53.884166666666665,-3.7,,1096439.2012.10.23,0,,,2012,21.7,M,0,,23,,PRINCE GEORGE,1096439,,2.2,0,-9.6,10,0,,,BC,,,M,2012-10-23 00:00:00,,,,,,
-122.6775,53.884166666666665,-2.2,,1096439.2012.10.24,0,,,2012,20.2,M,0,,24,,PRINCE GEORGE,1096439,,1.1,0,-5.4,10,0,,,BC,,,M,2012-10-24 00:00:00,,,,,,
-122.6775,53.884166666666665,-2.5,,1096439.2012.10.25,0,,,2012,20.5,M,0,,25,,PRINCE GEORGE,1096439,,-1,0,-4,10,0,,,BC,,,M,2012-10-25 00:00:00,,,,,,
-122.6775,53.884166666666665,-3.2,,1096439.2012.10.26,0,,,2012,21.2,M,0,,26,,PRINCE GEORGE,1096439,,-0.7,0,-5.7,10,0,,,BC,,,M,2012-10-26 00:00:00,,,,,,
-122.6775,53.884166666666665,-3.2,,1096439.2012.10.27,1.6,,,2012,21.2,M,0,,27,,PRINCE GEORGE,1096439,,-2.5,0,-3.8,10,0,,,BC,,,M,2012-10-27 00:00:00,,,,,,
-122.6775,53.884166666666665,-5.7,,1096439.2012.10.28,4.1,,,2012,23.7,M,0,,28,,PRINCE GEORGE,1096439,,-3.5,0,-7.8,10,0,,,BC,,,M,2012-10-28 00:00:00,,,,,,
-122.6775,53.884166666666665,-7.8,,1096439.2012.10.29,15.6,,,2012,25.8,M,0,,29,,PRINCE GEORGE,1096439,,-6.3,0,-9.3,10,0,,,BC,,,M,2012-10-29 00:00:00,,,,,,
-122.6775,53.884166666666665,-15.2,,1096439.2012.10.30,0.5,,,2012,33.2,M,0,,30,,PRINCE GEORGE,1096439,,-8.6,0,-21.8,10,0,,,BC,,,M,2012-10-30 00:00:00,,,,,,
-122.6775,53.884166666666665,-14,,1096439.2012.10.31,0,,,2012,32,M,0,,31,,PRINCE GEORGE,1096439,,-7.5,0,-20.5,10,0,,,BC,,,M,2012-10-31 00:00:00,,,,,,
-122.6775,53.884166666666665,-5.4,,1096439.2012.11.1,1.6,,,2012,23.4,M,0,,1,,PRINCE GEORGE,1096439,,-3.2,0,-7.5,11,0,,,BC,,,M,2012-11-01 00:00:00,,,,,,
-122.6775,53.884166666666665,-1.4,,1096439.2012.11.2,1,,,2012,19.4,M,0,,2,,PRINCE GEORGE,1096439,,0.7,0,-3.4,11,0,,,BC,,,M,2012-11-02 00:00:00,,,,,,
-122.6775,53.884166666666665,1.1,,1096439.2012.11.3,3.1,,,2012,16.9,M,0,,3,,PRINCE GEORGE,1096439,,4.8,0,-2.7,11,0,,,BC,,,M,2012-11-03 00:00:00,,,,,,
-122.6775,53.884166666666665,2.4,,1096439.2012.11.5,0,,,2012,15.6,M,0,,5,,PRINCE GEORGE,1096439,,7.4,0,-2.7,11,0,,,BC,,,M,2012-11-05 00:00:00,,,,,,
-122.6775,53.884166666666665,-2,,1096439.2012.11.6,0.8,,,2012,20,M,0,,6,,PRINCE GEORGE,1096439,,0.2,0,-4.2,11,0,,,BC,,,M,2012-11-06 00:00:00,,,,,,
-122.6775,53.884166666666665,0,,1096439.2012.11.7,1.3,,,2012,18,M,0,,7,,PRINCE GEORGE,1096439,,1.4,0,-1.4,11,0,,,BC,,,M,2012-11-07 00:00:00,,,,,,
-122.6775,53.884166666666665,-4.6,,1096439.2012.11.8,0,,,2012,22.6,M,0,,8,,PRINCE GEORGE,1096439,,-0.4,0,-8.8,11,0,,,BC,,,M,2012-11-08 00:00:00,,,,,,
-122.6775,53.884166666666665,-10.3,,1096439.2012.11.9,0,,,2012,28.3,M,0,,9,,PRINCE GEORGE,1096439,,-4.6,0,-16,11,0,,,BC,,,M,2012-11-09 00:00:00,,,,,,
-122.6775,53.884166666666665,-14.4,,1096439.2012.11.10,0,,,2012,32.4,M,0,,10,,PRINCE GEORGE,1096439,,-8.1,0,-20.6,11,0,,,BC,,,M,2012-11-10 00:00:00,,,,,,
-122.6775,53.884166666666665,-9.5,,1096439.2012.11.11,0,,,2012,27.5,M,0,,11,,PRINCE GEORGE,1096439,,-1.4,0,-17.5,11,0,,,BC,,,M,2012-11-11 00:00:00,,,,,,
-122.6775,53.884166666666665,-0.3,,1096439.2012.11.12,0,,,2012,18.3,M,0,,12,,PRINCE GEORGE,1096439,,1.5,0,-2,11,0,,,BC,,,M,2012-11-12 00:00:00,,,,,,
-122.6775,53.884166666666665,1,,1096439.2012.11.13,0.3,,,2012,17,M,0,,13,,PRINCE GEORGE,1096439,,1.9,0,0.1,11,0,,,BC,,,M,2012-11-13 00:00:00,,,,,,
-122.6775,53.884166666666665,1,,1096439.2012.11.14,0,,,2012,17,M,0,,14,,PRINCE GEORGE,1096439,,3.5,0,-1.6,11,0,,,BC,,,M,2012-11-14 00:00:00,,,,,,
-122.6775,53.884166666666665,1.7,,1096439.2012.11.15,0,,,2012,16.3,M,0,,15,,PRINCE GEORGE,1096439,,2.5,0,0.8,11,0,,,BC,,,M,2012-11-15 00:00:00,,,,,,
-122.6775,53.884166666666665,-0.1,,1096439.2012.11.16,0,,,2012,18.1,M,0,,16,,PRINCE GEORGE,1096439,,4.7,0,-4.9,11,0,,,BC,,,M,2012-11-16 00:00:00,,,,,,
-122.6775,53.884166666666665,5.2,,1096439.2012.11.17,2,,,2012,12.8,M,0,,17,,PRINCE GEORGE,1096439,,10.1,0,0.3,11,0,,,BC,,,M,2012-11-17 00:00:00,,,,,,
-122.6775,53.884166666666665,0.9,,1096439.2012.11.18,0,,,2012,17.1,M,0,,18,,PRINCE GEORGE,1096439,,4.9,0,-3.2,11,0,,,BC,,,M,2012-11-18 00:00:00,,,,,,
-122.6775,53.884166666666665,-1.7,,1096439.2012.11.19,4.8,,,2012,19.7,M,0,,19,,PRINCE GEORGE,1096439,,5.2,0,-8.6,11,0,,,BC,,,M,2012-11-19 00:00:00,,,,,,
-122.6775,53.884166666666665,-10.1,,1096439.2012.11.20,0,,,2012,28.1,M,0,,20,,PRINCE GEORGE,1096439,,-8.6,0,-11.5,11,0,,,BC,,,M,2012-11-20 00:00:00,,,,,,
-122.6775,53.884166666666665,-12.8,,1096439.2012.11.21,0,,,2012,30.8,M,0,,21,,PRINCE GEORGE,1096439,,-8,0,-17.5,11,0,,,BC,,,M,2012-11-21 00:00:00,,,,,,
-122.6775,53.884166666666665,-9.8,,1096439.2012.11.22,1.5,,,2012,27.8,M,0,,22,,PRINCE GEORGE,1096439,,1.1,0,-20.6,11,0,,,BC,,,M,2012-11-22 00:00:00,,,,,,
-122.6775,53.884166666666665,-0.9,,1096439.2012.11.23,0,,,2012,18.9,M,0,,23,,PRINCE GEORGE,1096439,,4.5,0,-6.3,11,0,,,BC,,,M,2012-11-23 00:00:00,,,,,,
-122.6775,53.884166666666665,-2.3,,1096439.2012.11.24,0,,,2012,20.3,M,0,,24,,PRINCE GEORGE,1096439,,1.4,0,-6,11,0,,,BC,,,M,2012-11-24 00:00:00,,,,,,
-122.6775,53.884166666666665,-1.5,,1096439.2012.11.25,0,,,2012,19.5,M,0,,25,,PRINCE GEORGE,1096439,,1.3,0,-4.2,11,0,,,BC,,,M,2012-11-25 00:00:00,,,,,,
-122.6775,53.884166666666665,-6.2,,1096439.2012.11.26,0,,,2012,24.2,M,0,,26,,PRINCE GEORGE,1096439,,-0.3,0,-12,11,0,,,BC,,,M,2012-11-26 00:00:00,,,,,,
-122.6775,53.884166666666665,-8.5,,1096439.2012.11.27,0,,,2012,26.5,M,0,,27,,PRINCE GEORGE,1096439,,-4.7,0,-12.2,11,0,,,BC,,,M,2012-11-27 00:00:00,,,,,,
-122.6775,53.884166666666665,-5.6,,1096439.2012.11.28,0,,,2012,23.6,M,0,,28,,PRINCE GEORGE,1096439,,-2.5,0,-8.6,11,0,,,BC,,,M,2012-11-28 00:00:00,,,,,,
-122.6775,53.884166666666665,-8.7,,1096439.2012.11.29,3,,,2012,26.7,M,0,,29,,PRINCE GEORGE,1096439,,-7.7,0,-9.6,11,0,,,BC,,,M,2012-11-29 00:00:00,,,,,,
-122.6775,53.884166666666665,-8.2,,1096439.2012.11.30,0,,,2012,26.2,M,0,,30,,PRINCE GEORGE,1096439,,-7.1,0,-9.3,11,0,,,BC,,,M,2012-11-30 00:00:00,,,,,,
-122.6775,53.884166666666665,-10.7,,1096439.2012.12.1,1,,,2012,28.7,M,0,,1,,PRINCE GEORGE,1096439,,-9.3,0,-12,12,0,,,BC,,,M,2012-12-01 00:00:00,,,,,,
-122.6775,53.884166666666665,-10.9,,1096439.2012.12.2,1.3,,,2012,28.9,M,0,,2,,PRINCE GEORGE,1096439,,-8.2,0,-13.6,12,0,,,BC,,,M,2012-12-02 00:00:00,,,,,,
-122.6775,53.884166666666665,-8,,1096439.2012.12.3,0,,,2012,26,M,0,,3,,PRINCE GEORGE,1096439,,-4.1,0,-11.9,12,0,,,BC,,,M,2012-12-03 00:00:00,,,,,,
-122.6775,53.884166666666665,0.7,,1096439.2012.12.4,0,,,2012,17.3,M,0,,4,,PRINCE GEORGE,1096439,,6.7,0,-5.4,12,0,,,BC,,,M,2012-12-04 00:00:00,,,,,,
-122.6775,53.884166666666665,-2.9,,1096439.2012.12.5,1.1,,,2012,20.9,M,0,,5,,PRINCE GEORGE,1096439,,0.9,0,-6.6,12,0,,,BC,,,M,2012-12-05 00:00:00,,,,,,
-122.6775,53.884166666666665,-5.2,,1096439.2012.12.6,0,,,2012,23.2,M,0,,6,,PRINCE GEORGE,1096439,,-0.3,0,-10,12,0,,,BC,,,M,2012-12-06 00:00:00,,,,,,
-122.6775,53.884166666666665,-8.1,,1096439.2012.12.7,0.5,,,2012,26.1,M,0,,7,,PRINCE GEORGE,1096439,,-3.4,0,-12.7,12,0,,,BC,,,M,2012-12-07 00:00:00,,,,,,
-122.6775,53.884166666666665,-8.3,,1096439.2012.12.8,0,,,2012,26.3,M,0,,8,,PRINCE GEORGE,1096439,,-5.6,0,-10.9,12,0,,,BC,,,M,2012-12-08 00:00:00,,,,,,
-122.6775,53.884166666666665,-8.8,,1096439.2012.12.9,1.5,,,2012,26.8,M,0,,9,,PRINCE GEORGE,1096439,,-2.9,0,-14.7,12,0,,,BC,,,M,2012-12-09 00:00:00,,,,,,
-122.6775,53.884166666666665,-2.7,,1096439.2012.12.10,3.5,,,2012,20.7,M,0,,10,,PRINCE GEORGE,1096439,,1.6,0,-6.9,12,0,,,BC,,,M,2012-12-10 00:00:00,,,,,,
-122.6775,53.884166666666665,0.6,,1096439.2012.12.11,1.4,,,2012,17.4,M,0,,11,,PRINCE GEORGE,1096439,,1.6,0,-0.4,12,0,,,BC,,,M,2012-12-11 00:00:00,,,,,,
-122.6775,53.884166666666665,-4.1,,1096439.2012.12.12,,,,2012,22.1,M,0,,12,,PRINCE GEORGE,1096439,,-0.1,0,-8,12,0,M,,BC,,,M,2012-12-12 00:00:00,,,,,,
-122.6775,53.884166666666665,-3.8,,1096439.2012.12.13,,,,2012,21.8,M,0,,13,,PRINCE GEORGE,1096439,,-1.6,0,-5.9,12,0,M,,BC,,,M,2012-12-13 00:00:00,,,,,,
-122.6775,53.884166666666665,-6.2,,1096439.2012.12.14,0,,,2012,24.2,M,0,,14,,PRINCE GEORGE,1096439,,-1.7,0,-10.6,12,0,,,BC,,,M,2012-12-14 00:00:00,,,,,,
-122.6775,53.884166666666665,-5.2,,1096439.2012.12.15,0,,,2012,23.2,M,0,,15,,PRINCE GEORGE,1096439,,-1.4,0,-8.9,12,0,,,BC,,,M,2012-12-15 00:00:00,,,,,,
-122.6775,53.884166666666665,-8.2,,1096439.2012.12.16,0,,,2012,26.2,M,0,,16,,PRINCE GEORGE,1096439,,-2.2,0,-14.1,12,0,,,BC,,,M,2012-12-16 00:00:00,,,,,,
-122.6775,53.884166666666665,-9,,1096439.2012.12.17,0.3,,,2012,27,M,0,,17,,PRINCE GEORGE,1096439,,-7.1,0,-10.9,12,0,,,BC,,,M,2012-12-17 00:00:00,,,,,,
-122.6775,53.884166666666665,-12.2,,1096439.2012.12.18,0,,,2012,30.2,M,0,,18,,PRINCE GEORGE,1096439,,-8.4,0,-16,12,0,,,BC,,,M,2012-12-18 00:00:00,,,,,,
-122.6775,53.884166666666665,-10.3,,1096439.2012.12.19,0,,,2012,28.3,M,0,,19,,PRINCE GEORGE,1096439,,-3.2,0,-17.3,12,0,,,BC,,,M,2012-12-19 00:00:00,,,,,,
-122.6775,53.884166666666665,-7.3,,1096439.2012.12.20,1.3,,,2012,25.3,M,0,,20,,PRINCE GEORGE,1096439,,-1.8,0,-12.7,12,0,,,BC,,,M,2012-12-20 00:00:00,,,,,,
-122.6775,53.884166666666665,-14.5,,1096439.2012.12.21,0,,,2012,32.5,M,0,,21,,PRINCE GEORGE,1096439,,-12.7,0,-16.2,12,0,,,BC,,,M,2012-12-21 00:00:00,,,,,,
-122.6775,53.884166666666665,-16.4,,1096439.2012.12.22,0.3,,,2012,34.4,M,0,,22,,PRINCE GEORGE,1096439,,-15.1,0,-17.6,12,0,,,BC,,,M,2012-12-22 00:00:00,,,,,,
-122.6775,53.884166666666665,-16.2,E,1096439.2012.12.23,0.8,E,E,2012,34.2,M,,,23,,PRINCE GEORGE,1096439,,-14.7,0,-17.6,12,,E,,BC,M,E,M,2012-12-23 00:00:00,,E,,,,M
-122.6775,53.884166666666665,-17.5,,1096439.2012.12.24,0.3,,,2012,35.5,M,0,,24,,PRINCE GEORGE,1096439,,-14.5,0,-20.5,12,0,,,BC,,,M,2012-12-24 00:00:00,,,,,,
-122.6775,53.884166666666665,-19.9,,1096439.2012.12.25,0,,,2012,37.9,M,0,,25,,PRINCE GEORGE,1096439,,-16.8,0,-23,12,0,,,BC,,,M,2012-12-25 00:00:00,,,,,,
-122.6775,53.884166666666665,-16.3,,1096439.2012.12.26,1.1,,,2012,34.3,M,0,,26,,PRINCE GEORGE,1096439,,-14.3,0,-18.2,12,0,,,BC,,,M,2012-12-26 00:00:00,,,,,,
-122.6775,53.884166666666665,-16.3,,1096439.2012.12.27,0,,,2012,34.3,M,0,,27,,PRINCE GEORGE,1096439,,-12.4,0,-20.2,12,0,,,BC,,,M,2012-12-27 00:00:00,,,,,,
-122.6775,53.884166666666665,-8.7,,1096439.2012.12.28,1.6,,,2012,26.7,M,0,,28,,PRINCE GEORGE,1096439,,-2,0,-15.4,12,0,,,BC,,,M,2012-12-28 00:00:00,,,,,,
-122.6775,53.884166666666665,-6.1,,1096439.2012.12.29,0.5,,,2012,24.1,M,0,,29,,PRINCE GEORGE,1096439,,-2,0,-10.2,12,0,,,BC,,,M,2012-12-29 00:00:00,,,,,,
-122.6775,53.884166666666665,-10.1,,1096439.2012.12.30,0,,,2012,28.1,M,0,,30,,PRINCE GEORGE,1096439,,-6.6,0,-13.6,12,0,,,BC,,,M,2012-12-30 00:00:00,,,,,,
-122.6775,53.884166666666665,-6.5,,1096439.2012.12.31,0,,,2012,24.5,M,0,,31,,PRINCE GEORGE,1096439,,-3.3,0,-9.6,12,0,,,BC,,,M,2012-12-31 00:00:00,,,,,,
-122.6775,53.884166666666665,-10.6,,1096439.2013.1.1,0,,,2013,28.6,M,0,,1,,PRINCE GEORGE,1096439,,-7.5,0,-13.7,1,0,,,BC,,,M,2013-01-01 00:00:00,,,,,,
-122.6775,53.884166666666665,-10.7,,1096439.2013.1.2,0,,,2013,28.7,M,0,,2,,PRINCE GEORGE,1096439,,-2.5,0,-18.9,1,0,,,BC,,,M,2013-01-02 00:00:00,,,,,,
-122.6775,53.884166666666665,-8.5,,1096439.2013.1.4,0.5,,,2013,26.5,M,0,,4,,PRINCE GEORGE,1096439,,-2.1,0,-14.8,1,0,,,BC,,,M,2013-01-04 00:00:00,,,,,,
-122.6775,53.884166666666665,-7.5,,1096439.2013.1.5,1,,,2013,25.5,M,0,,5,,PRINCE GEORGE,1096439,,-1.2,0,-13.8,1,0,,,BC,,,M,2013-01-05 00:00:00,,,,,,
-122.6775,53.884166666666665,-4.2,,1096439.2013.1.6,0,,,2013,22.2,M,0,,6,,PRINCE GEORGE,1096439,,-0.1,0,-8.2,1,0,,,BC,,,M,2013-01-06 00:00:00,,,,,,
-122.6775,53.884166666666665,-3.5,,1096439.2013.1.7,1.8,,,2013,21.5,M,0,,7,,PRINCE GEORGE,1096439,,0.9,0,-7.9,1,0,,,BC,,,M,2013-01-07 00:00:00,,,,,,
-122.6775,53.884166666666665,-5.1,,1096439.2013.1.8,0,,,2013,23.1,M,0,,8,,PRINCE GEORGE,1096439,,-1.4,0,-8.8,1,0,,,BC,,,M,2013-01-08 00:00:00,,,,,,
-122.6775,53.884166666666665,-7.5,,1096439.2013.1.9,6.4,,,2013,25.5,M,0,,9,,PRINCE GEORGE,1096439,,-2.9,0,-12.1,1,0,,,BC,,,M,2013-01-09 00:00:00,,,,,,
-122.6775,53.884166666666665,-17.2,,1096439.2013.1.10,0,,,2013,35.2,M,0,,10,,PRINCE GEORGE,1096439,,-10.1,0,-24.2,1,0,,,BC,,,M,2013-01-10 00:00:00,,,,,,
-122.6775,53.884166666666665,-21.5,,1096439.2013.1.11,0,,,2013,39.5,M,0,,11,,PRINCE GEORGE,1096439,,-16.4,0,-26.5,1,0,,,BC,,,M,2013-01-11 00:00:00,,,,,,
-122.6775,53.884166666666665,-22.9,,1096439.2013.1.12,0,,,2013,40.9,M,0,,12,,PRINCE GEORGE,1096439,,-18.9,0,-26.8,1,0,,,BC,,,M,2013-01-12 00:00:00,,,,,,
-122.6775,53.884166666666665,-20,,1096439.2013.1.13,0.8,,,2013,38,M,0,,13,,PRINCE GEORGE,1096439,,-12.6,0,-27.3,1,0,,,BC,,,M,2013-01-13 00:00:00,,,,,,
-122.6775,53.884166666666665,-8.6,,1096439.2013.1.14,0,,,2013,26.6,M,0,,14,,PRINCE GEORGE,1096439,,-4.7,0,-12.5,1,0,,,BC,,,M,2013-01-14 00:00:00,,,,,,
-122.6775,53.884166666666665,-2.7,,1096439.2013.1.15,0,,,2013,20.7,M,0,,15,,PRINCE GEORGE,1096439,,1.3,0,-6.7,1,0,,,BC,,,M,2013-01-15 00:00:00,,,,,,
-122.6775,53.884166666666665,1.1,,1096439.2013.1.16,0.3,,,2013,16.9,M,0,,16,,PRINCE GEORGE,1096439,,3.1,0,-0.9,1,0,,,BC,,,M,2013-01-16 00:00:00,,,,,,
-122.6775,53.884166666666665,2.2,,1096439.2013.1.17,0,,,2013,15.8,M,0,,17,,PRINCE GEORGE,1096439,,3.5,0,0.8,1,0,,,BC,,,M,2013-01-17 00:00:00,,,,,,
-122.6775,53.884166666666665,1.9,,1096439.2013.1.18,0,,,2013,16.1,M,0,,18,,PRINCE GEORGE,1096439,,6.6,0,-2.8,1,0,,,BC,,,M,2013-01-18 00:00:00,,,,,,
-122.6775,53.884166666666665,-0.8,,1096439.2013.1.19,0,,,2013,18.8,M,0,,19,,PRINCE GEORGE,1096439,,1.7,0,-3.2,1,0,,,BC,,,M,2013-01-19 00:00:00,,,,,,
-122.6775,53.884166666666665,-5.3,,1096439.2013.1.20,0,,,2013,23.3,M,0,,20,,PRINCE GEORGE,1096439,,-0.7,0,-9.9,1,0,,,BC,,,M,2013-01-20 00:00:00,,,,,,
-122.6775,53.884166666666665,-7.7,,1096439.2013.1.21,0,,,2013,25.7,M,0,,21,,PRINCE GEORGE,1096439,,-1.1,0,-14.2,1,0,,,BC,,,M,2013-01-21 00:00:00,,,,,,
-122.6775,53.884166666666665,-8.8,,1096439.2013.1.22,0,,,2013,26.8,M,0,,22,,PRINCE GEORGE,1096439,,-4.3,0,-13.2,1,0,,,BC,,,M,2013-01-22 00:00:00,,,,,,
-122.6775,53.884166666666665,-4.2,,1096439.2013.1.23,1.5,,,2013,22.2,M,0,,23,,PRINCE GEORGE,1096439,,-3.3,0,-5.1,1,0,,,BC,,,M,2013-01-23 00:00:00,,,,,,
-122.6775,53.884166666666665,-2.9,,1096439.2013.1.24,1.3,,,2013,20.9,M,0,,24,,PRINCE GEORGE,1096439,,0.2,0,-6,1,0,,,BC,,,M,2013-01-24 00:00:00,,,,,,
-122.6775,53.884166666666665,-2.3,,1096439.2013.1.25,0,,,2013,20.3,M,0,,25,,PRINCE GEORGE,1096439,,1,0,-5.5,1,0,,,BC,,,M,2013-01-25 00:00:00,,,,,,
-122.6775,53.884166666666665,-3.6,,1096439.2013.1.26,0,,,2013,21.6,M,0,,26,,PRINCE GEORGE,1096439,,0.9,0,-8.1,1,0,,,BC,,,M,2013-01-26 00:00:00,,,,,,
-122.6775,53.884166666666665,-1.8,,1096439.2013.1.27,0,,,2013,19.8,M,0,,27,,PRINCE GEORGE,1096439,,-0.1,0,-3.4,1,0,,,BC,,,M,2013-01-27 00:00:00,,,,,,
-122.6775,53.884166666666665,-6.6,,1096439.2013.1.28,0.8,,,2013,24.6,M,0,,28,,PRINCE GEORGE,1096439,,-3,0,-10.2,1,0,,,BC,,,M,2013-01-28 00:00:00,,,,,,
-122.6775,53.884166666666665,-14.7,,1096439.2013.1.29,2.8,,,2013,32.7,M,0,,29,,PRINCE GEORGE,1096439,,-10.2,0,-19.2,1,0,,,BC,,,M,2013-01-29 00:00:00,,,,,,
-122.6775,53.884166666666665,-9.3,,1096439.2013.1.30,0.8,,,2013,27.3,M,0,,30,,PRINCE GEORGE,1096439,,-5.3,0,-13.2,1,0,,,BC,,,M,2013-01-30 00:00:00,,,,,,
-122.6775,53.884166666666665,-3.5,,1096439.2013.1.31,3.6,,,2013,21.5,M,0,,31,,PRINCE GEORGE,1096439,,2.1,0,-9.1,1,0,,,BC,,,M,2013-01-31 00:00:00,,,,,,
-122.6775,53.884166666666665,1,,1096439.2013.2.1,0.3,,,2013,17,M,0,,1,,PRINCE GEORGE,1096439,,2.4,0,-0.4,2,0,,,BC,,,M,2013-02-01 00:00:00,,,,,,
-122.6775,53.884166666666665,0.1,,1096439.2013.2.2,0.8,,,2013,17.9,M,0,,2,,PRINCE GEORGE,1096439,,2.2,0,-2,2,0,,,BC,,,M,2013-02-02 00:00:00,,,,,,
-122.6775,53.884166666666665,-1.4,,1096439.2013.2.4,0,,,2013,19.4,M,0,,4,,PRINCE GEORGE,1096439,,2.1,0,-4.8,2,0,,,BC,,,M,2013-02-04 00:00:00,,,,,,
-122.6775,53.884166666666665,-1.5,,1096439.2013.2.5,1.8,,,2013,19.5,M,0,,5,,PRINCE GEORGE,1096439,,2,0,-4.9,2,0,,,BC,,,M,2013-02-05 00:00:00,,,,,,
-122.6775,53.884166666666665,-2.4,,1096439.2013.2.6,0,,,2013,20.4,M,0,,6,,PRINCE GEORGE,1096439,,4.1,0,-8.9,2,0,,,BC,,,M,2013-02-06 00:00:00,,,,,,
-122.6775,53.884166666666665,-2.6,,1096439.2013.2.7,0,,,2013,20.6,M,0,,7,,PRINCE GEORGE,1096439,,3.9,0,-9.1,2,0,,,BC,,,M,2013-02-07 00:00:00,,,,,,
-122.6775,53.884166666666665,-2.9,,1096439.2013.2.8,0.8,,,2013,20.9,M,0,,8,,PRINCE GEORGE,1096439,,1.2,0,-6.9,2,0,,,BC,,,M,2013-02-08 00:00:00,,,,,,
-122.6775,53.884166666666665,-1,,1096439.2013.2.9,0,,,2013,19,M,0,,9,,PRINCE GEORGE,1096439,,4.3,0,-6.2,2,0,,,BC,,,M,2013-02-09 00:00:00,,,,,,
-122.6775,53.884166666666665,-2.8,,1096439.2013.2.10,0,,,2013,20.8,M,0,,10,,PRINCE GEORGE,1096439,,3.4,0,-9,2,0,,,BC,,,M,2013-02-10 00:00:00,,,,,,
-122.6775,53.884166666666665,-1,,1096439.2013.2.11,0.8,,,2013,19,M,0,,11,,PRINCE GEORGE,1096439,,3.3,0,-5.2,2,0,,,BC,,,M,2013-02-11 00:00:00,,,,,,
-122.6775,53.884166666666665,2.4,,1096439.2013.2.12,2.3,,,2013,15.6,M,0,,12,,PRINCE GEORGE,1096439,,4.7,0,0.1,2,0,,,BC,,,M,2013-02-12 00:00:00,,,,,,
-122.6775,53.884166666666665,-2.3,,1096439.2013.2.13,0,,,2013,20.3,M,0,,13,,PRINCE GEORGE,1096439,,3.5,0,-8,2,0,,,BC,,,M,2013-02-13 00:00:00,,,,,,
-122.6775,53.884166666666665,-3.7,,1096439.2013.2.14,0,,,2013,21.7,M,0,,14,,PRINCE GEORGE,1096439,,1.2,0,-8.5,2,0,,,BC,,,M,2013-02-14 00:00:00,,,,,,
-122.6775,53.884166666666665,1.5,,1096439.2013.2.15,0,,,2013,16.5,M,0,,15,,PRINCE GEORGE,1096439,,4.3,0,-1.3,2,0,,,BC,,,M,2013-02-15 00:00:00,,,,,,
-122.6775,53.884166666666665,0.6,,1096439.2013.2.16,0.3,,,2013,17.4,M,0,,16,,PRINCE GEORGE,1096439,,4.2,0,-3.1,2,0,,,BC,,,M,2013-02-16 00:00:00,,,,,,
-122.6775,53.884166666666665,-3.6,,1096439.2013.2.17,0,,,2013,21.6,M,0,,17,,PRINCE GEORGE,1096439,,1.1,0,-8.3,2,0,,,BC,,,M,2013-02-17 00:00:00,,,,,,
-122.6775,53.884166666666665,-3.3,,1096439.2013.2.18,1.3,,,2013,21.3,M,0,,18,,PRINCE GEORGE,1096439,,-1.1,0,-5.5,2,0,,,BC,,,M,2013-02-18 00:00:00,,,,,,
-122.6775,53.884166666666665,-2.6,,1096439.2013.2.19,1.3,,,2013,20.6,M,0,,19,,PRINCE GEORGE,1096439,,-1.2,0,-4,2,0,,,BC,,,M,2013-02-19 00:00:00,,,,,,
-122.6775,53.884166666666665,-1.7,,1096439.2013.2.20,0,,,2013,19.7,M,0,,20,,PRINCE GEORGE,1096439,,0.5,0,-3.8,2,0,,,BC,,,M,2013-02-20 00:00:00,,,,,,
-122.6775,53.884166666666665,0.2,,1096439.2013.2.21,0,,,2013,17.8,M,0,,21,,PRINCE GEORGE,1096439,,2.6,0,-2.3,2,0,,,BC,,,M,2013-02-21 00:00:00,,,,,,
