x,y,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,TOTAL_RAIN_FLAG,MIN_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_SNOW,ID,DIRECTION_MAX_GUST,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,LOCAL_MONTH,LOCAL_YEAR,CLIMATE_IDENTIFIER,MAX_REL_HUMIDITY,MAX_TEMPERATURE,MIN_TEMPERATURE_FLAG,SNOW_ON_GROUND,SPEED_MAX_GUST,LOCAL_DAY,HEATING_DEGREE_DAYS,PROVINCE_CODE,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE,COOLING_DEGREE_DAYS_FLAG,STATION_NAME,MEAN_TEMPERATURE_FLAG,LOCAL_DATE,TOTAL_RAIN,TOTAL_SNOW_FLAG
-123.18194444444444,49.195,E,0,,14,,0,1108447.1998.7.1,11,66,E,0,,7,1998,1108447,92,21.7,,0,32,1,0.1,BC,,,,,17.9,,VANCOUVER INT'L A,,1998-07-01 00:00:00,0,
-123.18194444444444,49.195,,0.1,,13.2,,0,1108447.1998.7.2,0,60,,0,,7,1998,1108447,91,22.9,,0,0,2,0,BC,,,,,18.1,,VANCOUVER INT'L A,,1998-07-02 00:00:00,0,
-123.18194444444444,49.195,,0,,14.3,,0,1108447.1998.7.3,0,82,,6.8,,7,1998,1108447,98,18.3,,0,0,3,1.7,BC,,,,,16.3,,VANCOUVER INT'L A,,1998-07-03 00:00:00,6.8,
-123.18194444444444,49.195,,0,,14.3,,0,1108447.1998.7.4,0,88,,2.6,,7,1998,1108447,100,16.5,,0,0,4,2.6,BC,,,,,15.4,,VANCOUVER INT'L A,,1998-07-04 00:00:00,2.6,
-123.18194444444444,49.195,,0,T,14.3,,0,1108447.1998.7.5,0,72,,0,T,7,1998,1108447,94,19.7,,0,0,5,1,BC,,,,,17,,VANCOUVER INT'L A,,1998-07-05 00:00:00,0,
-123.18194444444444,49.195,,1.1,,14.5,,0,1108447.1998.7.6,0,63,,0,,7,1998,1108447,94,23.6,,0,0,6,0,BC,,,,,19.1,,VANCOUVER INT'L A,,1998-07-06 00:00:00,0,
-123.18194444444444,49.195,E,0.9,,15.7,,0,1108447.1998.7.7,30,65,E,0,,7,1998,1108447,94,22.1,,0,41,7,0,BC,,,,,18.9,,VANCOUVER INT'L A,,1998-07-07 00:00:00,0,
-123.18194444444444,49.195,,0,,13.3,,0,1108447.1998.7.8,0,,,0,,7,1998,1108447,,22.2,,0,0,8,0.2,BC,M,,,M,17.8,,VANCOUVER INT'L A,,1998-07-08 00:00:00,0,
-123.18194444444444,49.195,,1.3,,14.5,,0,1108447.1998.7.9,0,61,,0,,7,1998,1108447,94,24,,0,0,9,0,BC,,,,,19.3,,VANCOUVER INT'L A,,1998-07-09 00:00:00,0,
-123.18194444444444,49.195,E,1.5,,13.9,,0,1108447.1998.7.10,14,50,E,0,,7,1998,1108447,94,25.1,,0,39,10,0,BC,,,,,19.5,,VANCOUVER INT'L A,,1998-07-10 00:00:00,0,
-123.18194444444444,49.195,,0.6,,13.7,,0,1108447.1998.7.11,0,72,,3.4,,7,1998,1108447,95,23.4,,0,0,11,0,BC,,,,,18.6,,VANCOUVER INT'L A,,1998-07-11 00:00:00,3.4,
-123.18194444444444,49.195,,0,,13.5,,0,1108447.1998.7.12,0,70,,5.4,,7,1998,1108447,97,17.6,,0,0,12,2.4,BC,,,,,15.6,,VANCOUVER INT'L A,,1998-07-12 00:00:00,5.4,
-123.18194444444444,49.195,,0,,11,,0,1108447.1998.7.13,0,62,,0.2,,7,1998,1108447,94,19.8,,0,0,13,2.6,BC,,,,,15.4,,VANCOUVER INT'L A,,1998-07-13 00:00:00,0.2,
-123.18194444444444,49.195,E,0,,14.3,,0,1108447.1998.7.14,9,72,E,3.2,,7,1998,1108447,94,18.5,,0,32,14,1.6,BC,,,,,16.4,,VANCOUVER INT'L A,,1998-07-14 00:00:00,3.2,
-123.18194444444444,49.195,,0,,15,,0,1108447.1998.7.15,0,84,,16.4,,7,1998,1108447,100,19.5,,0,0,15,0.7,BC,,,,,17.3,,VANCOUVER INT'L A,,1998-07-15 00:00:00,16.4,
-123.18194444444444,49.195,,4,,16.6,,0,1108447.1998.7.16,0,58,,1.8,,7,1998,1108447,100,27.4,,0,0,16,0,BC,,,,,22,,VANCOUVER INT'L A,,1998-07-16 00:00:00,1.8,
-123.18194444444444,49.195,,2.1,,16.6,,0,1108447.1998.7.17,0,65,,0,,7,1998,1108447,94,23.5,,0,0,17,0,BC,,,,,20.1,,VANCOUVER INT'L A,,1998-07-17 00:00:00,0,
-123.18194444444444,49.195,E,1.4,,14.8,,0,1108447.1998.7.18,14,65,E,0,,7,1998,1108447,94,23.9,,0,33,18,0,BC,,,,,19.4,,VANCOUVER INT'L A,,1998-07-18 00:00:00,0,
-123.18194444444444,49.195,,1,,15,,0,1108447.1998.7.19,0,57,,0,,7,1998,1108447,85,22.9,,0,0,19,0,BC,,,,,19,,VANCOUVER INT'L A,,1998-07-19 00:00:00,0,
-123.18194444444444,49.195,,0.8,,14.7,,0,1108447.1998.7.20,0,64,,0,,7,1998,1108447,91,22.8,,0,0,20,0,BC,,,,,18.8,,VANCOUVER INT'L A,,1998-07-20 00:00:00,0,
-123.18194444444444,49.195,E,2.3,,16,,0,1108447.1998.7.21,30,62,E,0,,7,1998,1108447,92,24.5,,0,33,21,0,BC,,,,,20.3,,VANCOUVER INT'L A,,1998-07-21 00:00:00,0,
-123.18194444444444,49.195,,3.3,,17.5,,0,1108447.1998.7.22,0,66,,0,,7,1998,1108447,94,25.1,,0,0,22,0,BC,,,,,21.3,,VANCOUVER INT'L A,,1998-07-22 00:00:00,0,
-123.18194444444444,49.195,,2.8,,16,,0,1108447.1998.7.23,0,65,,0,,7,1998,1108447,93,25.6,,0,0,23,0,BC,,,,,20.8,,VANCOUVER INT'L A,,1998-07-23 00:00:00,0,
-123.18194444444444,49.195,,1.3,,14.3,,0,1108447.1998.7.24,0,64,,0,,7,1998,1108447,91,24.2,,0,0,24,0,BC,,,,,19.3,,VANCOUVER INT'L A,,1998-07-24 00:00:00,0,
-123.18194444444444,49.195,,1.6,,14.7,,0,1108447.1998.7.25,0,66,,0,,7,1998,1108447,91,24.5,,0,0,25,0,BC,,,,,19.6,,VANCOUVER INT'L A,,1998-07-25 00:00:00,0,
-123.18194444444444,49.195,,4.8,,17.3,,0,1108447.1998.7.26,0,54,,0,,7,1998,1108447,94,28.3,,0,0,26,0,BC,,,,,22.8,,VANCOUVER INT'L A,,1998-07-26 00:00:00,0,
-123.18194444444444,49.195,,6.8,,19.6,,0,1108447.1998.7.27,0,57,,0,,7,1998,1108447,87,29.9,,0,0,27,0,BC,,,,,24.8,,VANCOUVER INT'L A,,1998-07-27 00:00:00,0,
-123.18194444444444,49.195,,7.9,,19.9,,0,1108447.1998.7.28,0,45,,0,,7,1998,1108447,87,31.9,,0,0,28,0,BC,,,,,25.9,,VANCOUVER INT'L A,,1998-07-28 00:00:00,0,
-123.18194444444444,49.195,E,5.7,,19.1,,0,1108447.1998.7.29,22,53,E,0,,7,1998,1108447,81,28.2,,0,32,29,0,BC,,,,,23.7,,VANCOUVER INT'L A,,1998-07-29 00:00:00,0,
-123.18194444444444,49.195,,1.5,,16.8,,0,1108447.1998.7.30,0,69,,0,,7,1998,1108447,86,22.1,,0,0,30,0,BC,,,,,19.5,,VANCOUVER INT'L A,,1998-07-30 00:00:00,0,
-123.18194444444444,49.195,,1.8,T,17.2,,0,1108447.1998.7.31,0,,,0,T,7,1998,1108447,,22.4,,0,0,31,0,BC,M,,,M,19.8,,VANCOUVER INT'L A,,1998-07-31 00:00:00,0,
-123.18194444444444,49.195,,0.7,,15,,0,1108447.1998.8.1,0,,,0,,8,1998,1108447,,22.4,,0,0,1,0,BC,M,,,M,18.7,,VANCOUVER INT'L A,,1998-08-01 00:00:00,0,
-123.18194444444444,49.195,,2.1,,15.4,,0,1108447.1998.8.2,0,43,,0,,8,1998,1108447,94,24.8,,0,0,2,0,BC,,,,,20.1,,VANCOUVER INT'L A,,1998-08-02 00:00:00,0,
-123.18194444444444,49.195,,4.1,,16.3,,0,1108447.1998.8.3,0,,,0,,8,1998,1108447,,27.8,,0,0,3,0,BC,M,,,M,22.1,,VANCOUVER INT'L A,,1998-08-03 00:00:00,0,
-123.18194444444444,49.195,,1.8,,13.9,,0,1108447.1998.8.4,0,,,0,,8,1998,1108447,,25.6,,0,0,4,0,BC,M,,,M,19.8,,VANCOUVER INT'L A,,1998-08-04 00:00:00,0,
-123.18194444444444,49.195,E,2,,13.5,,0,1108447.1998.8.5,28,,E,0,,8,1998,1108447,,26.4,,0,32,5,0,BC,M,,,M,20,,VANCOUVER INT'L A,,1998-08-05 00:00:00,0,
-123.18194444444444,49.195,E,1.1,,15,,0,1108447.1998.8.6,29,,E,0,,8,1998,1108447,,23.2,,0,37,6,0,BC,M,,,M,19.1,,VANCOUVER INT'L A,,1998-08-06 00:00:00,0,
-123.18194444444444,49.195,,0,,13.2,,0,1108447.1998.8.7,0,,,0,,8,1998,1108447,,22.8,,0,0,7,0,BC,M,,,M,18,,VANCOUVER INT'L A,,1998-08-07 00:00:00,0,
-123.18194444444444,49.195,,1.1,,12.4,,0,1108447.1998.8.8,0,,,0,,8,1998,1108447,,25.8,,0,0,8,0,BC,M,,,M,19.1,,VANCOUVER INT'L A,,1998-08-08 00:00:00,0,
-123.18194444444444,49.195,E,2,,14.1,,0,1108447.1998.8.9,11,,E,0,,8,1998,1108447,,25.8,,0,33,9,0,BC,M,,,M,20,,VANCOUVER INT'L A,,1998-08-09 00:00:00,0,
-123.18194444444444,49.195,,2.6,,16.9,,0,1108447.1998.8.10,0,,,0,,8,1998,1108447,,24.3,,0,0,10,0,BC,M,,,M,20.6,,VANCOUVER INT'L A,,1998-08-10 00:00:00,0,
-123.18194444444444,49.195,,2,,14.8,,0,1108447.1998.8.11,0,,,0,,8,1998,1108447,,25.2,,0,0,11,0,BC,M,,,M,20,,VANCOUVER INT'L A,,1998-08-11 00:00:00,0,
-123.18194444444444,49.195,,3.2,,16.2,,0,1108447.1998.8.12,0,,,0,,8,1998,1108447,,26.2,,0,0,12,0,BC,M,,,M,21.2,,VANCOUVER INT'L A,,1998-08-12 00:00:00,0,
-123.18194444444444,49.195,,4,,17.3,,0,1108447.1998.8.13,0,,,0,,8,1998,1108447,,26.6,,0,0,13,0,BC,M,,,M,22,,VANCOUVER INT'L A,,1998-08-13 00:00:00,0,
-123.18194444444444,49.195,,3.4,,16.9,,0,1108447.1998.8.14,0,,,0,,8,1998,1108447,,25.9,,0,0,14,0,BC,M,,,M,21.4,,VANCOUVER INT'L A,,1998-08-14 00:00:00,0,
-123.18194444444444,49.195,E,1.3,,15.7,,0,1108447.1998.8.15,22,,E,0,,8,1998,1108447,,22.9,,0,33,15,0,BC,M,,,M,19.3,,VANCOUVER INT'L A,,1998-08-15 00:00:00,0,
-123.18194444444444,49.195,E,0,,14.8,,0,1108447.1998.8.16,29,,E,0,,8,1998,1108447,,20.2,,0,54,16,0.5,BC,M,,,M,17.5,,VANCOUVER INT'L A,,1998-08-16 00:00:00,0,
-123.18194444444444,49.195,,0,,13.3,,0,1108447.1998.8.17,0,,,8,,8,1998,1108447,,19.2,,0,0,17,1.7,BC,M,,,M,16.3,,VANCOUVER INT'L A,,1998-08-17 00:00:00,8,
-123.18194444444444,49.195,,0,,14.3,,0,1108447.1998.8.18,0,,,0.2,,8,1998,1108447,,19.4,,0,0,18,1.1,BC,M,,,M,16.9,,VANCOUVER INT'L A,,1998-08-18 00:00:00,0.2,
-123.18194444444444,49.195,,0,,11.4,,0,1108447.1998.8.19,0,,,0,,8,1998,1108447,,21.9,,0,0,19,1.3,BC,M,,,M,16.7,,VANCOUVER INT'L A,,1998-08-19 00:00:00,0,
-123.18194444444444,49.195,,1.6,,14.2,,0,1108447.1998.8.20,0,,,0,,8,1998,1108447,,25,,0,0,20,0,BC,M,,,M,19.6,,VANCOUVER INT'L A,,1998-08-20 00:00:00,0,
-123.18194444444444,49.195,,0.8,,14.2,,0,1108447.1998.8.21,0,,,0,,8,1998,1108447,,23.3,,0,0,21,0,BC,M,,,M,18.8,,VANCOUVER INT'L A,,1998-08-21 00:00:00,0,
-123.18194444444444,49.195,,1.3,,16,,0,1108447.1998.8.22,0,,,0,,8,1998,1108447,,22.5,,0,0,22,0,BC,M,,,M,19.3,,VANCOUVER INT'L A,,1998-08-22 00:00:00,0,
-123.18194444444444,49.195,,0,,14.4,,0,1108447.1998.8.23,0,,,0,,8,1998,1108447,,21.6,,0,0,23,0,BC,M,,,M,18,,VANCOUVER INT'L A,,1998-08-23 00:00:00,0,
-123.18194444444444,49.195,,0,,12.9,,0,1108447.1998.8.24,0,,,0,,8,1998,1108447,,21.5,,0,0,24,0.8,BC,M,,,M,17.2,,VANCOUVER INT'L A,,1998-08-24 00:00:00,0,
-123.18194444444444,49.195,E,0,,12.7,,0,1108447.1998.8.25,23,,E,0,,8,1998,1108447,,23.2,,0,32,25,0,BC,M,,,M,18,,VANCOUVER INT'L A,,1998-08-25 00:00:00,0,
-123.18194444444444,49.195,,0,,12.5,,0,1108447.1998.8.26,0,,,0,,8,1998,1108447,,22.6,,0,0,26,0.4,BC,M,,,M,17.6,,VANCOUVER INT'L A,,1998-08-26 00:00:00,0,
-123.18194444444444,49.195,E,0,,13.1,,0,1108447.1998.8.27,25,,E,0,,8,1998,1108447,,22.9,,0,32,27,0,BC,M,,,M,18,,VANCOUVER INT'L A,,1998-08-27 00:00:00,0,
-123.18194444444444,49.195,,0.6,,13,,0,1108447.1998.8.28,0,,,0,,8,1998,1108447,,24.2,,0,0,28,0,BC,M,,,M,18.6,,VANCOUVER INT'L A,,1998-08-28 00:00:00,0,
-123.18194444444444,49.195,,1.4,,15.1,,0,1108447.1998.8.29,0,,,0,,8,1998,1108447,,23.6,,0,0,29,0,BC,M,,,M,19.4,,VANCOUVER INT'L A,,1998-08-29 00:00:00,0,
-123.18194444444444,49.195,,0.9,,13.6,,0,1108447.1998.8.30,0,,,0,,8,1998,1108447,,24.2,,0,0,30,0,BC,M,,,M,18.9,,VANCOUVER INT'L A,,1998-08-30 00:00:00,0,
-123.18194444444444,49.195,,2.4,,15.2,,0,1108447.1998.8.31,0,,,0,,8,1998,1108447,,25.6,,0,0,31,0,BC,M,,,M,20.4,,VANCOUVER INT'L A,,1998-08-31 00:00:00,0,
-123.18194444444444,49.195,,3.2,,15.6,,0,1108447.1998.9.1,0,,,0,,9,1998,1108447,,26.7,,0,0,1,0,BC,M,,,M,21.2,,VANCOUVER INT'L A,,1998-09-01 00:00:00,0,
-123.18194444444444,49.195,,3,,15.3,,0,1108447.1998.9.2,0,,,0,,9,1998,1108447,,26.6,,0,0,2,0,BC,M,,,M,21,,VANCOUVER INT'L A,,1998-09-02 00:00:00,0,
-123.18194444444444,49.195,E,1.8,,15.5,,0,1108447.1998.9.3,29,,E,0,,9,1998,1108447,,24.1,,0,54,3,0,BC,M,,,M,19.8,,VANCOUVER INT'L A,,1998-09-03 00:00:00,0,
-123.18194444444444,49.195,E,0.7,,15.3,,0,1108447.1998.9.4,30,,E,0,,9,1998,1108447,,22,,0,54,4,0,BC,M,,,M,18.7,,VANCOUVER INT'L A,,1998-09-04 00:00:00,0,
-123.18194444444444,49.195,,1.7,,14.4,,0,1108447.1998.9.5,0,,,0,,9,1998,1108447,,25,,0,0,5,0,BC,M,,,M,19.7,,VANCOUVER INT'L A,,1998-09-05 00:00:00,0,
-123.18194444444444,49.195,,2,,13.5,,0,1108447.1998.9.6,0,,,0,,9,1998,1108447,,26.4,,0,0,6,0,BC,M,,,M,20,,VANCOUVER INT'L A,,1998-09-06 00:00:00,0,
-123.18194444444444,49.195,E,0,,13.6,,0,1108447.1998.9.7,28,,E,0.4,,9,1998,1108447,,21.8,,0,61,7,0.3,BC,M,,,M,17.7,,VANCOUVER INT'L A,,1998-09-07 00:00:00,0.4,
-123.18194444444444,49.195,E,0,,12.3,,0,1108447.1998.9.8,30,,E,0,,9,1998,1108447,,18.4,,0,33,8,2.6,BC,M,,,M,15.4,,VANCOUVER INT'L A,,1998-09-08 00:00:00,0,
-123.18194444444444,49.195,,0,,9.1,,0,1108447.1998.9.9,0,,,0,,9,1998,1108447,,19.9,,0,0,9,3.5,BC,M,,,M,14.5,,VANCOUVER INT'L A,,1998-09-09 00:00:00,0,
-123.18194444444444,49.195,E,0,T,12.3,,0,1108447.1998.9.10,21,,E,0,T,9,1998,1108447,,19.1,,0,33,10,2.3,BC,M,,,M,15.7,,VANCOUVER INT'L A,,1998-09-10 00:00:00,0,
-123.18194444444444,49.195,,0.2,,14.6,,0,1108447.1998.9.11,0,,,0,,9,1998,1108447,,21.7,,0,0,11,0,BC,M,,,M,18.2,,VANCOUVER INT'L A,,1998-09-11 00:00:00,0,
-123.18194444444444,49.195,,0,,13.8,,0,1108447.1998.9.12,0,,,0,,9,1998,1108447,,20.3,,0,0,12,0.9,BC,M,,,M,17.1,,VANCOUVER INT'L A,,1998-09-12 00:00:00,0,
-123.18194444444444,49.195,,0,,12.6,,0,1108447.1998.9.13,0,,,0,,9,1998,1108447,,20.4,,0,0,13,1.5,BC,M,,,M,16.5,,VANCOUVER INT'L A,,1998-09-13 00:00:00,0,
-123.18194444444444,49.195,,0,,11,,0,1108447.1998.9.14,0,,,0,,9,1998,1108447,,19.6,,0,0,14,2.7,BC,M,,,M,15.3,,VANCOUVER INT'L A,,1998-09-14 00:00:00,0,
-123.18194444444444,49.195,,0,,12,,0,1108447.1998.9.15,0,,,0,,9,1998,1108447,,19.3,,0,0,15,2.3,BC,M,,,M,15.7,,VANCOUVER INT'L A,,1998-09-15 00:00:00,0,
-123.18194444444444,49.195,,0,,10.9,,0,1108447.1998.9.16,0,,,0,,9,1998,1108447,,24.2,,0,0,16,0.4,BC,M,,,M,17.6,,VANCOUVER INT'L A,,1998-09-16 00:00:00,0,
-123.18194444444444,49.195,,0,,12.2,,0,1108447.1998.9.17,0,,,3.2,,9,1998,1108447,,18.1,,0,0,17,2.8,BC,M,,,M,15.2,,VANCOUVER INT'L A,,1998-09-17 00:00:00,3.2,
-123.18194444444444,49.195,,0,,12.8,,0,1108447.1998.9.18,0,,,5.4,,9,1998,1108447,,18.7,,0,0,18,2.2,BC,M,,,M,15.8,,VANCOUVER INT'L A,,1998-09-18 00:00:00,5.4,
-123.18194444444444,49.195,,0,,13.6,,0,1108447.1998.9.19,0,,,0,,9,1998,1108447,,18.2,,0,0,19,2.1,BC,M,,,M,15.9,,VANCOUVER INT'L A,,1998-09-19 00:00:00,0,
-123.18194444444444,49.195,,0,,10.9,,0,1108447.1998.9.20,0,,,0,,9,1998,1108447,,19,,0,0,20,3,BC,M,,,M,15,,VANCOUVER INT'L A,,1998-09-20 00:00:00,0,
-123.18194444444444,49.195,,0,,10.1,,0,1108447.1998.9.21,0,,,0,,9,1998,1108447,,18.2,,0,0,21,3.8,BC,M,,,M,14.2,,VANCOUVER INT'L A,,1998-09-21 00:00:00,0,
-123.18194444444444,49.195,E,0,,11.6,,0,1108447.1998.9.22,29,,E,0,,9,1998,1108447,,18.3,,0,33,22,3,BC,M,,,M,15,,VANCOUVER INT'L A,,1998-09-22 00:00:00,0,
-123.18194444444444,49.195,,0,,10,,0,1108447.1998.9.23,0,,,0,,9,1998,1108447,,19.3,,0,0,23,3.3,BC,M,,,M,14.7,,VANCOUVER INT'L A,,1998-09-23 00:00:00,0,
-123.18194444444444,49.195,,0,,11.8,,0,1108447.1998.9.24,0,,,2.2,,9,1998,1108447,,15.1,,0,0,24,4.5,BC,M,,,M,13.5,,VANCOUVER INT'L A,,1998-09-24 00:00:00,2.2,
-123.18194444444444,49.195,E,0,,11.8,,0,1108447.1998.9.25,29,,E,0,,9,1998,1108447,,18,,0,56,25,3.1,BC,M,,,M,14.9,,VANCOUVER INT'L A,,1998-09-25 00:00:00,0,
-123.18194444444444,49.195,,0,,8,,0,1108447.1998.9.26,0,,,0,,9,1998,1108447,,18.6,,0,0,26,4.7,BC,M,,,M,13.3,,VANCOUVER INT'L A,,1998-09-26 00:00:00,0,
-123.18194444444444,49.195,,0,,7.7,,0,1108447.1998.9.27,0,,,0,,9,1998,1108447,,17.9,,0,0,27,5.2,BC,M,,,M,12.8,,VANCOUVER INT'L A,,1998-09-27 00:00:00,0,
-123.18194444444444,49.195,,0,,8.3,,0,1108447.1998.9.28,0,,,0,,9,1998,1108447,,17.3,,0,0,28,5.2,BC,M,,,M,12.8,,VANCOUVER INT'L A,,1998-09-28 00:00:00,0,
-123.18194444444444,49.195,,0,,10.4,,0,1108447.1998.9.29,0,,,0,,9,1998,1108447,,16.4,,0,0,29,4.6,BC,M,,,M,13.4,,VANCOUVER INT'L A,,1998-09-29 00:00:00,0,
-123.18194444444444,49.195,,0,,7.9,,0,1108447.1998.9.30,0,,,0,,9,1998,1108447,,18.1,,0,0,30,5,BC,M,,,M,13,,VANCOUVER INT'L A,,1998-09-30 00:00:00,0,
-123.18194444444444,49.195,E,0,,11.4,,0,1108447.1998.10.1,14,,E,10.4,,10,1998,1108447,,15.5,,0,41,1,4.5,BC,M,,,M,13.5,,VANCOUVER INT'L A,,1998-10-01 00:00:00,10.4,
-123.18194444444444,49.195,,0,,9.2,,0,1108447.1998.10.2,0,,,5.4,,10,1998,1108447,,14.6,,0,0,2,6.1,BC,M,,,M,11.9,,VANCOUVER INT'L A,,1998-10-02 00:00:00,5.4,
-123.18194444444444,49.195,,0,,9.5,,0,1108447.1998.10.3,0,,,19.3,,10,1998,1108447,,11.7,,0,0,3,7.4,BC,M,,,M,10.6,,VANCOUVER INT'L A,,1998-10-03 00:00:00,19.3,
-123.18194444444444,49.195,,0,,9.5,,0,1108447.1998.10.4,0,,,1.6,,10,1998,1108447,,15.1,,0,0,4,5.7,BC,M,,,M,12.3,,VANCOUVER INT'L A,,1998-10-04 00:00:00,1.6,
-123.18194444444444,49.195,,0,,11.4,,0,1108447.1998.10.5,0,,,0.2,,10,1998,1108447,,15.4,,0,0,5,4.6,BC,M,,,M,13.4,,VANCOUVER INT'L A,,1998-10-05 00:00:00,0.2,
-123.18194444444444,49.195,,0,,10.5,,0,1108447.1998.10.6,0,,,0,,10,1998,1108447,,17.6,,0,0,6,3.9,BC,M,,,M,14.1,,VANCOUVER INT'L A,,1998-10-06 00:00:00,0,
-123.18194444444444,49.195,,0,,9.8,,0,1108447.1998.10.7,0,,,0,,10,1998,1108447,,20.5,,0,0,7,2.8,BC,M,,,M,15.2,,VANCOUVER INT'L A,,1998-10-07 00:00:00,0,
-123.18194444444444,49.195,E,0,,10.2,,0,1108447.1998.10.8,13,,E,6.2,,10,1998,1108447,,14.8,,0,48,8,5.5,BC,M,,,M,12.5,,VANCOUVER INT'L A,,1998-10-08 00:00:00,6.2,
-123.18194444444444,49.195,,0,,10,,0,1108447.1998.10.9,0,,,2,,10,1998,1108447,,13.4,,0,0,9,6.3,BC,M,,,M,11.7,,VANCOUVER INT'L A,,1998-10-09 00:00:00,2,
-123.18194444444444,49.195,,0,,9.4,,0,1108447.1998.10.10,0,,,0.6,,10,1998,1108447,,13.6,,0,0,10,6.5,BC,M,,,M,11.5,,VANCOUVER INT'L A,,1998-10-10 00:00:00,0.6,
-123.18194444444444,49.195,,0,,7,,0,1108447.1998.10.11,0,,,0.6,,10,1998,1108447,,18.3,,0,0,11,5.3,BC,M,,,M,12.7,,VANCOUVER INT'L A,,1998-10-11 00:00:00,0.6,
-123.18194444444444,49.195,E,0,,10.8,,0,1108447.1998.10.12,9,,E,19,,10,1998,1108447,,13.8,,0,44,12,5.7,BC,M,,,M,12.3,,VANCOUVER INT'L A,,1998-10-12 00:00:00,19,
-123.18194444444444,49.195,E,0,,10.5,,0,1108447.1998.10.13,15,,E,7.1,,10,1998,1108447,,15.1,,0,35,13,5.2,BC,M,,,M,12.8,,VANCOUVER INT'L A,,1998-10-13 00:00:00,7.1,
-123.18194444444444,49.195,,0,,8.2,,0,1108447.1998.10.14,0,,,15.4,,10,1998,1108447,,14.4,,0,0,14,6.7,BC,M,,,M,11.3,,VANCOUVER INT'L A,,1998-10-14 00:00:00,15.4,
-123.18194444444444,49.195,,0,,6.5,,0,1108447.1998.10.15,0,,,0,,10,1998,1108447,,12.2,,0,0,15,8.6,BC,M,,,M,9.4,,VANCOUVER INT'L A,,1998-10-15 00:00:00,0,
-123.18194444444444,49.195,,0,,5.3,,0,1108447.1998.10.16,0,,,2.7,,10,1998,1108447,,11.7,,0,0,16,9.5,BC,M,,,M,8.5,,VANCOUVER INT'L A,,1998-10-16 00:00:00,2.7,
-123.18194444444444,49.195,E,0,,6.5,,0,1108447.1998.10.17,29,,E,8.5,,10,1998,1108447,,13,,0,57,17,8.2,BC,M,,,M,9.8,,VANCOUVER INT'L A,,1998-10-17 00:00:00,8.5,
-123.18194444444444,49.195,,0,,5,,0,1108447.1998.10.18,0,,,0,,10,1998,1108447,,12.3,,0,0,18,9.3,BC,M,,,M,8.7,,VANCOUVER INT'L A,,1998-10-18 00:00:00,0,
-123.18194444444444,49.195,,0,,3,,0,1108447.1998.10.19,0,,,0,,10,1998,1108447,,12.4,,0,0,19,10.3,BC,M,,,M,7.7,,VANCOUVER INT'L A,,1998-10-19 00:00:00,0,
-123.18194444444444,49.195,,0,,4,,0,1108447.1998.10.20,0,,,0,,10,1998,1108447,,14.8,,0,0,20,8.6,BC,M,,,M,9.4,,VANCOUVER INT'L A,,1998-10-20 00:00:00,0,
-123.18194444444444,49.195,,0,,4.2,,0,1108447.1998.10.21,0,,,0,,10,1998,1108447,,15,,0,0,21,8.4,BC,M,,,M,9.6,,VANCOUVER INT'L A,,1998-10-21 00:00:00,0,
-123.18194444444444,49.195,,0,,3.4,,0,1108447.1998.10.22,0,,,0,,10,1998,1108447,,15.4,,0,0,22,8.6,BC,M,,,M,9.4,,VANCOUVER INT'L A,,1998-10-22 00:00:00,0,
-123.18194444444444,49.195,,0,,5.9,,0,1108447.1998.10.23,0,,,0,,10,1998,1108447,,14.6,,0,0,23,7.7,BC,M,,,M,10.3,,VANCOUVER INT'L A,,1998-10-23 00:00:00,0,
-123.18194444444444,49.195,,0,T,4.2,,0,1108447.1998.10.24,0,,,0,T,10,1998,1108447,,14,,0,0,24,8.9,BC,M,,,M,9.1,,VANCOUVER INT'L A,,1998-10-24 00:00:00,0,
-123.18194444444444,49.195,,0,,10,,0,1108447.1998.10.25,0,,,1,,10,1998,1108447,,14.7,,0,0,25,5.6,BC,M,,,M,12.4,,VANCOUVER INT'L A,,1998-10-25 00:00:00,1,
-123.18194444444444,49.195,,0,,8.5,,0,1108447.1998.10.26,0,,,1,,10,1998,1108447,,17,,0,0,26,5.2,BC,M,,,M,12.8,,VANCOUVER INT'L A,,1998-10-26 00:00:00,1,
-123.18194444444444,49.195,E,0,,6.2,,0,1108447.1998.10.27,27,,E,4,,10,1998,1108447,,11.7,,0,67,27,9,BC,M,,,M,9,,VANCOUVER INT'L A,,1998-10-27 00:00:00,4,
-123.18194444444444,49.195,,0,,4.8,,0,1108447.1998.10.28,0,,,0,,10,1998,1108447,,11.7,,0,0,28,9.7,BC,M,,,M,8.3,,VANCOUVER INT'L A,,1998-10-28 00:00:00,0,
-123.18194444444444,49.195,,0,,3.8,,0,1108447.1998.10.29,0,,,0,,10,1998,1108447,,12.4,,0,0,29,9.9,BC,M,,,M,8.1,,VANCOUVER INT'L A,,1998-10-29 00:00:00,0,
