x,y,COOLING_DEGREE_DAYS,LOCAL_DAY,SPEED_MAX_GUST,DIRECTION_MAX_GUST,TOTAL_RAIN,MEAN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,PROVINCE_CODE,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND,MIN_TEMPERATURE,LOCAL_MONTH,LOCAL_DATE,TOTAL_PRECIPITATION_FLAG,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY_FLAG,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE,SNOW_ON_GROUND_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,TOTAL_SNOW,LOCAL_YEAR,TOTAL_SNOW_FLAG,ID,STATION_NAME,MIN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG
-122.36,49.02527777777778,0,11,,,0,,,BC,0,13.7,,,M,,-1.6,11,1979-11-11 00:00:00,,,,1100030,4.3,M,,,0,1979,,1100030.1979.11.11,ABBOTSFORD A,,M,10.1,
-122.36,49.02527777777778,0,12,,,0,,,BC,0,13.8,,,M,,-2.7,11,1979-11-12 00:00:00,,,,1100030,4.2,M,,,0,1979,,1100030.1979.11.12,ABBOTSFORD A,,M,11,
-122.36,49.02527777777778,0,13,,,0,,,BC,0,13.9,,,M,,-2.9,11,1979-11-13 00:00:00,,,,1100030,4.1,M,,,0,1979,,1100030.1979.11.13,ABBOTSFORD A,,M,11.1,
-122.36,49.02527777777778,0,14,,,0,,,BC,0,12,,,M,,-1.8,11,1979-11-14 00:00:00,,,,1100030,6,M,,,0,1979,,1100030.1979.11.14,ABBOTSFORD A,,M,13.8,
-122.36,49.02527777777778,0,15,,,0,,,BC,0,12.4,,,M,,-0.6,11,1979-11-15 00:00:00,T,,,1100030,5.6,M,,T,0,1979,,1100030.1979.11.15,ABBOTSFORD A,,M,11.7,
-122.36,49.02527777777778,0,16,0,0,3.6,,,BC,3.6,9.7,,,,0,6.2,11,1979-11-16 00:00:00,,,,1100030,8.3,,,,0,1979,,1100030.1979.11.16,ABBOTSFORD A,,,10.4,
-122.36,49.02527777777778,0,17,0,0,7.4,,,BC,7.4,11,,,,0,3.6,11,1979-11-17 00:00:00,,,,1100030,7,,,,0,1979,,1100030.1979.11.17,ABBOTSFORD A,,,10.4,
-122.36,49.02527777777778,0,18,0,0,8.5,,,BC,8.5,15.2,,,,0,0.7,11,1979-11-18 00:00:00,,,,1100030,2.8,,,,0,1979,,1100030.1979.11.18,ABBOTSFORD A,,,4.9,
-122.36,49.02527777777778,0,19,0,0,0.9,,,BC,0.9,13.6,,,,0,1.2,11,1979-11-19 00:00:00,,,,1100030,4.4,,,,0,1979,,1100030.1979.11.19,ABBOTSFORD A,,,7.6,
-122.36,49.02527777777778,0,20,0,0,0,,,BC,0,14.6,,,,0,-2.3,11,1979-11-20 00:00:00,,,,1100030,3.4,,,,0,1979,,1100030.1979.11.20,ABBOTSFORD A,,,9,
-122.36,49.02527777777778,0,21,0,0,0,,,BC,0,13.3,,,,0,-1,11,1979-11-21 00:00:00,,,,1100030,4.7,,,,0,1979,,1100030.1979.11.21,ABBOTSFORD A,,,10.4,
-122.36,49.02527777777778,0,22,0,0,32.8,,,BC,32.8,10.2,,,,0,5.1,11,1979-11-22 00:00:00,,,,1100030,7.8,,,,0,1979,,1100030.1979.11.22,ABBOTSFORD A,,,10.5,
-122.36,49.02527777777778,0,23,0,0,3,,,BC,3,13.7,,,,0,0.6,11,1979-11-23 00:00:00,,,,1100030,4.3,,,,0,1979,,1100030.1979.11.23,ABBOTSFORD A,,,7.9,
-122.36,49.02527777777778,0,24,0,0,5.4,,,BC,5.4,15.6,,,,0,-1,11,1979-11-24 00:00:00,,,,1100030,2.4,,,,0,1979,,1100030.1979.11.24,ABBOTSFORD A,,,5.7,
-122.36,49.02527777777778,0,25,0,0,1.6,,,BC,1.6,15.5,,,,0,0.5,11,1979-11-25 00:00:00,,,,1100030,2.5,,,,0,1979,,1100030.1979.11.25,ABBOTSFORD A,,,4.5,
-122.36,49.02527777777778,0,26,0,0,0,,,BC,0,17.3,,,,0,-4.7,11,1979-11-26 00:00:00,,,,1100030,0.7,,,,0,1979,,1100030.1979.11.26,ABBOTSFORD A,,,6,
-122.36,49.02527777777778,0,27,0,0,0,,,BC,0,16.9,,,,0,-4.6,11,1979-11-27 00:00:00,,,,1100030,1.1,,,,0,1979,,1100030.1979.11.27,ABBOTSFORD A,,,6.7,
-122.36,49.02527777777778,0,28,56,9,0,,,BC,0,12,,,,0,3.6,11,1979-11-28 00:00:00,,,,1100030,6,,,,0,1979,,1100030.1979.11.28,ABBOTSFORD A,,E,8.4,
-122.36,49.02527777777778,0,29,0,0,1,,,BC,1,14.6,,,,0,0.4,11,1979-11-29 00:00:00,,,,1100030,3.4,,,,0,1979,,1100030.1979.11.29,ABBOTSFORD A,,,6.4,
-122.36,49.02527777777778,0,30,0,0,4.2,,,BC,4.2,14.2,,,,0,2,11,1979-11-30 00:00:00,,,,1100030,3.8,,,,0,1979,,1100030.1979.11.30,ABBOTSFORD A,,,5.6,
-122.36,49.02527777777778,0,1,0,0,14.6,,,BC,14.6,14.4,,,,0,2,12,1979-12-01 00:00:00,,,,1100030,3.6,,,,0,1979,,1100030.1979.12.1,ABBOTSFORD A,,,5.1,
-122.36,49.02527777777778,0,2,0,0,14,,,BC,14,14.2,,,,0,1.5,12,1979-12-02 00:00:00,,,,1100030,3.8,,,,0,1979,,1100030.1979.12.2,ABBOTSFORD A,,,6.1,
-122.36,49.02527777777778,0,3,37,15,18.2,,,BC,18.2,10.2,,,,0,3,12,1979-12-03 00:00:00,,,,1100030,7.8,,,,0,1979,,1100030.1979.12.3,ABBOTSFORD A,,E,12.5,
-122.36,49.02527777777778,0,4,37,22,6.4,,,BC,6.4,8.2,,,,0,6.9,12,1979-12-04 00:00:00,,,,1100030,9.8,,,,0,1979,,1100030.1979.12.4,ABBOTSFORD A,,E,12.6,
-122.36,49.02527777777778,0,5,0,0,2.8,,,BC,2.8,10.3,,,,0,6.7,12,1979-12-05 00:00:00,,,,1100030,7.7,,,,0,1979,,1100030.1979.12.5,ABBOTSFORD A,,,8.6,
-122.36,49.02527777777778,0,6,0,0,4.2,,,BC,4.2,9.5,,,,0,7.3,12,1979-12-06 00:00:00,,,,1100030,8.5,,,,0,1979,,1100030.1979.12.6,ABBOTSFORD A,,,9.6,
-122.36,49.02527777777778,0,7,0,0,1.9,,,BC,1.9,10.5,,,,0,6.7,12,1979-12-07 00:00:00,,,,1100030,7.5,,,,0,1979,,1100030.1979.12.7,ABBOTSFORD A,,,8.2,
-122.36,49.02527777777778,0,8,0,0,8.6,,,BC,8.6,10,,,,0,6.6,12,1979-12-08 00:00:00,,,,1100030,8,,,,0,1979,,1100030.1979.12.8,ABBOTSFORD A,,,9.4,
-122.36,49.02527777777778,0,9,46,18,37.4,,,BC,37.4,11.3,,,,0,2.9,12,1979-12-09 00:00:00,,,,1100030,6.7,,,,0,1979,,1100030.1979.12.9,ABBOTSFORD A,,E,10.4,
-122.36,49.02527777777778,0,10,0,0,0,,,BC,0,16,,,,0,-2.3,12,1979-12-10 00:00:00,,,,1100030,2,,,,0,1979,,1100030.1979.12.10,ABBOTSFORD A,,,6.2,
-122.36,49.02527777777778,0,11,56,20,3.7,,,BC,3.7,14.4,,,,0,0.5,12,1979-12-11 00:00:00,,,,1100030,3.6,,,,0,1979,T,1100030.1979.12.11,ABBOTSFORD A,,E,6.7,
-122.36,49.02527777777778,0,12,0,0,0,,,BC,0,14.9,,,,0,-1,12,1979-12-12 00:00:00,T,,,1100030,3.1,,,T,0,1979,,1100030.1979.12.12,ABBOTSFORD A,,,7.2,
-122.36,49.02527777777778,0,13,56,19,55.1,,,BC,55.1,12,,,,0,1.8,12,1979-12-13 00:00:00,,,,1100030,6,,,,0,1979,,1100030.1979.12.13,ABBOTSFORD A,,E,10.2,
-122.36,49.02527777777778,0,14,65,21,53.5,,,BC,53.5,10.7,,,,0,3.3,12,1979-12-14 00:00:00,,,,1100030,7.3,,,,0,1979,,1100030.1979.12.14,ABBOTSFORD A,,E,11.2,
-122.36,49.02527777777778,0,15,67,6,0,,,BC,0,17.8,,,,0,-3.2,12,1979-12-15 00:00:00,,,,1100030,0.2,,,,0,1979,,1100030.1979.12.15,ABBOTSFORD A,,E,3.6,
-122.36,49.02527777777778,0,16,0,0,14.6,,,BC,14.6,18.5,,,,0,-2.5,12,1979-12-16 00:00:00,,,,1100030,-0.5,,,,0,1979,T,1100030.1979.12.16,ABBOTSFORD A,,,1.6,
-122.36,49.02527777777778,0,17,33,20,89.6,,,BC,89.6,11,,,,0,1.2,12,1979-12-17 00:00:00,,,,1100030,7,,,,0,1979,,1100030.1979.12.17,ABBOTSFORD A,,E,12.8,
-122.36,49.02527777777778,0,18,0,0,15.8,,,BC,15.8,7.4,,,,0,7.5,12,1979-12-18 00:00:00,,,,1100030,10.6,,,,0,1979,,1100030.1979.12.18,ABBOTSFORD A,,,13.6,
-122.36,49.02527777777778,0,19,33,22,24.7,,,BC,24.7,7.4,,,,0,7.3,12,1979-12-19 00:00:00,,,,1100030,10.6,,,,0,1979,,1100030.1979.12.19,ABBOTSFORD A,,E,13.9,
-122.36,49.02527777777778,0,20,0,0,2.2,,,BC,2.2,10.2,,,,0,4.6,12,1979-12-20 00:00:00,,,,1100030,7.8,,,,0,1979,,1100030.1979.12.20,ABBOTSFORD A,,,11,
-122.36,49.02527777777778,0,21,0,0,14.4,,,BC,14.4,11.3,,,,0,4.7,12,1979-12-21 00:00:00,,,,1100030,6.7,,,,0,1979,,1100030.1979.12.21,ABBOTSFORD A,,,8.6,
-122.36,49.02527777777778,0,22,0,0,0,,,BC,0,15.6,,,,0,-2.3,12,1979-12-22 00:00:00,,,,1100030,2.4,,,,0,1979,,1100030.1979.12.22,ABBOTSFORD A,,,7,
-122.36,49.02527777777778,0,23,0,0,9,,,BC,9,15.6,,,,0,-0.8,12,1979-12-23 00:00:00,,,,1100030,2.4,,,,0,1979,,1100030.1979.12.23,ABBOTSFORD A,,,5.5,
-122.36,49.02527777777778,0,24,0,0,0,,,BC,0,13.8,,,,0,2,12,1979-12-24 00:00:00,T,,,1100030,4.2,,,T,0,1979,,1100030.1979.12.24,ABBOTSFORD A,,,6.4,
-122.36,49.02527777777778,0,25,0,0,1.6,,,BC,1.6,11.2,,,,0,3.5,12,1979-12-25 00:00:00,,,,1100030,6.8,,,,0,1979,,1100030.1979.12.25,ABBOTSFORD A,,,10.1,
-122.36,49.02527777777778,0,26,0,0,0.2,,,BC,0.2,8.9,,,,0,7,12,1979-12-26 00:00:00,,,,1100030,9.1,,,,0,1979,,1100030.1979.12.26,ABBOTSFORD A,,,11.1,
-122.36,49.02527777777778,0,27,0,0,0,,,BC,0,11.6,,,,0,2.1,12,1979-12-27 00:00:00,,,,1100030,6.4,,,,0,1979,,1100030.1979.12.27,ABBOTSFORD A,,,10.6,
-122.36,49.02527777777778,0,28,0,0,0,,,BC,0,15.5,,,,0,-0.9,12,1979-12-28 00:00:00,,,,1100030,2.5,,,,0,1979,,1100030.1979.12.28,ABBOTSFORD A,,,5.9,
-122.36,49.02527777777778,0,29,0,0,0,,,BC,0,12.3,,,,0,2.8,12,1979-12-29 00:00:00,,,,1100030,5.7,,,,0,1979,,1100030.1979.12.29,ABBOTSFORD A,,,8.5,
-122.36,49.02527777777778,0,30,0,0,5.8,,,BC,5.8,11.9,,,,0,3.7,12,1979-12-30 00:00:00,,,,1100030,6.1,,,,0,1979,,1100030.1979.12.30,ABBOTSFORD A,,,8.4,
-122.36,49.02527777777778,,31,,,,M,,BC,,,M,,M,,,12,1979-12-31 00:00:00,M,,,1100030,,M,M,M,,1979,M,1100030.1979.12.31,ABBOTSFORD A,M,M,,M
-122.36,49.02527777777778,0,1,0,0,19,,,BC,19,12.5,,,,0,4.1,1,1980-01-01 00:00:00,,,,1100030,5.5,,,,0,1980,,1100030.1980.1.1,ABBOTSFORD A,,,6.9,
-122.36,49.02527777777778,0,2,0,0,4.6,,,BC,4.6,12.3,,,,0,2,1,1980-01-02 00:00:00,,,,1100030,5.7,,,,0,1980,,1100030.1980.1.2,ABBOTSFORD A,,,9.4,
-122.36,49.02527777777778,0,3,0,0,0,,,BC,0,13.3,,,,0,2.8,1,1980-01-03 00:00:00,T,,,1100030,4.7,,,T,0,1980,,1100030.1980.1.3,ABBOTSFORD A,,,6.6,
-122.36,49.02527777777778,0,4,0,0,0,,,BC,0,16.7,,,,0,-1.1,1,1980-01-04 00:00:00,T,,,1100030,1.3,,,,0,1980,T,1100030.1980.1.4,ABBOTSFORD A,,,3.7,
-122.36,49.02527777777778,0,5,0,0,0,,,BC,0.4,17,,,,0,-2.5,1,1980-01-05 00:00:00,,,,1100030,1,,,,0.4,1980,,1100030.1980.1.5,ABBOTSFORD A,,,4.4,
-122.36,49.02527777777778,0,6,0,0,0,,,BC,0,21.8,,,,0,-7,1,1980-01-06 00:00:00,,,,1100030,-3.8,,,,0,1980,,1100030.1980.1.6,ABBOTSFORD A,,,-0.5,
-122.36,49.02527777777778,0,7,0,0,0,,,BC,2.6,22.7,,,,0,-7.1,1,1980-01-07 00:00:00,,,,1100030,-4.7,,,,2.6,1980,,1100030.1980.1.7,ABBOTSFORD A,,,-2.3,
-122.36,49.02527777777778,0,8,56,7,0,,,BC,0.5,21.9,,,,3,-6.8,1,1980-01-08 00:00:00,,,,1100030,-3.9,,,,0.5,1980,,1100030.1980.1.8,ABBOTSFORD A,,E,-0.9,
-122.36,49.02527777777778,0,9,0,0,0,,,BC,4.1,25.9,,,,3,-9.5,1,1980-01-09 00:00:00,,,,1100030,-7.9,,,,5.6,1980,,1100030.1980.1.9,ABBOTSFORD A,,,-6.2,
-122.36,49.02527777777778,0,10,0,0,0,,,BC,3.3,27.1,,,,6,-11.5,1,1980-01-10 00:00:00,,,,1100030,-9.1,,,,3.5,1980,,1100030.1980.1.10,ABBOTSFORD A,,,-6.7,
-122.36,49.02527777777778,0,11,0,0,6,,,BC,12.9,21.3,,,,10,-7.5,1,1980-01-11 00:00:00,,,,1100030,-3.3,,,,6.9,1980,,1100030.1980.1.11,ABBOTSFORD A,,,0.9,
-122.36,49.02527777777778,0,12,43,20,27.8,,,BC,27.8,13.5,,,,8,0.5,1,1980-01-12 00:00:00,,,,1100030,4.5,,,,0,1980,,1100030.1980.1.12,ABBOTSFORD A,,E,8.5,
-122.36,49.02527777777778,0,13,0,0,0.8,,,BC,0.8,17,,,,0,-2.3,1,1980-01-13 00:00:00,,,,1100030,1,,,,0,1980,,1100030.1980.1.13,ABBOTSFORD A,,,4.2,
-122.36,49.02527777777778,0,14,0,0,0,,,BC,0,16.1,,,,0,-1,1,1980-01-14 00:00:00,T,,,1100030,1.9,,,T,0,1980,,1100030.1980.1.14,ABBOTSFORD A,,,4.7,
-122.36,49.02527777777778,0,15,0,0,4.4,,,BC,4.4,11.3,,,,0,3.4,1,1980-01-15 00:00:00,,,,1100030,6.7,,,,0,1980,,1100030.1980.1.15,ABBOTSFORD A,,,10,
-122.36,49.02527777777778,0,16,0,0,1.4,,,BC,1.4,13.4,,,,0,2.9,1,1980-01-16 00:00:00,,,,1100030,4.6,,,,0,1980,,1100030.1980.1.16,ABBOTSFORD A,,,6.2,
-122.36,49.02527777777778,0,17,0,0,0,,,BC,0,15.2,,,,0,0.4,1,1980-01-17 00:00:00,,,,1100030,2.8,,,,0,1980,,1100030.1980.1.17,ABBOTSFORD A,,,5.1,
-122.36,49.02527777777778,0,18,37,9,0,,,BC,0,15.9,,,,0,0.2,1,1980-01-18 00:00:00,,,,1100030,2.1,,,,0,1980,,1100030.1980.1.18,ABBOTSFORD A,,E,4,
-122.36,49.02527777777778,0,19,0,0,0,,,BC,0,18.3,,,,0,-4.6,1,1980-01-19 00:00:00,,,,1100030,-0.3,,,,0,1980,,1100030.1980.1.19,ABBOTSFORD A,,,4.1,
-122.36,49.02527777777778,0,20,0,0,0,,,BC,0,17.7,,,,0,-2.4,1,1980-01-20 00:00:00,,,,1100030,0.3,,,,0,1980,,1100030.1980.1.20,ABBOTSFORD A,,,2.9,
-122.36,49.02527777777778,0,21,0,0,0,,,BC,0,16.7,,,,0,-3.5,1,1980-01-21 00:00:00,,,,1100030,1.3,,,,0,1980,,1100030.1980.1.21,ABBOTSFORD A,,,6,
-122.36,49.02527777777778,0,22,0,0,0,,,BC,0,15,,,,0,-2.3,1,1980-01-22 00:00:00,,,,1100030,3,,,,0,1980,,1100030.1980.1.22,ABBOTSFORD A,,,8.3,
-122.36,49.02527777777778,0,23,0,0,0,,,BC,0,15,,,,0,-2.3,1,1980-01-23 00:00:00,,,,1100030,3,,,,0,1980,,1100030.1980.1.23,ABBOTSFORD A,,,8.3,
-122.36,49.02527777777778,0,24,0,0,0.6,,,BC,0.6,14.5,,,,0,1.1,1,1980-01-24 00:00:00,,,,1100030,3.5,,,,0,1980,,1100030.1980.1.24,ABBOTSFORD A,,,5.8,
-122.36,49.02527777777778,0,25,59,8,0,,,BC,0,15.8,,,,0,0.2,1,1980-01-25 00:00:00,,,,1100030,2.2,,,,0,1980,,1100030.1980.1.25,ABBOTSFORD A,,E,4.1,
-122.36,49.02527777777778,0,26,69,6,0,,,BC,0,19.6,,,,0,-3.8,1,1980-01-26 00:00:00,,,,1100030,-1.6,,,,0,1980,,1100030.1980.1.26,ABBOTSFORD A,,E,0.6,
-122.36,49.02527777777778,0,27,44,6,0,,,BC,0,22.9,,,,0,-7.6,1,1980-01-27 00:00:00,,,,1100030,-4.9,,,,0,1980,,1100030.1980.1.27,ABBOTSFORD A,,E,-2.2,
-122.36,49.02527777777778,0,28,33,8,0,,,BC,0,23.8,,,,0,-7.9,1,1980-01-28 00:00:00,,,,1100030,-5.8,,,,0,1980,,1100030.1980.1.28,ABBOTSFORD A,,E,-3.6,
-122.36,49.02527777777778,0,29,0,0,0,,,BC,0,26.1,,,,0,-13.5,1,1980-01-29 00:00:00,,,,1100030,-8.1,,,,0,1980,,1100030.1980.1.29,ABBOTSFORD A,,,-2.6,
-122.36,49.02527777777778,0,30,0,0,0,,,BC,0,23.6,,,,0,-12.1,1,1980-01-30 00:00:00,,,,1100030,-5.6,,,,0,1980,,1100030.1980.1.30,ABBOTSFORD A,,,1,
-122.36,49.02527777777778,0,31,0,0,9.8,,,BC,10.8,18.4,,,,0,-3.4,1,1980-01-31 00:00:00,,,,1100030,-0.4,,,,1,1980,,1100030.1980.1.31,ABBOTSFORD A,,,2.6,
-122.36,49.02527777777778,0,1,0,0,32.4,,,BC,32.4,16.2,,,,0,0.3,2,1980-02-01 00:00:00,,,,1100030,1.8,T,,,0,1980,,1100030.1980.2.1,ABBOTSFORD A,,,3.2,
-122.36,49.02527777777778,0,2,0,0,20.8,,,BC,20.8,11.9,,,,0,1.8,2,1980-02-02 00:00:00,,,,1100030,6.1,,,,0,1980,,1100030.1980.2.2,ABBOTSFORD A,,,10.3,
-122.36,49.02527777777778,0,3,0,0,15.4,,,BC,15.4,11.7,,,,0,2.5,2,1980-02-03 00:00:00,,,,1100030,6.3,,,,0,1980,,1100030.1980.2.3,ABBOTSFORD A,,,10.1,
-122.36,49.02527777777778,0,4,0,0,0,,,BC,0,13.6,,,,0,-0.8,2,1980-02-04 00:00:00,,,,1100030,4.4,,,,0,1980,,1100030.1980.2.4,ABBOTSFORD A,,,9.6,
-122.36,49.02527777777778,0,5,0,0,7.8,,,BC,7.8,11.6,,,,0,4.1,2,1980-02-05 00:00:00,,,,1100030,6.4,,,,0,1980,,1100030.1980.2.5,ABBOTSFORD A,,,8.6,
-122.36,49.02527777777778,0,6,0,0,16.8,,,BC,16.8,12,,,,0,4.2,2,1980-02-06 00:00:00,,,,1100030,6,,,,0,1980,,1100030.1980.2.6,ABBOTSFORD A,,,7.7,
-122.36,49.02527777777778,0,7,0,0,1.6,,,BC,1.6,12.4,,,,0,3.9,2,1980-02-07 00:00:00,,,,1100030,5.6,,,,0,1980,,1100030.1980.2.7,ABBOTSFORD A,,,7.3,
-122.36,49.02527777777778,0,8,0,0,0,,,BC,0,12.3,,,,0,0.8,2,1980-02-08 00:00:00,,,,1100030,5.7,,,,0,1980,,1100030.1980.2.8,ABBOTSFORD A,,,10.6,
-122.36,49.02527777777778,0,9,0,0,0,,,BC,0,14.8,,,,0,-0.5,2,1980-02-09 00:00:00,,,,1100030,3.2,,,,0,1980,,1100030.1980.2.9,ABBOTSFORD A,,,6.8,
-122.36,49.02527777777778,0,10,0,0,0,,,BC,0,17.2,,,,0,-2.1,2,1980-02-10 00:00:00,,,,1100030,0.8,,,,0,1980,,1100030.1980.2.10,ABBOTSFORD A,,,3.7,
-122.36,49.02527777777778,0,11,0,0,0,,,BC,0,15.1,,,,0,-0.4,2,1980-02-11 00:00:00,,,,1100030,2.9,,,,0,1980,,1100030.1980.2.11,ABBOTSFORD A,,,6.1,
-122.36,49.02527777777778,0,12,0,0,0,,,BC,0,16.1,,,,0,-2,2,1980-02-12 00:00:00,,,,1100030,1.9,,,,0,1980,,1100030.1980.2.12,ABBOTSFORD A,,,5.7,
-122.36,49.02527777777778,0,13,63,5,0,,,BC,0,14.6,,,,0,0.2,2,1980-02-13 00:00:00,,,,1100030,3.4,,,,0,1980,,1100030.1980.2.13,ABBOTSFORD A,,E,6.6,
-122.36,49.02527777777778,0,14,63,6,0,,,BC,0,16.2,,,,0,0.1,2,1980-02-14 00:00:00,,,,1100030,1.8,,,,0,1980,,1100030.1980.2.14,ABBOTSFORD A,,E,3.4,
-122.36,49.02527777777778,0,15,37,5,0,,,BC,0,16.5,,,,0,-0.2,2,1980-02-15 00:00:00,T,,,1100030,1.5,,,,0,1980,T,1100030.1980.2.15,ABBOTSFORD A,,E,3.2,
-122.36,49.02527777777778,0,16,0,0,0.4,,,BC,1,14.1,,,,0,0.5,2,1980-02-16 00:00:00,,,,1100030,3.9,T,,,0.6,1980,,1100030.1980.2.16,ABBOTSFORD A,,,7.2,
-122.36,49.02527777777778,0,17,0,0,6,,,BC,6,12.6,,,,0,2.6,2,1980-02-17 00:00:00,,,,1100030,5.4,,,,0,1980,,1100030.1980.2.17,ABBOTSFORD A,,,8.2,
-122.36,49.02527777777778,0,18,0,0,22.4,,,BC,22.4,10.7,,,,0,4.6,2,1980-02-18 00:00:00,,,,1100030,7.3,,,,0,1980,,1100030.1980.2.18,ABBOTSFORD A,,,9.9,
-122.36,49.02527777777778,0,19,0,0,4.3,,,BC,4.3,8.3,,,,0,6.9,2,1980-02-19 00:00:00,,,,1100030,9.7,,,,0,1980,,1100030.1980.2.19,ABBOTSFORD A,,,12.5,
-122.36,49.02527777777778,0,20,0,0,18.8,,,BC,18.8,13.1,,,,0,3.3,2,1980-02-20 00:00:00,,,,1100030,4.9,,,,0,1980,,1100030.1980.2.20,ABBOTSFORD A,,,6.5,
-122.36,49.02527777777778,0,21,0,0,0,,,BC,0,12.4,,,,0,0.4,2,1980-02-21 00:00:00,T,,,1100030,5.6,,,T,0,1980,,1100030.1980.2.21,ABBOTSFORD A,,,10.7,
-122.36,49.02527777777778,0,22,0,0,0,,,BC,0,12.2,,,,0,-1.1,2,1980-02-22 00:00:00,,,,1100030,5.8,,,,0,1980,,1100030.1980.2.22,ABBOTSFORD A,,,12.6,
-122.36,49.02527777777778,0,23,0,0,0,,,BC,0,12.5,,,,0,-2,2,1980-02-23 00:00:00,,,,1100030,5.5,,,,0,1980,,1100030.1980.2.23,ABBOTSFORD A,,,12.9,
-122.36,49.02527777777778,0,24,0,0,1.2,,,BC,1.2,11.3,,,,0,1.9,2,1980-02-24 00:00:00,,,,1100030,6.7,,,,0,1980,,1100030.1980.2.24,ABBOTSFORD A,,,11.4,
-122.36,49.02527777777778,0,25,0,0,9,,,BC,9,9.7,,,,0,4.6,2,1980-02-25 00:00:00,,,,1100030,8.3,,,,0,1980,,1100030.1980.2.25,ABBOTSFORD A,,,12,
-122.36,49.02527777777778,0,26,0,0,65.4,,,BC,65.4,9.7,,,,0,6.7,2,1980-02-26 00:00:00,,,,1100030,8.3,,,,0,1980,,1100030.1980.2.26,ABBOTSFORD A,,,9.9,
-122.36,49.02527777777778,0,27,0,0,21.3,,,BC,21.3,9,,,,0,7.6,2,1980-02-27 00:00:00,,,,1100030,9,,,,0,1980,,1100030.1980.2.27,ABBOTSFORD A,,,10.4,
-122.36,49.02527777777778,0,28,0,0,21.8,,,BC,21.8,7.8,,,,0,8,2,1980-02-28 00:00:00,,,,1100030,10.2,,,,0,1980,,1100030.1980.2.28,ABBOTSFORD A,,,12.4,
-122.36,49.02527777777778,0,29,0,0,0,,,BC,0,10.3,,,,0,3.8,2,1980-02-29 00:00:00,,,,1100030,7.7,,,,0,1980,,1100030.1980.2.29,ABBOTSFORD A,,,11.6,
-122.36,49.02527777777778,0,1,0,0,0,,,BC,0,8,,,,0,5.1,3,1980-03-01 00:00:00,,,,1100030,10,,,,0,1980,,1100030.1980.3.1,ABBOTSFORD A,,,14.8,
-122.36,49.02527777777778,0,2,0,0,1.6,,,BC,1.6,9.1,,,,0,6.3,3,1980-03-02 00:00:00,,,,1100030,8.9,,,,0,1980,,1100030.1980.3.2,ABBOTSFORD A,,,11.5,
-122.36,49.02527777777778,0,3,0,0,2.6,,,BC,2.6,8.5,,,,0,6.2,3,1980-03-03 00:00:00,,,,1100030,9.5,,,,0,1980,,1100030.1980.3.3,ABBOTSFORD A,,,12.8,
-122.36,49.02527777777778,0,4,37,8,3,,,BC,4,14.4,,,,0,-0.4,3,1980-03-04 00:00:00,,,,1100030,3.6,,,,1,1980,,1100030.1980.3.4,ABBOTSFORD A,,E,7.6,
-122.36,49.02527777777778,0,5,48,7,0,,,BC,0,13.3,,,,0,1.1,3,1980-03-05 00:00:00,,,,1100030,4.7,,,,0,1980,,1100030.1980.3.5,ABBOTSFORD A,,E,8.2,
-122.36,49.02527777777778,0,6,0,0,0,,,BC,0,13.3,,,,0,-0.9,3,1980-03-06 00:00:00,,,,1100030,4.7,,,,0,1980,,1100030.1980.3.6,ABBOTSFORD A,,,10.3,
-122.36,49.02527777777778,0,7,0,0,0,,,BC,0,12.5,,,,0,0.4,3,1980-03-07 00:00:00,,,,1100030,5.5,,,,0,1980,,1100030.1980.3.7,ABBOTSFORD A,,,10.5,
-122.36,49.02527777777778,0,8,0,0,0,,,BC,0,13.7,,,,0,-2.8,3,1980-03-08 00:00:00,,,,1100030,4.3,,,,0,1980,,1100030.1980.3.8,ABBOTSFORD A,,,11.3,
-122.36,49.02527777777778,0,9,0,0,13.4,,,BC,13.4,11.3,,,,0,5.6,3,1980-03-09 00:00:00,,,,1100030,6.7,,,,0,1980,,1100030.1980.3.9,ABBOTSFORD A,,,7.7,
-122.36,49.02527777777778,0,10,0,0,25.7,,,BC,25.7,10.9,,,,0,5.3,3,1980-03-10 00:00:00,,,,1100030,7.1,,,,0,1980,,1100030.1980.3.10,ABBOTSFORD A,,,8.9,
-122.36,49.02527777777778,0,11,0,0,4.2,,,BC,4.2,14.4,,,,0,1.4,3,1980-03-11 00:00:00,,,,1100030,3.6,,,,0,1980,,1100030.1980.3.11,ABBOTSFORD A,,,5.7,
-122.36,49.02527777777778,0,12,0,0,4.6,,,BC,4.6,13,,,,0,2.2,3,1980-03-12 00:00:00,,,,1100030,5,,,,0,1980,,1100030.1980.3.12,ABBOTSFORD A,,,7.8,
