x,y,COOLING_DEGREE_DAYS,LOCAL_DAY,SPEED_MAX_GUST,DIRECTION_MAX_GUST,TOTAL_RAIN,MEAN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,PROVINCE_CODE,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND,MIN_TEMPERATURE,LOCAL_MONTH,LOCAL_DATE,TOTAL_PRECIPITATION_FLAG,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY_FLAG,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE,SNOW_ON_GROUND_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,TOTAL_SNOW,LOCAL_YEAR,TOTAL_SNOW_FLAG,ID,STATION_NAME,MIN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG
-122.36,49.02527777777778,0.6,14,0,0,0,,,BC,0,0,,,,0,10.8,9,2001-09-14 00:00:00,,M,M,1100030,18.6,,,,0,2001,,1100030.2001.9.14,ABBOTSFORD A,,,26.4,
-122.36,49.02527777777778,0,15,0,0,0,,,BC,0,0.6,,,,0,10.3,9,2001-09-15 00:00:00,,M,M,1100030,17.4,,,,0,2001,,1100030.2001.9.15,ABBOTSFORD A,,,24.5,
-122.36,49.02527777777778,0,16,0,0,0,,,BC,0,4.2,,,,0,10.1,9,2001-09-16 00:00:00,,M,M,1100030,13.8,,,,0,2001,,1100030.2001.9.16,ABBOTSFORD A,,,17.5,
-122.36,49.02527777777778,0,17,0,0,0.8,,,BC,0.8,4.8,,,,0,11.7,9,2001-09-17 00:00:00,,M,M,1100030,13.2,,,,0,2001,,1100030.2001.9.17,ABBOTSFORD A,,,14.7,
-122.36,49.02527777777778,0,18,0,0,0,,,BC,0,2.8,,,,0,12.4,9,2001-09-18 00:00:00,,M,M,1100030,15.2,,,,0,2001,,1100030.2001.9.18,ABBOTSFORD A,,,18,
-122.36,49.02527777777778,0,19,0,0,0,,,BC,0,2,,,,0,12,9,2001-09-19 00:00:00,,M,M,1100030,16,,,,0,2001,,1100030.2001.9.19,ABBOTSFORD A,,,20,
-122.36,49.02527777777778,0,20,0,0,0.4,,,BC,0.4,4.1,,,,0,10.4,9,2001-09-20 00:00:00,,M,M,1100030,13.9,,,,0,2001,,1100030.2001.9.20,ABBOTSFORD A,,,17.4,
-122.36,49.02527777777778,0,21,0,0,14,,,BC,14,4.9,,,,0,11.9,9,2001-09-21 00:00:00,,M,M,1100030,13.1,,,,0,2001,,1100030.2001.9.21,ABBOTSFORD A,,,14.2,
-122.36,49.02527777777778,1,22,0,0,0,,,BC,0,0,,,,0,12.7,9,2001-09-22 00:00:00,,M,M,1100030,19,,,,0,2001,,1100030.2001.9.22,ABBOTSFORD A,,,25.2,
-122.36,49.02527777777778,0.9,23,0,0,0,,,BC,0,0,,,,0,10.9,9,2001-09-23 00:00:00,,M,M,1100030,18.9,,,,0,2001,,1100030.2001.9.23,ABBOTSFORD A,,,26.9,
-122.36,49.02527777777778,0,24,0,0,0,,,BC,0,0.9,,,,0,10.8,9,2001-09-24 00:00:00,,M,M,1100030,17.1,,,,0,2001,,1100030.2001.9.24,ABBOTSFORD A,,,23.4,
-122.36,49.02527777777778,0,25,0,0,5.4,,,BC,5.4,3.7,,,,0,11,9,2001-09-25 00:00:00,,M,M,1100030,14.3,,,,0,2001,,1100030.2001.9.25,ABBOTSFORD A,,,17.6,
-122.36,49.02527777777778,0,26,41,21,19.8,,,BC,19.8,6.2,,,E,0,8.4,9,2001-09-26 00:00:00,,M,M,1100030,11.8,,,,0,2001,,1100030.2001.9.26,ABBOTSFORD A,,E,15.2,
-122.36,49.02527777777778,0,27,0,0,0,,,BC,0,6.2,,,,0,6.8,9,2001-09-27 00:00:00,,M,M,1100030,11.8,,,,0,2001,,1100030.2001.9.27,ABBOTSFORD A,,,16.8,
-122.36,49.02527777777778,0,28,0,0,0.4,,,BC,0.4,7.3,,,,0,5.7,9,2001-09-28 00:00:00,,M,M,1100030,10.7,,,,0,2001,,1100030.2001.9.28,ABBOTSFORD A,,,15.7,
-122.36,49.02527777777778,0,29,0,0,0,,,BC,0,3.3,,,,0,10.7,9,2001-09-29 00:00:00,,M,M,1100030,14.7,,,,0,2001,,1100030.2001.9.29,ABBOTSFORD A,,,18.6,
-122.36,49.02527777777778,0,30,0,0,0,,,BC,0,3.1,,,,0,7.5,9,2001-09-30 00:00:00,,M,M,1100030,14.9,,,,0,2001,,1100030.2001.9.30,ABBOTSFORD A,,,22.2,
-122.36,49.02527777777778,0,1,0,0,0,,,BC,0,4.4,,,,0,7.6,10,2001-10-01 00:00:00,,M,M,1100030,13.6,,,,0,2001,,1100030.2001.10.1,ABBOTSFORD A,,,19.6,
-122.36,49.02527777777778,0,2,0,0,0,,,BC,0,6.5,,,,0,4.8,10,2001-10-02 00:00:00,,M,M,1100030,11.5,,,,0,2001,,1100030.2001.10.2,ABBOTSFORD A,,,18.2,
-122.36,49.02527777777778,0,3,0,0,0,,,BC,0,5.3,,,,0,5.5,10,2001-10-03 00:00:00,,M,M,1100030,12.7,,,,0,2001,,1100030.2001.10.3,ABBOTSFORD A,,,19.8,
-122.36,49.02527777777778,0.7,4,59,6,0,,,BC,0,0,,,,0,14.8,10,2001-10-04 00:00:00,,M,M,1100030,18.7,,,,0,2001,,1100030.2001.10.4,ABBOTSFORD A,,,22.5,
-122.36,49.02527777777778,0,5,0,0,0,,,BC,0,4.1,,,,0,6.4,10,2001-10-05 00:00:00,,M,M,1100030,13.9,,,,0,2001,,1100030.2001.10.5,ABBOTSFORD A,,,21.3,
-122.36,49.02527777777778,0,6,0,0,0,,,BC,0,7.2,,,,0,4.3,10,2001-10-06 00:00:00,,M,M,1100030,10.8,,,,0,2001,,1100030.2001.10.6,ABBOTSFORD A,,,17.3,
-122.36,49.02527777777778,0,7,0,0,1.2,,,BC,1.2,7.5,,,,0,7.7,10,2001-10-07 00:00:00,,M,M,1100030,10.5,,,,0,2001,,1100030.2001.10.7,ABBOTSFORD A,,,13.2,
-122.36,49.02527777777778,0,8,0,0,1.8,,,BC,1.8,5.7,,,,0,8.8,10,2001-10-08 00:00:00,,M,M,1100030,12.3,,,,0,2001,,1100030.2001.10.8,ABBOTSFORD A,,,15.7,
-122.36,49.02527777777778,0,9,0,0,0.6,,,BC,0.6,7.8,,,,0,5.7,10,2001-10-09 00:00:00,,M,M,1100030,10.2,,,,0,2001,,1100030.2001.10.9,ABBOTSFORD A,,,14.7,
-122.36,49.02527777777778,0,10,0,0,22,,,BC,22,9.9,,,,0,5.7,10,2001-10-10 00:00:00,,M,M,1100030,8.1,,,,0,2001,,1100030.2001.10.10,ABBOTSFORD A,,,10.4,
-122.36,49.02527777777778,0,11,0,0,0,,,BC,0,7.1,,,,0,7.4,10,2001-10-11 00:00:00,,M,M,1100030,10.9,,,,0,2001,,1100030.2001.10.11,ABBOTSFORD A,,,14.3,
-122.36,49.02527777777778,0,12,46,19,23.6,,,BC,23.6,7.1,,,,0,7.4,10,2001-10-12 00:00:00,,M,M,1100030,10.9,,,,0,2001,,1100030.2001.10.12,ABBOTSFORD A,,,14.4,
-122.36,49.02527777777778,0,13,0,0,6,,,BC,6,8.5,,,,0,7.6,10,2001-10-13 00:00:00,,M,M,1100030,9.5,,,,0,2001,,1100030.2001.10.13,ABBOTSFORD A,,,11.4,
-122.36,49.02527777777778,0,14,0,0,4,,,BC,4,6.2,,,,0,7.3,10,2001-10-14 00:00:00,,M,M,1100030,11.8,,,,0,2001,,1100030.2001.10.14,ABBOTSFORD A,,,16.3,
-122.36,49.02527777777778,0,15,0,0,0,,,BC,0,7.5,,,,0,4.7,10,2001-10-15 00:00:00,,M,M,1100030,10.5,,,,0,2001,,1100030.2001.10.15,ABBOTSFORD A,,,16.2,
-122.36,49.02527777777778,0,16,0,0,5.6,,,BC,5.6,7.4,,,,0,8.2,10,2001-10-16 00:00:00,,M,M,1100030,10.6,,,,0,2001,,1100030.2001.10.16,ABBOTSFORD A,,,12.9,
-122.36,49.02527777777778,0,17,0,0,0,,,BC,0,8.1,,,,0,6.2,10,2001-10-17 00:00:00,,M,M,1100030,9.9,,,,0,2001,,1100030.2001.10.17,ABBOTSFORD A,,,13.5,
-122.36,49.02527777777778,0,18,0,0,16.4,,,BC,16.4,9.7,,,,0,6.9,10,2001-10-18 00:00:00,,M,M,1100030,8.3,,,,0,2001,,1100030.2001.10.18,ABBOTSFORD A,,,9.6,
-122.36,49.02527777777778,0,19,0,0,0.6,,,BC,0.6,8.2,,,,0,3.8,10,2001-10-19 00:00:00,,M,M,1100030,9.8,,,,0,2001,,1100030.2001.10.19,ABBOTSFORD A,,,15.7,
-122.36,49.02527777777778,0,20,0,0,0,,,BC,0,10.2,,,,0,3.5,10,2001-10-20 00:00:00,,M,M,1100030,7.8,,,,0,2001,,1100030.2001.10.20,ABBOTSFORD A,,,12.1,
-122.36,49.02527777777778,0,21,0,0,18.6,,,BC,18.6,9.3,,,,0,6.9,10,2001-10-21 00:00:00,,M,M,1100030,8.7,,,,0,2001,,1100030.2001.10.21,ABBOTSFORD A,,,10.5,
-122.36,49.02527777777778,0,22,50,20,8.2,,,BC,8.2,7.8,,,,0,8.3,10,2001-10-22 00:00:00,,M,M,1100030,10.2,,,,0,2001,,1100030.2001.10.22,ABBOTSFORD A,,,12,
-122.36,49.02527777777778,0,23,59,20,0.2,,,BC,0.2,7.4,,,,0,8,10,2001-10-23 00:00:00,,M,M,1100030,10.6,,,,0,2001,,1100030.2001.10.23,ABBOTSFORD A,,,13.2,
-122.36,49.02527777777778,0,24,0,0,15.4,,,BC,15.4,11.1,,,,0,5.4,10,2001-10-24 00:00:00,,M,M,1100030,6.9,,,,0,2001,,1100030.2001.10.24,ABBOTSFORD A,,,8.4,
-122.36,49.02527777777778,0,25,0,0,5.4,,,BC,5.4,10.4,,,,0,6.1,10,2001-10-25 00:00:00,,M,M,1100030,7.6,,,,0,2001,,1100030.2001.10.25,ABBOTSFORD A,,,9,
-122.36,49.02527777777778,0,26,0,0,20.2,,,BC,20.2,6.7,,,,0,7.7,10,2001-10-26 00:00:00,,M,M,1100030,11.3,,,,0,2001,,1100030.2001.10.26,ABBOTSFORD A,,,14.8,
-122.36,49.02527777777778,0,27,0,0,10.2,,,BC,10.2,12.3,,,,0,2.3,10,2001-10-27 00:00:00,,M,M,1100030,5.7,,,,0,2001,,1100030.2001.10.27,ABBOTSFORD A,,,9,
-122.36,49.02527777777778,0,28,0,0,0,,,BC,0,12.4,,,,0,1,10,2001-10-28 00:00:00,,M,M,1100030,5.6,,,,0,2001,,1100030.2001.10.28,ABBOTSFORD A,,,10.2,
-122.36,49.02527777777778,0,29,0,0,0,,,BC,0,10.6,,,,0,3.7,10,2001-10-29 00:00:00,,M,M,1100030,7.4,,,,0,2001,,1100030.2001.10.29,ABBOTSFORD A,,,11,
-122.36,49.02527777777778,0,30,0,0,11.4,,,BC,11.4,9.4,,,,0,5.2,10,2001-10-30 00:00:00,,M,M,1100030,8.6,,,,0,2001,,1100030.2001.10.30,ABBOTSFORD A,,,12,
-122.36,49.02527777777778,0,31,41,19,12.1,,,BC,12.1,7.4,,,,0,8.1,10,2001-10-31 00:00:00,,M,M,1100030,10.6,,,,0,2001,,1100030.2001.10.31,ABBOTSFORD A,,,13,
-122.36,49.02527777777778,0,1,0,0,4.8,,,BC,4.8,7.9,,,,0,8.3,11,2001-11-01 00:00:00,,M,M,1100030,10.1,,,,0,2001,,1100030.2001.11.1,ABBOTSFORD A,,,11.9,
-122.36,49.02527777777778,0,2,0,0,3.8,,,BC,3.8,8.7,,,,0,6.2,11,2001-11-02 00:00:00,,M,M,1100030,9.3,,,,0,2001,,1100030.2001.11.2,ABBOTSFORD A,,,12.3,
-122.36,49.02527777777778,0,3,0,0,0,,,BC,0,8.4,,,,0,6.5,11,2001-11-03 00:00:00,,M,M,1100030,9.6,,,,0,2001,,1100030.2001.11.3,ABBOTSFORD A,,,12.7,
-122.36,49.02527777777778,0,4,0,0,19.4,,,BC,19.4,8.8,,,,0,7.9,11,2001-11-04 00:00:00,,M,M,1100030,9.2,,,,0,2001,,1100030.2001.11.4,ABBOTSFORD A,,,10.5,
-122.36,49.02527777777778,0,5,0,0,7.6,,,BC,7.6,12.5,,,,0,1.7,11,2001-11-05 00:00:00,,M,M,1100030,5.5,,,,0,2001,,1100030.2001.11.5,ABBOTSFORD A,,,9.2,
-122.36,49.02527777777778,0,6,0,0,0.6,,,BC,0.6,11.9,,,,0,2,11,2001-11-06 00:00:00,,M,M,1100030,6.1,,,,0,2001,,1100030.2001.11.6,ABBOTSFORD A,,,10.2,
-122.36,49.02527777777778,0,7,0,0,0,,,BC,0,10.5,,,,0,3,11,2001-11-07 00:00:00,,M,M,1100030,7.5,,,,0,2001,,1100030.2001.11.7,ABBOTSFORD A,,,11.9,
-122.36,49.02527777777778,0,8,0,0,0,,,BC,0,12.7,,,,0,2.2,11,2001-11-08 00:00:00,,M,M,1100030,5.3,,,,0,2001,,1100030.2001.11.8,ABBOTSFORD A,,,8.4,
-122.36,49.02527777777778,0,9,0,0,0,,,BC,0,9.6,,,,0,2.1,11,2001-11-09 00:00:00,,M,M,1100030,8.4,,,,0,2001,,1100030.2001.11.9,ABBOTSFORD A,,,14.7,
-122.36,49.02527777777778,0,10,0,0,0,,,BC,0,10.5,,,,0,2.4,11,2001-11-10 00:00:00,,M,M,1100030,7.5,,,,0,2001,,1100030.2001.11.10,ABBOTSFORD A,,,12.6,
-122.36,49.02527777777778,0,11,0,0,2.2,,,BC,2.2,8.7,,,,0,6.6,11,2001-11-11 00:00:00,,M,M,1100030,9.3,,,,0,2001,,1100030.2001.11.11,ABBOTSFORD A,,,11.9,
-122.36,49.02527777777778,0,12,0,0,3.6,,,BC,3.6,6.8,,,,0,9.9,11,2001-11-12 00:00:00,,M,M,1100030,11.2,,,,0,2001,,1100030.2001.11.12,ABBOTSFORD A,,,12.4,
-122.36,49.02527777777778,0,13,46,16,24.6,,,BC,24.6,7.9,,,,0,6.7,11,2001-11-13 00:00:00,,M,M,1100030,10.1,,,,0,2001,,1100030.2001.11.13,ABBOTSFORD A,,,13.5,
-122.36,49.02527777777778,0,14,48,18,30.8,,,BC,30.8,5.2,,,,0,8.9,11,2001-11-14 00:00:00,,M,M,1100030,12.8,,,,0,2001,,1100030.2001.11.14,ABBOTSFORD A,,,16.6,
-122.36,49.02527777777778,0,15,65,20,13,,,BC,13,3.6,,,,0,10.2,11,2001-11-15 00:00:00,,M,M,1100030,14.4,,,,0,2001,,1100030.2001.11.15,ABBOTSFORD A,,,18.5,
-122.36,49.02527777777778,0,16,0,0,3.6,,,BC,3.6,10.8,,,,0,3,11,2001-11-16 00:00:00,,M,M,1100030,7.2,,,,0,2001,,1100030.2001.11.16,ABBOTSFORD A,,,11.4,
-122.36,49.02527777777778,0,17,0,0,0,,,BC,0,11.7,,,,0,1,11,2001-11-17 00:00:00,,M,M,1100030,6.3,,,,0,2001,,1100030.2001.11.17,ABBOTSFORD A,,,11.5,
-122.36,49.02527777777778,0,18,35,7,0,,,BC,0,10.7,,,,0,4.2,11,2001-11-18 00:00:00,,M,M,1100030,7.3,,,,0,2001,,1100030.2001.11.18,ABBOTSFORD A,,,10.4,
-122.36,49.02527777777778,0,19,0,0,18.6,,,BC,18.6,7.9,,,,0,5.9,11,2001-11-19 00:00:00,,M,M,1100030,10.1,,,,0,2001,,1100030.2001.11.19,ABBOTSFORD A,,,14.2,
-122.36,49.02527777777778,0,20,78,18,13.4,,,BC,13.4,6.2,,,,0,8.5,11,2001-11-20 00:00:00,,M,M,1100030,11.8,,,,0,2001,,1100030.2001.11.20,ABBOTSFORD A,,,15,
-122.36,49.02527777777778,0,21,33,21,4.2,,,BC,4.2,8.6,,,E,0,7.5,11,2001-11-21 00:00:00,,M,M,1100030,9.4,,,,0,2001,,1100030.2001.11.21,ABBOTSFORD A,,E,11.3,
-122.36,49.02527777777778,0,22,0,0,9.4,,,BC,9.4,10.2,,,,0,6.6,11,2001-11-22 00:00:00,,M,M,1100030,7.8,,,,0,2001,,1100030.2001.11.22,ABBOTSFORD A,,,9,
-122.36,49.02527777777778,0,23,0,0,3.2,,,BC,3.2,11.3,,,,0,3.6,11,2001-11-23 00:00:00,,M,M,1100030,6.7,,,,0,2001,,1100030.2001.11.23,ABBOTSFORD A,,,9.8,
-122.36,49.02527777777778,0,24,37,5,0,,,BC,0,10.9,,,,0,4.3,11,2001-11-24 00:00:00,,M,M,1100030,7.1,,,,0,2001,,1100030.2001.11.24,ABBOTSFORD A,,,9.8,
-122.36,49.02527777777778,0,25,0,0,1.8,,,BC,1.8,14,,,,0,0,11,2001-11-25 00:00:00,,M,M,1100030,4,,,,0,2001,,1100030.2001.11.25,ABBOTSFORD A,,,7.9,
-122.36,49.02527777777778,0,26,0,0,3,,,BC,3,12.1,,,,0,3.3,11,2001-11-26 00:00:00,,M,M,1100030,5.9,,,,0,2001,,1100030.2001.11.26,ABBOTSFORD A,,,8.4,
-122.36,49.02527777777778,0,27,0,0,0.4,,,BC,0.4,13.4,,,,0,3.4,11,2001-11-27 00:00:00,,M,M,1100030,4.6,,,,0,2001,,1100030.2001.11.27,ABBOTSFORD A,,,5.8,
-122.36,49.02527777777778,0,28,32,8,18.4,,,BC,18.4,14.3,,,,0,2.1,11,2001-11-28 00:00:00,,M,M,1100030,3.7,,,,0,2001,,1100030.2001.11.28,ABBOTSFORD A,,,5.3,
-122.36,49.02527777777778,0,29,0,0,13.6,,,BC,13.6,14.2,,,,0,1.9,11,2001-11-29 00:00:00,,M,M,1100030,3.8,,,,0,2001,T,1100030.2001.11.29,ABBOTSFORD A,,,5.6,
-122.36,49.02527777777778,0,30,0,0,9.2,,,BC,9.2,15.1,,,,0,1.5,11,2001-11-30 00:00:00,,M,M,1100030,2.9,,,,0,2001,,1100030.2001.11.30,ABBOTSFORD A,,,4.3,
-122.36,49.02527777777778,0,1,59,20,14.8,,,BC,14.8,12.1,,,,0,2.3,12,2001-12-01 00:00:00,,M,M,1100030,5.9,,,,0,2001,,1100030.2001.12.1,ABBOTSFORD A,,,9.5,
-122.36,49.02527777777778,0,2,44,18,6.2,,,BC,6.2,13.8,,,,0,0.5,12,2001-12-02 00:00:00,,M,M,1100030,4.2,,,,0,2001,,1100030.2001.12.2,ABBOTSFORD A,,,7.8,
-122.36,49.02527777777778,0,3,0,0,3,,,BC,3,16.2,,,,0,-1.4,12,2001-12-03 00:00:00,,M,M,1100030,1.8,,,,0,2001,T,1100030.2001.12.3,ABBOTSFORD A,,,5,
-122.36,49.02527777777778,0,4,0,0,6.8,,,BC,6.8,15.3,,,,0,0.8,12,2001-12-04 00:00:00,,M,M,1100030,2.7,,,,0,2001,T,1100030.2001.12.4,ABBOTSFORD A,,,4.5,
-122.36,49.02527777777778,0,5,0,0,3.2,,,BC,3.2,16.7,,,,0,-1,12,2001-12-05 00:00:00,,M,M,1100030,1.3,,,,0,2001,T,1100030.2001.12.5,ABBOTSFORD A,,,3.6,
-122.36,49.02527777777778,0,6,33,18,13.4,,,BC,13.4,13.7,,,,0,0.8,12,2001-12-06 00:00:00,,M,M,1100030,4.3,,,,0,2001,T,1100030.2001.12.6,ABBOTSFORD A,,,7.8,
-122.36,49.02527777777778,0,7,0,0,0.6,,,BC,0.6,12.9,,,,0,2.7,12,2001-12-07 00:00:00,,M,M,1100030,5.1,,,,0,2001,,1100030.2001.12.7,ABBOTSFORD A,,,7.5,
-122.36,49.02527777777778,0,8,0,0,26,,,BC,26,12,,,,0,4.6,12,2001-12-08 00:00:00,,M,M,1100030,6,,,,0,2001,,1100030.2001.12.8,ABBOTSFORD A,,,7.3,
-122.36,49.02527777777778,0,9,0,0,0.4,,,BC,0.4,13.5,,,,0,2.4,12,2001-12-09 00:00:00,,M,M,1100030,4.5,,,,0,2001,,1100030.2001.12.9,ABBOTSFORD A,,,6.6,
-122.36,49.02527777777778,0,10,0,0,7.6,,,BC,7.6,15.1,,,,0,1.4,12,2001-12-10 00:00:00,,M,M,1100030,2.9,,,,0,2001,T,1100030.2001.12.10,ABBOTSFORD A,,,4.3,
-122.36,49.02527777777778,0,11,0,0,1.2,,,BC,1.2,15.6,,,,0,-1.5,12,2001-12-11 00:00:00,,M,M,1100030,2.4,,,,0,2001,,1100030.2001.12.11,ABBOTSFORD A,,,6.3,
-122.36,49.02527777777778,0,12,0,0,30.6,,,BC,30.6,18.1,,,,0,-2.5,12,2001-12-12 00:00:00,,M,M,1100030,-0.1,,,,0,2001,,1100030.2001.12.12,ABBOTSFORD A,,,2.3,
-122.36,49.02527777777778,0,13,0,0,84.6,,,BC,84.6,12.3,,,,0,2.2,12,2001-12-13 00:00:00,,M,M,1100030,5.7,,,,0,2001,,1100030.2001.12.13,ABBOTSFORD A,,,9.1,
-122.36,49.02527777777778,0,14,100,27,5.8,,,BC,5.8,14.6,,,,0,0.1,12,2001-12-14 00:00:00,,M,M,1100030,3.4,,,,0,2001,,1100030.2001.12.14,ABBOTSFORD A,,,6.7,
-122.36,49.02527777777778,0,15,44,18,15.6,,,BC,15.6,13.3,,,,0,0.6,12,2001-12-15 00:00:00,,M,M,1100030,4.7,,,,0,2001,T,1100030.2001.12.15,ABBOTSFORD A,,,8.7,
-122.36,49.02527777777778,0,16,70,18,14.8,,,BC,14.8,8.1,,,,0,7.7,12,2001-12-16 00:00:00,,M,M,1100030,9.9,,,,0,2001,,1100030.2001.12.16,ABBOTSFORD A,,,12.1,
-122.36,49.02527777777778,0,17,43,23,0,,,BC,0,13.6,,,,0,1,12,2001-12-17 00:00:00,,M,M,1100030,4.4,,,,0,2001,,1100030.2001.12.17,ABBOTSFORD A,,,7.7,
-122.36,49.02527777777778,0,18,46,18,2.4,,,BC,2.4,14,,,,0,1.3,12,2001-12-18 00:00:00,,M,M,1100030,4,,,,0,2001,T,1100030.2001.12.18,ABBOTSFORD A,,,6.7,
-122.36,49.02527777777778,0,19,0,0,1,,,BC,1,15.9,,,,0,-1.2,12,2001-12-19 00:00:00,,M,M,1100030,2.1,,,,0,2001,,1100030.2001.12.19,ABBOTSFORD A,,,5.4,
-122.36,49.02527777777778,0,20,0,0,0,,,BC,0,16.2,,,,0,-1.4,12,2001-12-20 00:00:00,,M,M,1100030,1.8,,,,0,2001,,1100030.2001.12.20,ABBOTSFORD A,,,5,
-122.36,49.02527777777778,0,21,0,0,0,,,BC,0,17,,,,0,-0.4,12,2001-12-21 00:00:00,T,M,M,1100030,1,,,,0,2001,T,1100030.2001.12.21,ABBOTSFORD A,,,2.4,
-122.36,49.02527777777778,0,22,0,0,0,,,BC,0,14.8,,,,0,-1,12,2001-12-22 00:00:00,,M,M,1100030,3.2,,,,0,2001,,1100030.2001.12.22,ABBOTSFORD A,,,7.3,
-122.36,49.02527777777778,0,23,0,0,0,,,BC,0,15.5,,,,0,-1.9,12,2001-12-23 00:00:00,,M,M,1100030,2.5,,,,0,2001,,1100030.2001.12.23,ABBOTSFORD A,,,6.9,
-122.36,49.02527777777778,0,24,0,0,0,,,BC,0,15.9,,,,0,-3.9,12,2001-12-24 00:00:00,,M,M,1100030,2.1,,,,0,2001,,1100030.2001.12.24,ABBOTSFORD A,,,8,
-122.36,49.02527777777778,0,25,0,0,0,,,BC,0,16.7,,,,0,-3.6,12,2001-12-25 00:00:00,,M,M,1100030,1.3,,,,0,2001,,1100030.2001.12.25,ABBOTSFORD A,,,6.2,
-122.36,49.02527777777778,0,26,0,0,0,,,BC,0,17.6,,,,0,-4.4,12,2001-12-26 00:00:00,,M,M,1100030,0.4,,,,0,2001,,1100030.2001.12.26,ABBOTSFORD A,,,5.1,
-122.36,49.02527777777778,0,27,0,0,0,,,BC,0,14.7,,,,0,0.5,12,2001-12-27 00:00:00,,M,M,1100030,3.3,,,,0,2001,,1100030.2001.12.27,ABBOTSFORD A,,,6.1,
-122.36,49.02527777777778,0,28,0,0,5.6,,,BC,5.6,13,,,,0,2.3,12,2001-12-28 00:00:00,,M,M,1100030,5,,,,0,2001,,1100030.2001.12.28,ABBOTSFORD A,,,7.7,
-122.36,49.02527777777778,0,29,0,0,0,,,BC,0,13.6,,,,0,0.5,12,2001-12-29 00:00:00,,M,M,1100030,4.4,,,,0,2001,,1100030.2001.12.29,ABBOTSFORD A,,,8.2,
-122.36,49.02527777777778,0,30,37,8,0,,,BC,0,14,,,,0,-0.7,12,2001-12-30 00:00:00,,M,M,1100030,4,,,,0,2001,,1100030.2001.12.30,ABBOTSFORD A,,,8.7,
-122.36,49.02527777777778,0,31,0,0,3,,,BC,3,14,,,,0,1,12,2001-12-31 00:00:00,,M,M,1100030,4,,,,0,2001,,1100030.2001.12.31,ABBOTSFORD A,,,6.9,
-122.36,49.02527777777778,0,1,33,8,6.4,,,BC,6.4,12.9,,,,0,1,1,2002-01-01 00:00:00,,M,M,1100030,5.1,,,,0,2002,,1100030.2002.1.1,ABBOTSFORD A,,,9.1,
-122.36,49.02527777777778,0,2,44,19,4.2,,,BC,4.2,8.4,,,,0,6.1,1,2002-01-02 00:00:00,,M,M,1100030,9.6,,,,0,2002,,1100030.2002.1.2,ABBOTSFORD A,,,13,
-122.36,49.02527777777778,0,3,39,20,1.2,,,BC,1.2,8.7,,,,0,6.9,1,2002-01-03 00:00:00,,M,M,1100030,9.3,,,,0,2002,,1100030.2002.1.3,ABBOTSFORD A,,,11.7,
-122.36,49.02527777777778,0,4,0,0,0.4,,,BC,0.4,11.2,,,,0,5.6,1,2002-01-04 00:00:00,,M,M,1100030,6.8,,,,0,2002,,1100030.2002.1.4,ABBOTSFORD A,,,7.9,
-122.36,49.02527777777778,0,5,0,0,5.4,,,BC,5.4,11.4,,,,0,5.5,1,2002-01-05 00:00:00,,M,M,1100030,6.6,,,,0,2002,,1100030.2002.1.5,ABBOTSFORD A,,,7.6,
-122.36,49.02527777777778,0,6,41,19,17.6,,,BC,17.6,8.8,,,,0,3.8,1,2002-01-06 00:00:00,,M,M,1100030,9.2,,,,0,2002,,1100030.2002.1.6,ABBOTSFORD A,,,14.6,
-122.36,49.02527777777778,0,7,72,20,30.2,,,BC,30.2,5.7,,,,0,8.8,1,2002-01-07 00:00:00,,M,M,1100030,12.3,,,,0,2002,,1100030.2002.1.7,ABBOTSFORD A,,,15.8,
-122.36,49.02527777777778,0,8,0,0,26,,,BC,26,8.8,,,,0,6.8,1,2002-01-08 00:00:00,,M,M,1100030,9.2,,,,0,2002,,1100030.2002.1.8,ABBOTSFORD A,,,11.6,
-122.36,49.02527777777778,0,9,0,0,0.6,,,BC,0.6,11.3,,,,0,5,1,2002-01-09 00:00:00,,M,M,1100030,6.7,,,,0,2002,,1100030.2002.1.9,ABBOTSFORD A,,,8.4,
-122.36,49.02527777777778,0,10,0,0,2,,,BC,2,13.5,,,,0,2.1,1,2002-01-10 00:00:00,,M,M,1100030,4.5,,,,0,2002,,1100030.2002.1.10,ABBOTSFORD A,,,6.8,
-122.36,49.02527777777778,0,11,0,0,0,,,BC,0,10.4,,,,0,5,1,2002-01-11 00:00:00,,M,M,1100030,7.6,,,,0,2002,,1100030.2002.1.11,ABBOTSFORD A,,,10.2,
-122.36,49.02527777777778,0,12,37,16,6.2,,,BC,6.2,8.4,,,E,0,4.9,1,2002-01-12 00:00:00,,M,M,1100030,9.6,,,,0,2002,,1100030.2002.1.12,ABBOTSFORD A,,E,14.2,
