x,y,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,STATION_NAME,TOTAL_SNOW_FLAG,LOCAL_MONTH,MAX_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS,LOCAL_YEAR,MIN_TEMPERATURE_FLAG,LOCAL_DATE,TOTAL_PRECIPITATION,SPEED_MAX_GUST,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_DAY,MEAN_TEMPERATURE_FLAG,ID,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,MAX_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE,MEAN_TEMPERATURE,PROVINCE_CODE,TOTAL_RAIN,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,SNOW_ON_GROUND
-122.36,49.02527777777778,,0,ABBOTSFORD A,,1,,,,11.9,2016,,2016-01-20 00:00:00,1.4,0,8.1,0,,,,,20,,1100031.2016.1.20,0,,,,4,6.1,BC,1.4,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,1,,,,11.7,2016,,2016-01-21 00:00:00,20.1,35,7.6,0,,,,,21,,1100031.2016.1.21,5,,,,4.9,6.3,BC,20.1,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,1,,,,9,2016,,2016-01-22 00:00:00,18.8,59,12.6,0,,,,,22,,1100031.2016.1.22,17,,,,5.4,9,BC,18.8,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,1,,,,12.2,2016,,2016-01-23 00:00:00,0,0,7.2,0,,,,T,23,,1100031.2016.1.23,0,,,,4.4,5.8,BC,0,T,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,1,,,,13.4,2016,,2016-01-24 00:00:00,0.6,0,8.8,0,,,,,24,,1100031.2016.1.24,0,,,,0.3,4.6,BC,0.6,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,1,,,,13.1,2016,,2016-01-25 00:00:00,0,0,8.6,0,,,,,25,,1100031.2016.1.25,0,,,,1.2,4.9,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,1,,,,11.2,2016,,2016-01-26 00:00:00,16.6,33,8.3,0,,,,,26,,1100031.2016.1.26,8,,,,5.2,6.8,BC,16.6,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,1,,,,8.2,2016,,2016-01-27 00:00:00,11,37,12.7,0,,,,,27,,1100031.2016.1.27,13,,,,6.8,9.8,BC,11,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,1,,,,8.4,2016,,2016-01-28 00:00:00,8.1,74,14.6,0,,,,,28,,1100031.2016.1.28,16,,,,4.5,9.6,BC,8.1,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,1,,,,12.5,2016,,2016-01-29 00:00:00,12.2,56,7.2,0,,,,,29,,1100031.2016.1.29,17,,,,3.8,5.5,BC,12.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,1,,,,14.6,2016,,2016-01-30 00:00:00,3.1,35,5.7,0,,,,,30,,1100031.2016.1.30,18,,,,1.1,3.4,BC,3.1,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,1,,,,13.8,2016,,2016-01-31 00:00:00,6.1,37,5.4,0,,,,,31,,1100031.2016.1.31,18,,,,3,4.2,BC,6.1,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,14.3,2016,,2016-02-01 00:00:00,1.8,0,5.6,0,,,,,1,,1100031.2016.2.1,0,,,,1.8,3.7,BC,1.8,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,14.1,2016,,2016-02-02 00:00:00,0,0,6,0,,,,T,2,,1100031.2016.2.2,0,,,,1.7,3.9,BC,0,T,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,13.5,2016,,2016-02-03 00:00:00,12.1,46,6.5,0,,,,,3,,1100031.2016.2.3,17,,,,2.5,4.5,BC,12.1,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,10.3,2016,,2016-02-04 00:00:00,3.4,37,10.2,0,,,,,4,,1100031.2016.2.4,17,,,,5.1,7.7,BC,3.4,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,8.7,2016,,2016-02-05 00:00:00,5.2,82,13.9,0,,,,,5,,1100031.2016.2.5,18,,,,4.6,9.3,BC,5.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,12.2,2016,,2016-02-06 00:00:00,0,50,9.5,0,,,,T,6,,1100031.2016.2.6,18,,,,2.1,5.8,BC,0,T,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,13,2016,,2016-02-07 00:00:00,0.4,0,8.4,0,,,,,7,,1100031.2016.2.7,0,,,,1.5,5,BC,0.4,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,9.1,2016,,2016-02-08 00:00:00,0,0,14.2,0,,,,,8,,1100031.2016.2.8,0,,,,3.5,8.9,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,8.9,2016,,2016-02-09 00:00:00,0,0,15.9,0,,,,,9,,1100031.2016.2.9,0,,,,2.2,9.1,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,8.6,2016,,2016-02-10 00:00:00,2.2,39,13.5,0,,,,,10,,1100031.2016.2.10,18,,,,5.3,9.4,BC,2.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,10.8,2016,,2016-02-11 00:00:00,5.8,32,11.1,0,,,,,11,,1100031.2016.2.11,4,,,,3.3,7.2,BC,5.8,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,7.4,2016,,2016-02-12 00:00:00,22.8,43,13.8,0,,,,,12,,1100031.2016.2.12,21,,,,7.3,10.6,BC,22.8,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,10.6,2016,,2016-02-13 00:00:00,21.5,41,9.2,0,,,,,13,,1100031.2016.2.13,15,,,,5.5,7.4,BC,21.5,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,9.8,2016,,2016-02-14 00:00:00,8.9,39,11.2,0,,,,,14,,1100031.2016.2.14,20,,,,5.1,8.2,BC,8.9,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,9.1,2016,,2016-02-15 00:00:00,45,44,10.2,0,,,,,15,,1100031.2016.2.15,18,,,,7.5,8.9,BC,45,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,10.2,2016,,2016-02-16 00:00:00,1.2,50,12.1,0,,,,,16,,1100031.2016.2.16,18,,,,3.4,7.8,BC,1.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,9.7,2016,,2016-02-17 00:00:00,5.2,41,10.2,0,,,,,17,,1100031.2016.2.17,4,,,,6.3,8.3,BC,5.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,9.5,2016,,2016-02-18 00:00:00,33.1,48,11.1,0,,,,,18,,1100031.2016.2.18,18,,,,5.9,8.5,BC,33.1,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,10.3,2016,,2016-02-19 00:00:00,9,46,9.2,0,,,,,19,,1100031.2016.2.19,17,,,,6.1,7.7,BC,9,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,11.1,2016,,2016-02-20 00:00:00,3,35,10.1,0,,,,,20,,1100031.2016.2.20,20,,,,3.7,6.9,BC,3,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,13.2,2016,,2016-02-21 00:00:00,1,46,8,0,,,,,21,,1100031.2016.2.21,18,,,,1.6,4.8,BC,1,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,11.1,2016,,2016-02-22 00:00:00,2.4,37,10.7,0,,,,,22,,1100031.2016.2.22,21,,,,3,6.9,BC,2.4,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,11.1,2016,,2016-02-23 00:00:00,0,32,12.6,0,,,,,23,,1100031.2016.2.23,8,,,,1.2,6.9,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,8.8,2016,,2016-02-24 00:00:00,0,0,14.2,0,,,,,24,,1100031.2016.2.24,0,,,,4.1,9.2,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,8.6,2016,,2016-02-25 00:00:00,0,0,15.7,0,,,,,25,,1100031.2016.2.25,0,,,,3,9.4,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,9,2016,,2016-02-26 00:00:00,1.8,0,14.8,0,,,,,26,,1100031.2016.2.26,0,,,,3.1,9,BC,1.8,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,8.3,2016,,2016-02-27 00:00:00,1,0,12.2,0,,,,,27,,1100031.2016.2.27,0,,,,7.2,9.7,BC,1,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,9.3,2016,,2016-02-28 00:00:00,5.2,65,11.4,0,,,,,28,,1100031.2016.2.28,18,,,,6,8.7,BC,5.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,2,,,,10.2,2016,,2016-02-29 00:00:00,2.6,39,11.4,0,,,,,29,,1100031.2016.2.29,21,,,,4.2,7.8,BC,2.6,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,9.4,2016,,2016-03-01 00:00:00,18.2,59,11.9,0,,,,,1,,1100031.2016.3.1,16,,,,5.2,8.6,BC,18.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,8.6,2016,,2016-03-02 00:00:00,5.9,46,12.7,0,,,,,2,,1100031.2016.3.2,17,,,,6,9.4,BC,5.9,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,7.5,2016,,2016-03-03 00:00:00,7.2,57,14.1,0,,,,,3,,1100031.2016.3.3,19,,,,6.9,10.5,BC,7.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,7.8,2016,,2016-03-04 00:00:00,6,56,14.6,0,,,,,4,,1100031.2016.3.4,17,,,,5.7,10.2,BC,6,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,6.5,2016,,2016-03-05 00:00:00,4.2,41,16.3,0,,,,,5,,1100031.2016.3.5,8,,,,6.6,11.5,BC,4.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,7.5,2016,,2016-03-06 00:00:00,7.2,56,13,0,,,,,6,,1100031.2016.3.6,18,,,,8,10.5,BC,7.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,11.7,2016,,2016-03-07 00:00:00,9.1,43,8.1,0,,,,,7,,1100031.2016.3.7,17,,,,4.4,6.3,BC,9.1,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,11.3,2016,,2016-03-08 00:00:00,0.6,0,10.4,0,,,,,8,,1100031.2016.3.8,0,,,,3,6.7,BC,0.6,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,10.7,2016,,2016-03-09 00:00:00,28.9,35,9.9,0,,,,,9,,1100031.2016.3.9,5,,,,4.6,7.3,BC,28.9,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,8.1,2016,,2016-03-10 00:00:00,9.7,106,13.6,0,,,,,10,,1100031.2016.3.10,17,,,,6.1,9.9,BC,9.7,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,10.8,2016,,2016-03-11 00:00:00,5.5,0,11.3,0,,,,,11,,1100031.2016.3.11,0,,,,3,7.2,BC,5.5,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,10,2016,,2016-03-12 00:00:00,6.8,57,10.1,0,,,,,12,,1100031.2016.3.12,15,,,,5.8,8,BC,6.8,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,11.1,2016,,2016-03-13 00:00:00,6.3,83,9.1,0,,,,,13,,1100031.2016.3.13,17,,,,4.6,6.9,BC,6.3,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,11.4,2016,,2016-03-14 00:00:00,5.9,50,8.9,0,,,,,14,,1100031.2016.3.14,19,,,,4.2,6.6,BC,5.9,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,11.1,2016,,2016-03-15 00:00:00,0.3,35,10.8,0,,,,,15,,1100031.2016.3.15,21,,,,3,6.9,BC,0.3,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,11.5,2016,,2016-03-16 00:00:00,,0,10.8,0,,,,M,16,,1100031.2016.3.16,0,,,,2.2,6.5,BC,,M,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,10.8,2016,,2016-03-17 00:00:00,0,54,13.3,0,,,,,17,,1100031.2016.3.17,3,,,,1.1,7.2,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,7.9,2016,,2016-03-18 00:00:00,0,35,15.5,0,,,,,18,,1100031.2016.3.18,8,,,,4.6,10.1,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,7.6,2016,,2016-03-19 00:00:00,0,0,15.9,0,,,,T,19,,1100031.2016.3.19,0,,,,4.9,10.4,BC,0,T,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,7.5,2016,,2016-03-20 00:00:00,2.2,0,11.9,0,,,,,20,,1100031.2016.3.20,0,,,,9.1,10.5,BC,2.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,7,2016,,2016-03-21 00:00:00,3.4,33,13.5,0,,,,,21,,1100031.2016.3.21,17,,,,8.4,11,BC,3.4,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,8.2,2016,,2016-03-22 00:00:00,,32,13.5,0,,,,M,22,,1100031.2016.3.22,21,,,,6,9.8,BC,,M,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,9.7,2016,,2016-03-23 00:00:00,8.6,43,9.6,0,,,,,23,,1100031.2016.3.23,17,,,,6.9,8.3,BC,8.6,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,10.1,2016,,2016-03-24 00:00:00,3.3,44,9.6,0,,,,,24,,1100031.2016.3.24,19,,,,6.1,7.9,BC,3.3,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,9.5,2016,,2016-03-25 00:00:00,0.2,0,12.6,0,,,,,25,,1100031.2016.3.25,0,,,,4.3,8.5,BC,0.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,8.2,2016,,2016-03-26 00:00:00,0.2,0,14.7,0,,,,,26,,1100031.2016.3.26,0,,,,4.8,9.8,BC,0.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,9.7,2016,,2016-03-27 00:00:00,17.5,43,11.2,0,,,,,27,,1100031.2016.3.27,22,,,,5.3,8.3,BC,17.5,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,9.8,2016,,2016-03-28 00:00:00,0,0,14.2,0,,,,,28,,1100031.2016.3.28,0,,,,2.1,8.2,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,7.3,2016,,2016-03-29 00:00:00,0,0,18.9,0,,,,,29,,1100031.2016.3.29,0,,,,2.5,10.7,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,5.6,2016,,2016-03-30 00:00:00,0,32,21,0,,,,,30,,1100031.2016.3.30,21,,,,3.7,12.4,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,3,,,,4.6,2016,,2016-03-31 00:00:00,0,0,21.4,0,,,,,31,,1100031.2016.3.31,0,,,,5.4,13.4,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,5.7,2016,,2016-04-01 00:00:00,0,0,19.4,0,,,,,1,,1100031.2016.4.1,0,,,,5.1,12.3,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,6.5,2016,,2016-04-02 00:00:00,0,33,15.2,0,,,,,2,,1100031.2016.4.2,20,,,,7.8,11.5,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,5.3,2016,,2016-04-03 00:00:00,0,0,19.9,0,,,,T,3,,1100031.2016.4.3,0,,,,5.4,12.7,BC,0,T,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,7.2,2016,,2016-04-04 00:00:00,27,50,14.4,0,,,,,4,,1100031.2016.4.4,21,,,,7.1,10.8,BC,27,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,9.1,2016,,2016-04-05 00:00:00,2.2,33,11.7,0,,,,,5,,1100031.2016.4.5,21,,,,6.1,8.9,BC,2.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,4.6,2016,,2016-04-06 00:00:00,0,0,17.6,0,,,,,6,,1100031.2016.4.6,0,,,,9.2,13.4,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,0.8,2016,,2016-04-07 00:00:00,0,0,25.7,0,,,,,7,,1100031.2016.4.7,0,,,,8.6,17.2,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,1.9,2016,,2016-04-08 00:00:00,0,0,22.6,0,,,,,8,,1100031.2016.4.8,0,,,,9.5,16.1,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,5.8,2016,,2016-04-09 00:00:00,0,0,18.6,0,,,,,9,,1100031.2016.4.9,0,,,,5.8,12.2,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,7.5,2016,,2016-04-10 00:00:00,0,0,15.6,0,,,,,10,,1100031.2016.4.10,0,,,,5.4,10.5,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,6.2,2016,,2016-04-11 00:00:00,0,32,14.3,0,,,,T,11,,1100031.2016.4.11,20,,,,9.3,11.8,BC,0,T,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,7.8,2016,,2016-04-12 00:00:00,14.5,50,13.8,0,,,,,12,,1100031.2016.4.12,18,,,,6.5,10.2,BC,14.5,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,8.9,2016,,2016-04-13 00:00:00,3.7,39,12.6,0,,,,,13,,1100031.2016.4.13,19,,,,5.6,9.1,BC,3.7,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,9.1,2016,,2016-04-14 00:00:00,0,0,11.3,0,,,,T,14,,1100031.2016.4.14,0,,,,6.4,8.9,BC,0,T,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,8.3,2016,,2016-04-15 00:00:00,0,0,13,0,,,,,15,,1100031.2016.4.15,0,,,,6.4,9.7,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,5.9,2016,,2016-04-16 00:00:00,0,0,17.6,0,,,,,16,,1100031.2016.4.16,0,,,,6.6,12.1,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,M,,1.3,2016,,2016-04-17 00:00:00,0,,24.5,0,,,M,,17,,1100031.2016.4.17,,,,,8.8,16.7,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,0,2016,,2016-04-18 00:00:00,0,0,29,2.6,,,,,18,,1100031.2016.4.18,0,,,,12.2,20.6,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,0,2016,,2016-04-19 00:00:00,0,0,27.2,1.4,,,,,19,,1100031.2016.4.19,0,,,,11.5,19.4,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,0,2016,,2016-04-20 00:00:00,0,0,28,2,,,,,20,,1100031.2016.4.20,0,,,,11.9,20,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,1.5,2016,,2016-04-21 00:00:00,0.5,32,20.6,0,,,,,21,,1100031.2016.4.21,25,,,,12.4,16.5,BC,0.5,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,5.3,2016,,2016-04-22 00:00:00,1.6,0,15.6,0,,,,,22,,1100031.2016.4.22,0,,,,9.7,12.7,BC,1.6,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,4.8,2016,,2016-04-23 00:00:00,3.8,0,15.6,0,,,,,23,,1100031.2016.4.23,0,,,,10.8,13.2,BC,3.8,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,7.7,2016,,2016-04-24 00:00:00,17.2,0,12.8,0,,,,,24,,1100031.2016.4.24,0,,,,7.8,10.3,BC,17.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,8.1,2016,,2016-04-25 00:00:00,0.8,0,14.7,0,,,,,25,,1100031.2016.4.25,0,,,,5.1,9.9,BC,0.8,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,8.5,2016,,2016-04-26 00:00:00,0,0,15.9,0,,,,,26,,1100031.2016.4.26,0,,,,3,9.5,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,6.5,2016,,2016-04-27 00:00:00,0.2,0,16.4,0,,,,,27,,1100031.2016.4.27,0,,,,6.6,11.5,BC,0.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,4.1,2016,,2016-04-28 00:00:00,0,0,17.9,0,,,,,28,,1100031.2016.4.28,0,,,,9.9,13.9,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,4.9,2016,,2016-04-29 00:00:00,0.2,35,16.7,0,,,,,29,,1100031.2016.4.29,21,,,,9.5,13.1,BC,0.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,4,,,,5.8,2016,,2016-04-30 00:00:00,0,0,19.6,0,,,,,30,,1100031.2016.4.30,0,,,,4.7,12.2,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,2.2,2016,,2016-05-01 00:00:00,0,0,25.2,0,,,,,1,,1100031.2016.5.1,0,,,,6.3,15.8,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,0,2016,,2016-05-02 00:00:00,0,0,29.8,2.3,,,,,2,,1100031.2016.5.2,0,,,,10.8,20.3,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,0.9,2016,,2016-05-03 00:00:00,0.2,37,22,0,,,,,3,,1100031.2016.5.3,22,,,,12.1,17.1,BC,0.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,5.3,2016,,2016-05-04 00:00:00,2.6,0,15.6,0,,,,,4,,1100031.2016.5.4,0,,,,9.8,12.7,BC,2.6,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,3.6,2016,,2016-05-05 00:00:00,0,0,22.1,0,,,,,5,,1100031.2016.5.5,0,,,,6.7,14.4,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,1.5,2016,,2016-05-06 00:00:00,0,33,26.1,0,,,,,6,,1100031.2016.5.6,1,,,,6.8,16.5,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,1.5,2016,,2016-05-07 00:00:00,0,33,24.8,0,,,,,7,,1100031.2016.5.7,23,,,,8.1,16.5,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,5,2016,,2016-05-08 00:00:00,3.4,39,17.3,0,,,,,8,,1100031.2016.5.8,2,,,,8.7,13,BC,3.4,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,5.8,2016,,2016-05-09 00:00:00,0,37,19.3,0,,,,T,9,,1100031.2016.5.9,22,,,,5.1,12.2,BC,0,T,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,2.8,2016,,2016-05-10 00:00:00,0,32,23.2,0,,,,,10,,1100031.2016.5.10,24,,,,7.1,15.2,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,2.6,2016,,2016-05-11 00:00:00,0,33,21.9,0,,,,T,11,,1100031.2016.5.11,2,,,,8.8,15.4,BC,0,T,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,2,2016,,2016-05-12 00:00:00,0,0,23.6,0,,,,,12,,1100031.2016.5.12,0,,,,8.3,16,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,0,2016,,2016-05-13 00:00:00,0,33,28.8,1.6,,,,,13,,1100031.2016.5.13,6,,,,10.4,19.6,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,0.2,2016,,2016-05-14 00:00:00,0,46,23.3,0,,,,,14,,1100031.2016.5.14,21,,,,12.2,17.8,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,4.1,2016,,2016-05-15 00:00:00,0,33,15.9,0,,,,,15,,1100031.2016.5.15,18,,,,11.8,13.9,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,4,2016,,2016-05-16 00:00:00,0,0,16.2,0,,,,T,16,,1100031.2016.5.16,0,,,,11.7,14,BC,0,T,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,2.4,2016,,2016-05-17 00:00:00,0,0,20.8,0,,,,,17,,1100031.2016.5.17,0,,,,10.3,15.6,BC,0,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,4,2016,,2016-05-18 00:00:00,3.2,39,18.1,0,,,,,18,,1100031.2016.5.18,17,,,,9.9,14,BC,3.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,6.2,2016,,2016-05-19 00:00:00,11,41,14.8,0,,,,,19,,1100031.2016.5.19,18,,,,8.8,11.8,BC,11,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,3.2,2016,,2016-05-20 00:00:00,4.3,35,21,0,,,,,20,,1100031.2016.5.20,35,,,,8.6,14.8,BC,4.3,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,3.8,2016,,2016-05-21 00:00:00,0.2,37,17.1,0,,,,,21,,1100031.2016.5.21,9,,,,11.3,14.2,BC,0.2,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,3.7,2016,,2016-05-22 00:00:00,1.6,35,17.4,0,,,,,22,,1100031.2016.5.22,20,,,,11.1,14.3,BC,1.6,,1100031,
-122.36,49.02527777777778,,0,ABBOTSFORD A,,5,,,,4.8,2016,,2016-05-23 00:00:00,0,0,15.1,0,,,,T,23,,1100031.2016.5.23,0,,,,11.3,13.2,BC,0,T,1100031,
