x,y,COOLING_DEGREE_DAYS,LOCAL_DAY,SPEED_MAX_GUST,DIRECTION_MAX_GUST,TOTAL_RAIN,MEAN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,PROVINCE_CODE,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND,MIN_TEMPERATURE,LOCAL_MONTH,LOCAL_DATE,TOTAL_PRECIPITATION_FLAG,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY_FLAG,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE,SNOW_ON_GROUND_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,TOTAL_SNOW,LOCAL_YEAR,TOTAL_SNOW_FLAG,ID,STATION_NAME,MIN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG
-122.36,49.02527777777778,0,18,,,0,,,BC,0,2.1,,,,,5,6,1949-06-18 00:00:00,,,,1100030,15.9,,,,0,1949,,1100030.1949.6.18,ABBOTSFORD A,,,26.7,
-122.36,49.02527777777778,0,19,,,4.6,,,BC,4.6,4.6,,,,,5.6,6,1949-06-19 00:00:00,,,,1100030,13.4,,,,0,1949,,1100030.1949.6.19,ABBOTSFORD A,,,21.1,
-122.36,49.02527777777778,0,20,,,0.3,,,BC,0.3,1.3,,,,,11.7,6,1949-06-20 00:00:00,,,,1100030,16.7,,,,0,1949,,1100030.1949.6.20,ABBOTSFORD A,,,21.7,
-122.36,49.02527777777778,0,21,,,0.5,,,BC,0.5,3.3,,,,,7.2,6,1949-06-21 00:00:00,,,,1100030,14.7,,,,0,1949,,1100030.1949.6.21,ABBOTSFORD A,,,22.2,
-122.36,49.02527777777778,0,22,,,0,,,BC,0,3,,,,,11.7,6,1949-06-22 00:00:00,,,,1100030,15,,,,0,1949,,1100030.1949.6.22,ABBOTSFORD A,,,18.3,
-122.36,49.02527777777778,0,23,,,0,,,BC,0,1.9,,,,,12.8,6,1949-06-23 00:00:00,T,,,1100030,16.1,,,T,0,1949,,1100030.1949.6.23,ABBOTSFORD A,,,19.4,
-122.36,49.02527777777778,0,24,,,0.3,,,BC,0.3,3,,,,,11.7,6,1949-06-24 00:00:00,,,,1100030,15,,,,0,1949,,1100030.1949.6.24,ABBOTSFORD A,,,18.3,
-122.36,49.02527777777778,0,25,,,0.5,,,BC,0.5,6.6,,,,,8.3,6,1949-06-25 00:00:00,,,,1100030,11.4,,,,0,1949,,1100030.1949.6.25,ABBOTSFORD A,,,14.4,
-122.36,49.02527777777778,0,26,,,0.5,,,BC,0.5,7.4,,,,,4.4,6,1949-06-26 00:00:00,,,,1100030,10.6,,,,0,1949,,1100030.1949.6.26,ABBOTSFORD A,,,16.7,
-122.36,49.02527777777778,0,27,,,28.2,,,BC,28.2,7.4,,,,,7.2,6,1949-06-27 00:00:00,,,,1100030,10.6,,,,0,1949,,1100030.1949.6.27,ABBOTSFORD A,,,13.9,
-122.36,49.02527777777778,0,28,,,3.6,,,BC,3.6,6.6,,,,,7.8,6,1949-06-28 00:00:00,,,,1100030,11.4,,,,0,1949,,1100030.1949.6.28,ABBOTSFORD A,,,15,
-122.36,49.02527777777778,0,29,,,4.3,,,BC,4.3,8,,,,,7.2,6,1949-06-29 00:00:00,,,,1100030,10,,,,0,1949,,1100030.1949.6.29,ABBOTSFORD A,,,12.8,
-122.36,49.02527777777778,0,30,,,0,,,BC,0,4.6,,,,,5,6,1949-06-30 00:00:00,,,,1100030,13.4,,,,0,1949,,1100030.1949.6.30,ABBOTSFORD A,,,21.7,
-122.36,49.02527777777778,0,1,,,0,,,BC,0,2.7,,,,,10.6,7,1949-07-01 00:00:00,,,,1100030,15.3,,,,0,1949,,1100030.1949.7.1,ABBOTSFORD A,,,20,
-122.36,49.02527777777778,0,2,,,0,,,BC,0,5.7,,,,,2.8,7,1949-07-02 00:00:00,,,,1100030,12.3,,,,0,1949,,1100030.1949.7.2,ABBOTSFORD A,,,21.7,
-122.36,49.02527777777778,0,3,,,0,,,BC,0,4.9,,,,,3.3,7,1949-07-03 00:00:00,,,,1100030,13.1,,,,0,1949,,1100030.1949.7.3,ABBOTSFORD A,,,22.8,
-122.36,49.02527777777778,0,4,,,0,,,BC,0,5.5,,,,,4.4,7,1949-07-04 00:00:00,,,,1100030,12.5,,,,0,1949,,1100030.1949.7.4,ABBOTSFORD A,,,20.6,
-122.36,49.02527777777778,0,5,,,0,,,BC,0,4.6,,,,,7.8,7,1949-07-05 00:00:00,,,,1100030,13.4,,,,0,1949,,1100030.1949.7.5,ABBOTSFORD A,,,18.9,
-122.36,49.02527777777778,0,6,,,0,,,BC,0,4.7,,,,,8.3,7,1949-07-06 00:00:00,,,,1100030,13.3,,,,0,1949,,1100030.1949.7.6,ABBOTSFORD A,,,18.3,
-122.36,49.02527777777778,0,7,,,0,,,BC,0,4.1,,,,,5,7,1949-07-07 00:00:00,,,,1100030,13.9,,,,0,1949,,1100030.1949.7.7,ABBOTSFORD A,,,22.8,
-122.36,49.02527777777778,0,8,,,0,,,BC,0,0.8,,,,,7.2,7,1949-07-08 00:00:00,,,,1100030,17.2,,,,0,1949,,1100030.1949.7.8,ABBOTSFORD A,,,27.2,
-122.36,49.02527777777778,0,9,,,0,,,BC,0,1,,,,,6.7,7,1949-07-09 00:00:00,,,,1100030,17,,,,0,1949,,1100030.1949.7.9,ABBOTSFORD A,,,27.2,
-122.36,49.02527777777778,0,10,,,0,,,BC,0,1,,,,,8.3,7,1949-07-10 00:00:00,,,,1100030,17,,,,0,1949,,1100030.1949.7.10,ABBOTSFORD A,,,25.6,
-122.36,49.02527777777778,0,11,,,0,,,BC,0,1.3,,,,,10.6,7,1949-07-11 00:00:00,,,,1100030,16.7,,,,0,1949,,1100030.1949.7.11,ABBOTSFORD A,,,22.8,
-122.36,49.02527777777778,0,12,,,0,,,BC,0,0.7,,,,,7.8,7,1949-07-12 00:00:00,,,,1100030,17.3,,,,0,1949,,1100030.1949.7.12,ABBOTSFORD A,,,26.7,
-122.36,49.02527777777778,0.6,13,,,0,,,BC,0,0,,,,,8.9,7,1949-07-13 00:00:00,,,,1100030,18.6,,,,0,1949,,1100030.1949.7.13,ABBOTSFORD A,,,28.3,
-122.36,49.02527777777778,2.9,14,,,0,,,BC,0,0,,,,,10,7,1949-07-14 00:00:00,,,,1100030,20.9,,,,0,1949,,1100030.1949.7.14,ABBOTSFORD A,,,31.7,
-122.36,49.02527777777778,0,15,,,9.9,,,BC,9.9,1,,,,,11.7,7,1949-07-15 00:00:00,,,,1100030,17,,,,0,1949,,1100030.1949.7.15,ABBOTSFORD A,,,22.2,
-122.36,49.02527777777778,0,16,,,1.5,,,BC,1.5,1.8,,,,,11.7,7,1949-07-16 00:00:00,,,,1100030,16.2,,,,0,1949,,1100030.1949.7.16,ABBOTSFORD A,,,20.6,
-122.36,49.02527777777778,0,17,,,0,,,BC,0,3.2,,,,,5.6,7,1949-07-17 00:00:00,,,,1100030,14.8,,,,0,1949,,1100030.1949.7.17,ABBOTSFORD A,,,23.9,
-122.36,49.02527777777778,0,18,,,16.5,,,BC,16.5,1.9,,,,,12.8,7,1949-07-18 00:00:00,,,,1100030,16.1,,,,0,1949,,1100030.1949.7.18,ABBOTSFORD A,,,19.4,
-122.36,49.02527777777778,0,19,,,4.3,,,BC,4.3,3.3,,,,,11.1,7,1949-07-19 00:00:00,,,,1100030,14.7,,,,0,1949,,1100030.1949.7.19,ABBOTSFORD A,,,18.3,
-122.36,49.02527777777778,0,20,,,1.5,,,BC,1.5,3.5,,,,,11.1,7,1949-07-20 00:00:00,,,,1100030,14.5,,,,0,1949,,1100030.1949.7.20,ABBOTSFORD A,,,17.8,
-122.36,49.02527777777778,0,21,,,0,,,BC,0,4.6,,,,,6.7,7,1949-07-21 00:00:00,,,,1100030,13.4,,,,0,1949,,1100030.1949.7.21,ABBOTSFORD A,,,20,
-122.36,49.02527777777778,0,22,,,3,,,BC,3,3.3,,,,,9.4,7,1949-07-22 00:00:00,,,,1100030,14.7,,,,0,1949,,1100030.1949.7.22,ABBOTSFORD A,,,20,
-122.36,49.02527777777778,0,23,,,13.7,,,BC,13.7,1.9,,,,,13.3,7,1949-07-23 00:00:00,,,,1100030,16.1,,,,0,1949,,1100030.1949.7.23,ABBOTSFORD A,,,18.9,
-122.36,49.02527777777778,0,24,,,0,,,BC,0,2.4,,,,,11.7,7,1949-07-24 00:00:00,T,,,1100030,15.6,,,T,0,1949,,1100030.1949.7.24,ABBOTSFORD A,,,19.4,
-122.36,49.02527777777778,0,25,,,2.3,,,BC,2.3,4.9,,,,,10,7,1949-07-25 00:00:00,,,,1100030,13.1,,,,0,1949,,1100030.1949.7.25,ABBOTSFORD A,,,16.1,
-122.36,49.02527777777778,0,26,,,2.5,,,BC,2.5,4.4,,,,,11.1,7,1949-07-26 00:00:00,,,,1100030,13.6,,,,0,1949,,1100030.1949.7.26,ABBOTSFORD A,,,16.1,
-122.36,49.02527777777778,0,27,,,0,,,BC,0,2.7,,,,,10.6,7,1949-07-27 00:00:00,,,,1100030,15.3,,,,0,1949,,1100030.1949.7.27,ABBOTSFORD A,,,20,
-122.36,49.02527777777778,0,28,,,0,,,BC,0,3.3,,,,,6.1,7,1949-07-28 00:00:00,,,,1100030,14.7,,,,0,1949,,1100030.1949.7.28,ABBOTSFORD A,,,23.3,
-122.36,49.02527777777778,0,29,,,0,,,BC,0,1,,,,,7.8,7,1949-07-29 00:00:00,,,,1100030,17,,,,0,1949,,1100030.1949.7.29,ABBOTSFORD A,,,26.1,
-122.36,49.02527777777778,0.1,30,,,0,,,BC,0,0,,,,,8.9,7,1949-07-30 00:00:00,,,,1100030,18.1,,,,0,1949,,1100030.1949.7.30,ABBOTSFORD A,,,27.2,
-122.36,49.02527777777778,1.8,31,,,0,,,BC,0,0,,,,,10.6,7,1949-07-31 00:00:00,,,,1100030,19.8,,,,0,1949,,1100030.1949.7.31,ABBOTSFORD A,,,28.9,
-122.36,49.02527777777778,3.1,1,,,0,,,BC,0,0,,,,,13.3,8,1949-08-01 00:00:00,,,,1100030,21.1,,,,0,1949,,1100030.1949.8.1,ABBOTSFORD A,,,28.9,
-122.36,49.02527777777778,0.3,2,,,0,,,BC,0,0,,,,,13.3,8,1949-08-02 00:00:00,,,,1100030,18.3,,,,0,1949,,1100030.1949.8.2,ABBOTSFORD A,,,23.3,
-122.36,49.02527777777778,0,3,,,0.3,,,BC,0.3,2.1,,,,,10.6,8,1949-08-03 00:00:00,,,,1100030,15.9,,,,0,1949,,1100030.1949.8.3,ABBOTSFORD A,,,21.1,
-122.36,49.02527777777778,0,4,,,3.8,,,BC,3.8,0.8,,,,,13.3,8,1949-08-04 00:00:00,,,,1100030,17.2,,,,0,1949,,1100030.1949.8.4,ABBOTSFORD A,,,21.1,
-122.36,49.02527777777778,0,5,,,2.3,,,BC,2.3,2.1,,,,,11.1,8,1949-08-05 00:00:00,,,,1100030,15.9,,,,0,1949,,1100030.1949.8.5,ABBOTSFORD A,,,20.6,
-122.36,49.02527777777778,0,6,,,2.3,,,BC,2.3,2.4,,,,,11.7,8,1949-08-06 00:00:00,,,,1100030,15.6,,,,0,1949,,1100030.1949.8.6,ABBOTSFORD A,,,19.4,
-122.36,49.02527777777778,0,7,,,4.3,,,BC,4.3,4.4,,,,,12.2,8,1949-08-07 00:00:00,,,,1100030,13.6,,,,0,1949,,1100030.1949.8.7,ABBOTSFORD A,,,15,
-122.36,49.02527777777778,0,8,,,0.8,,,BC,0.8,1.6,,,,,12.2,8,1949-08-08 00:00:00,,,,1100030,16.4,,,,0,1949,,1100030.1949.8.8,ABBOTSFORD A,,,20.6,
-122.36,49.02527777777778,0,9,,,0,,,BC,0,3.8,,,,,7.2,8,1949-08-09 00:00:00,,,,1100030,14.2,,,,0,1949,,1100030.1949.8.9,ABBOTSFORD A,,,21.1,
-122.36,49.02527777777778,0,10,,,0,,,BC,0,3.5,,,,,10,8,1949-08-10 00:00:00,,,,1100030,14.5,,,,0,1949,,1100030.1949.8.10,ABBOTSFORD A,,,18.9,
-122.36,49.02527777777778,0,11,,,8.9,,,BC,8.9,2.7,,,,,13.3,8,1949-08-11 00:00:00,,,,1100030,15.3,,,,0,1949,,1100030.1949.8.11,ABBOTSFORD A,,,17.2,
-122.36,49.02527777777778,0,12,,,0.5,,,BC,0.5,4.9,,,,,8.3,8,1949-08-12 00:00:00,,,,1100030,13.1,,,,0,1949,,1100030.1949.8.12,ABBOTSFORD A,,,17.8,
-122.36,49.02527777777778,0,13,,,0,,,BC,0,3.3,,,,,10,8,1949-08-13 00:00:00,,,,1100030,14.7,,,,0,1949,,1100030.1949.8.13,ABBOTSFORD A,,,19.4,
-122.36,49.02527777777778,0,14,,,0,,,BC,0,5.2,,,,,6.7,8,1949-08-14 00:00:00,,,,1100030,12.8,,,,0,1949,,1100030.1949.8.14,ABBOTSFORD A,,,18.9,
-122.36,49.02527777777778,0,15,,,0.8,,,BC,0.8,0.2,,,,,12.8,8,1949-08-15 00:00:00,,,,1100030,17.8,,,,0,1949,,1100030.1949.8.15,ABBOTSFORD A,,,22.8,
-122.36,49.02527777777778,0,16,,,0,,,BC,0,1.3,,,,,14.4,8,1949-08-16 00:00:00,,,,1100030,16.7,,,,0,1949,,1100030.1949.8.16,ABBOTSFORD A,,,18.9,
-122.36,49.02527777777778,0,17,,,0,,,BC,0,0.5,,,,,13.3,8,1949-08-17 00:00:00,,,,1100030,17.5,,,,0,1949,,1100030.1949.8.17,ABBOTSFORD A,,,21.7,
-122.36,49.02527777777778,0,18,,,0,,,BC,0,2.2,,,,,7.2,8,1949-08-18 00:00:00,,,,1100030,15.8,,,,0,1949,,1100030.1949.8.18,ABBOTSFORD A,,,24.4,
-122.36,49.02527777777778,0,19,,,0,,,BC,0,1.9,,,,,7.2,8,1949-08-19 00:00:00,,,,1100030,16.1,,,,0,1949,,1100030.1949.8.19,ABBOTSFORD A,,,25,
-122.36,49.02527777777778,0,20,,,0,,,BC,0,2.7,,,,,8.3,8,1949-08-20 00:00:00,,,,1100030,15.3,,,,0,1949,,1100030.1949.8.20,ABBOTSFORD A,,,22.2,
-122.36,49.02527777777778,0,21,,,0.8,,,BC,0.8,1,,,,,12.2,8,1949-08-21 00:00:00,,,,1100030,17,,,,0,1949,,1100030.1949.8.21,ABBOTSFORD A,,,21.7,
-122.36,49.02527777777778,0,22,,,0,,,BC,0,3.2,,,,,7.8,8,1949-08-22 00:00:00,,,,1100030,14.8,,,,0,1949,,1100030.1949.8.22,ABBOTSFORD A,,,21.7,
-122.36,49.02527777777778,0,23,,,0,,,BC,0,4.6,,,,,5,8,1949-08-23 00:00:00,,,,1100030,13.4,,,,0,1949,,1100030.1949.8.23,ABBOTSFORD A,,,21.7,
-122.36,49.02527777777778,0,24,,,0,,,BC,0,4.1,,,,,7.2,8,1949-08-24 00:00:00,,,,1100030,13.9,,,,0,1949,,1100030.1949.8.24,ABBOTSFORD A,,,20.6,
-122.36,49.02527777777778,0,25,,,0.8,,,BC,0.8,1.9,,,,,12.2,8,1949-08-25 00:00:00,,,,1100030,16.1,,,,0,1949,,1100030.1949.8.25,ABBOTSFORD A,,,20,
-122.36,49.02527777777778,0,26,,,0.3,,,BC,0.3,2.1,,,,,6.7,8,1949-08-26 00:00:00,,,,1100030,15.9,,,,0,1949,,1100030.1949.8.26,ABBOTSFORD A,,,25,
-122.36,49.02527777777778,0,27,,,0,,,BC,0,0.5,,,,,6.7,8,1949-08-27 00:00:00,,,,1100030,17.5,,,,0,1949,,1100030.1949.8.27,ABBOTSFORD A,,,28.3,
-122.36,49.02527777777778,1.5,28,,,0,,,BC,0,0,,,,,8.3,8,1949-08-28 00:00:00,,,,1100030,19.5,,,,0,1949,,1100030.1949.8.28,ABBOTSFORD A,,,30.6,
-122.36,49.02527777777778,1.8,29,,,0,,,BC,0,0,,,,,8.9,8,1949-08-29 00:00:00,,,,1100030,19.8,,,,0,1949,,1100030.1949.8.29,ABBOTSFORD A,,,30.6,
-122.36,49.02527777777778,0,30,,,0,,,BC,0,2.7,,,,,8.9,8,1949-08-30 00:00:00,,,,1100030,15.3,,,,0,1949,,1100030.1949.8.30,ABBOTSFORD A,,,21.7,
-122.36,49.02527777777778,0.1,31,,,0,,,BC,0,0,,,,,11.1,8,1949-08-31 00:00:00,,,,1100030,18.1,,,,0,1949,,1100030.1949.8.31,ABBOTSFORD A,,,25,
-122.36,49.02527777777778,0,1,,,0,,,BC,0,1.6,,,,,7.8,9,1949-09-01 00:00:00,,,,1100030,16.4,,,,0,1949,,1100030.1949.9.1,ABBOTSFORD A,,,25,
-122.36,49.02527777777778,0,2,,,0,,,BC,0,0.5,,,,,7.8,9,1949-09-02 00:00:00,,,,1100030,17.5,,,,0,1949,,1100030.1949.9.2,ABBOTSFORD A,,,27.2,
-122.36,49.02527777777778,2,3,,,0,,,BC,0,0,,,,,9.4,9,1949-09-03 00:00:00,,,,1100030,20,,,,0,1949,,1100030.1949.9.3,ABBOTSFORD A,,,30.6,
-122.36,49.02527777777778,5.9,4,,,0,,,BC,0,0,,,,,18.9,9,1949-09-04 00:00:00,T,,,1100030,23.9,,,T,0,1949,,1100030.1949.9.4,ABBOTSFORD A,,,28.9,
-122.36,49.02527777777778,4.3,5,,,0,,,BC,0,0,,,,,13.9,9,1949-09-05 00:00:00,,,,1100030,22.3,,,,0,1949,,1100030.1949.9.5,ABBOTSFORD A,,,30.6,
-122.36,49.02527777777778,2,6,,,0,,,BC,0,0,,,,,9.4,9,1949-09-06 00:00:00,,,,1100030,20,,,,0,1949,,1100030.1949.9.6,ABBOTSFORD A,,,30.6,
-122.36,49.02527777777778,2,7,,,0,,,BC,0,0,,,,,9.4,9,1949-09-07 00:00:00,,,,1100030,20,,,,0,1949,,1100030.1949.9.7,ABBOTSFORD A,,,30.6,
-122.36,49.02527777777778,0,8,,,0,,,BC,0,1.6,,,,,7.8,9,1949-09-08 00:00:00,,,,1100030,16.4,,,,0,1949,,1100030.1949.9.8,ABBOTSFORD A,,,25,
-122.36,49.02527777777778,0,9,,,0,,,BC,0,2.2,,,,,8.3,9,1949-09-09 00:00:00,,,,1100030,15.8,,,,0,1949,,1100030.1949.9.9,ABBOTSFORD A,,,23.3,
-122.36,49.02527777777778,0,10,,,0,,,BC,0,1.9,,,,,12.2,9,1949-09-10 00:00:00,T,,,1100030,16.1,,,T,0,1949,,1100030.1949.9.10,ABBOTSFORD A,,,20,
-122.36,49.02527777777778,0,11,,,0,,,BC,0,6,,,,,2.2,9,1949-09-11 00:00:00,,,,1100030,12,,,,0,1949,,1100030.1949.9.11,ABBOTSFORD A,,,21.7,
-122.36,49.02527777777778,0,12,,,0,,,BC,0,5.5,,,,,0.6,9,1949-09-12 00:00:00,,,,1100030,12.5,,,,0,1949,,1100030.1949.9.12,ABBOTSFORD A,,,24.4,
-122.36,49.02527777777778,0,13,,,0,,,BC,0,2.4,,,,,5.6,9,1949-09-13 00:00:00,,,,1100030,15.6,,,,0,1949,,1100030.1949.9.13,ABBOTSFORD A,,,25.6,
-122.36,49.02527777777778,0,14,,,11.7,,,BC,11.7,6.6,,,,,9.4,9,1949-09-14 00:00:00,,,,1100030,11.4,,,,0,1949,,1100030.1949.9.14,ABBOTSFORD A,,,13.3,
-122.36,49.02527777777778,0,15,,,9.4,,,BC,9.4,3.2,,,,,11.7,9,1949-09-15 00:00:00,,,,1100030,14.8,,,,0,1949,,1100030.1949.9.15,ABBOTSFORD A,,,17.8,
-122.36,49.02527777777778,0,16,,,15.7,,,BC,15.7,6.6,,,,,8.9,9,1949-09-16 00:00:00,,,,1100030,11.4,,,,0,1949,,1100030.1949.9.16,ABBOTSFORD A,,,13.9,
-122.36,49.02527777777778,0,17,,,1,,,BC,1,5.2,,,,,9.4,9,1949-09-17 00:00:00,,,,1100030,12.8,,,,0,1949,,1100030.1949.9.17,ABBOTSFORD A,,,16.1,
-122.36,49.02527777777778,0,18,,,13.5,,,BC,13.5,5.2,,,,,10,9,1949-09-18 00:00:00,,,,1100030,12.8,,,,0,1949,,1100030.1949.9.18,ABBOTSFORD A,,,15.6,
-122.36,49.02527777777778,0,19,,,0,,,BC,0,4.9,,,,,8.9,9,1949-09-19 00:00:00,,,,1100030,13.1,,,,0,1949,,1100030.1949.9.19,ABBOTSFORD A,,,17.2,
-122.36,49.02527777777778,0,20,,,0,,,BC,0,8.2,,,,,1.7,9,1949-09-20 00:00:00,,,,1100030,9.8,,,,0,1949,,1100030.1949.9.20,ABBOTSFORD A,,,17.8,
-122.36,49.02527777777778,0,21,,,0,,,BC,0,4.1,,,,,5,9,1949-09-21 00:00:00,,,,1100030,13.9,,,,0,1949,,1100030.1949.9.21,ABBOTSFORD A,,,22.8,
-122.36,49.02527777777778,0,22,,,0,,,BC,0,3.2,,,,,5.6,9,1949-09-22 00:00:00,,,,1100030,14.8,,,,0,1949,,1100030.1949.9.22,ABBOTSFORD A,,,23.9,
-122.36,49.02527777777778,0,23,,,0,,,BC,0,3.2,,,,,5.6,9,1949-09-23 00:00:00,,,,1100030,14.8,,,,0,1949,,1100030.1949.9.23,ABBOTSFORD A,,,23.9,
-122.36,49.02527777777778,0,24,,,0,,,BC,0,6.9,,,,,6.1,9,1949-09-24 00:00:00,,,,1100030,11.1,,,,0,1949,,1100030.1949.9.24,ABBOTSFORD A,,,16.1,
-122.36,49.02527777777778,0.4,25,,,0,,,BC,0,0,,,,,8.9,9,1949-09-25 00:00:00,,,,1100030,18.4,,,,0,1949,,1100030.1949.9.25,ABBOTSFORD A,,,27.8,
-122.36,49.02527777777778,0,26,,,0,,,BC,0,3,,,,,3.3,9,1949-09-26 00:00:00,,,,1100030,15,,,,0,1949,,1100030.1949.9.26,ABBOTSFORD A,,,26.7,
-122.36,49.02527777777778,0,27,,,0,,,BC,0,0.2,,,,,6.7,9,1949-09-27 00:00:00,,,,1100030,17.8,,,,0,1949,,1100030.1949.9.27,ABBOTSFORD A,,,28.9,
-122.36,49.02527777777778,0,28,,,0,,,BC,0,4.9,,,,,8.3,9,1949-09-28 00:00:00,,,,1100030,13.1,,,,0,1949,,1100030.1949.9.28,ABBOTSFORD A,,,17.8,
-122.36,49.02527777777778,0,29,,,0.5,,,BC,0.5,3,,,,,12.8,9,1949-09-29 00:00:00,,,,1100030,15,,,,0,1949,,1100030.1949.9.29,ABBOTSFORD A,,,17.2,
-122.36,49.02527777777778,0,30,,,0,,,BC,0,4.3,,,,,10.6,9,1949-09-30 00:00:00,,,,1100030,13.7,,,,0,1949,,1100030.1949.9.30,ABBOTSFORD A,,,16.7,
-122.36,49.02527777777778,0,1,,,0,,,BC,0,5.8,,,,,8.3,10,1949-10-01 00:00:00,,,,1100030,12.2,,,,0,1949,,1100030.1949.10.1,ABBOTSFORD A,,,16.1,
-122.36,49.02527777777778,0,2,,,0,,,BC,0,9.1,,,,,1.7,10,1949-10-02 00:00:00,,,,1100030,8.9,,,,0,1949,,1100030.1949.10.2,ABBOTSFORD A,,,16.1,
-122.36,49.02527777777778,0,3,,,18.3,,,BC,18.3,9.9,,,,,1.7,10,1949-10-03 00:00:00,,,,1100030,8.1,,,,0,1949,,1100030.1949.10.3,ABBOTSFORD A,,,14.4,
-122.36,49.02527777777778,0,4,,,18,,,BC,18,6.9,,,,,8.9,10,1949-10-04 00:00:00,,,,1100030,11.1,,,,0,1949,,1100030.1949.10.4,ABBOTSFORD A,,,13.3,
-122.36,49.02527777777778,0,5,,,9.7,,,BC,9.7,8.5,,,,,6.1,10,1949-10-05 00:00:00,,,,1100030,9.5,,,,0,1949,,1100030.1949.10.5,ABBOTSFORD A,,,12.8,
-122.36,49.02527777777778,0,6,,,6.1,,,BC,6.1,9.9,,,,,6.1,10,1949-10-06 00:00:00,,,,1100030,8.1,,,,0,1949,,1100030.1949.10.6,ABBOTSFORD A,,,10,
-122.36,49.02527777777778,0,7,,,0,,,BC,0,11.6,,,,,-1.1,10,1949-10-07 00:00:00,,,,1100030,6.4,,,,0,1949,,1100030.1949.10.7,ABBOTSFORD A,,,13.9,
-122.36,49.02527777777778,0,8,,,7.9,,,BC,7.9,12.4,,,,,-0.6,10,1949-10-08 00:00:00,,,,1100030,5.6,,,,0,1949,,1100030.1949.10.8,ABBOTSFORD A,,,11.7,
-122.36,49.02527777777778,0,9,,,7.6,,,BC,7.6,7.2,,,,,7.2,10,1949-10-09 00:00:00,,,,1100030,10.8,,,,0,1949,,1100030.1949.10.9,ABBOTSFORD A,,,14.4,
-122.36,49.02527777777778,0,10,,,0.3,,,BC,0.3,10.5,,,,,2.8,10,1949-10-10 00:00:00,,,,1100030,7.5,,,,0,1949,,1100030.1949.10.10,ABBOTSFORD A,,,12.2,
-122.36,49.02527777777778,0,11,,,0,,,BC,0,5.2,,,,,10,10,1949-10-11 00:00:00,,,,1100030,12.8,,,,0,1949,,1100030.1949.10.11,ABBOTSFORD A,,,15.6,
-122.36,49.02527777777778,0,12,,,0,,,BC,0,9.9,,,,,1.1,10,1949-10-12 00:00:00,,,,1100030,8.1,,,,0,1949,,1100030.1949.10.12,ABBOTSFORD A,,,15,
-122.36,49.02527777777778,0,13,,,0,,,BC,0,11.3,,,,,-1.1,10,1949-10-13 00:00:00,,,,1100030,6.7,,,,0,1949,,1100030.1949.10.13,ABBOTSFORD A,,,14.4,
-122.36,49.02527777777778,0,14,,,16.3,,,BC,16.3,11.3,,,,,1.1,10,1949-10-14 00:00:00,,,,1100030,6.7,,,,0,1949,,1100030.1949.10.14,ABBOTSFORD A,,,12.2,
-122.36,49.02527777777778,0,15,,,0,,,BC,0,8.5,,,,,5.6,10,1949-10-15 00:00:00,,,,1100030,9.5,,,,0,1949,,1100030.1949.10.15,ABBOTSFORD A,,,13.3,
-122.36,49.02527777777778,0,16,,,0,,,BC,0,12.4,,,,,-0.6,10,1949-10-16 00:00:00,,,,1100030,5.6,,,,0,1949,,1100030.1949.10.16,ABBOTSFORD A,,,11.7,
-122.36,49.02527777777778,0,17,,,1.8,,,BC,1.8,13.5,,,,,-3.9,10,1949-10-17 00:00:00,,,,1100030,4.5,,,,0,1949,,1100030.1949.10.17,ABBOTSFORD A,,,12.8,
-122.36,49.02527777777778,0,18,,,0,,,BC,0,11.9,,,,,2.8,10,1949-10-18 00:00:00,,,,1100030,6.1,,,,0,1949,,1100030.1949.10.18,ABBOTSFORD A,,,9.4,
-122.36,49.02527777777778,0,19,,,0,,,BC,0,13.8,,,,,-3.3,10,1949-10-19 00:00:00,,,,1100030,4.2,,,,0,1949,,1100030.1949.10.19,ABBOTSFORD A,,,11.7,
-122.36,49.02527777777778,0,20,,,0,,,BC,0,14.6,,,,,-4.4,10,1949-10-20 00:00:00,,,,1100030,3.4,,,,0,1949,,1100030.1949.10.20,ABBOTSFORD A,,,11.1,
-122.36,49.02527777777778,0,21,,,0.3,,,BC,0.3,14.1,,,,,-2.8,10,1949-10-21 00:00:00,,,,1100030,3.9,,,,0,1949,,1100030.1949.10.21,ABBOTSFORD A,,,10.6,
-122.36,49.02527777777778,0,22,,,0,,,BC,0,12.4,,,,,0,10,1949-10-22 00:00:00,,,,1100030,5.6,,,,0,1949,,1100030.1949.10.22,ABBOTSFORD A,,,11.1,
-122.36,49.02527777777778,0,23,,,0,,,BC,0,12.2,,,,,-1.7,10,1949-10-23 00:00:00,,,,1100030,5.8,,,,0,1949,,1100030.1949.10.23,ABBOTSFORD A,,,13.3,
-122.36,49.02527777777778,0,24,,,0,,,BC,0,8,,,,,6.1,10,1949-10-24 00:00:00,,,,1100030,10,,,,0,1949,,1100030.1949.10.24,ABBOTSFORD A,,,13.9,
